지역코드,아파트,주소,층,거래일,거래금액,면적,건축년도
11545,아이유하임(1159), 독산동 1159,6층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,6층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,6층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,450",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,450",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,450",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,450",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,450",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,450",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,450",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,450",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,600",26.27,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,600",26.27,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,600",26.27,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,7층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,350",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,500",26.27,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,500",26.27,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,500",26.27,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,250",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,250",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,250",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,250",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,250",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,250",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,250",26.23,2020
11545,아이유하임(1159), 독산동 1159,8층,2020 12 11,"    23,250",26.23,2020
11545,금천 롯데캐슬 골드파크 3차, 독산동 1155,20층,2020 12 12,"    91,000",59.968,2018
11545,이랜드해가든, 독산동 1143,5층,2020 12 12,"    75,500",84.935,2008
11545,독산동중앙하이츠빌, 독산동 1140,9층,2020 12 12,"    69,700",84.8768,2004
11545,독산동중앙하이츠빌, 독산동 1140,8층,2020 12 12,"    68,000",84.8768,2004
11545,금천롯데캐슬 골드파크1차, 독산동 1147,19층,2020 12 12,"   113,000",84.8114,2016
11545,한신아파트, 독산동 1093-4,5층,2020 12 12,"    71,000",89.46,1991
11545,독산주공14단지, 독산동 1088,13층,2020 12 12,"    38,000",38.64,1990
11545,금천롯데캐슬골드파크2차201동202동, 독산동 1150,36층,2020 12 12,"   110,000",84.97,2017
11545,금천현대, 독산동 711-2,11층,2020 12 12,"    64,700",84.83,2002
11545,금천롯데캐슬골드파크2차201동202동, 독산동 1150,31층,2020 12 14,"    90,000",59.27,2017
11545,금천롯데캐슬골드파크2차201동202동, 독산동 1150,24층,2020 12 14,"    88,500",59.27,2017
11545,금천롯데캐슬 골드파크1차, 독산동 1147,25층,2020 12 14,"   111,500",71.39,2016
11545,독산주공14단지, 독산동 1088,1층,2020 12 14,"    35,000",44.89,1990
11545,금천 롯데캐슬 골드파크 3차, 독산동 1155,36층,2020 12 15,"    94,000",59.968,2018
11545,금천현대, 독산동 711-2,8층,2020 12 16,"    58,000",59.82,2002
11545,금천현대, 독산동 711-2,13층,2020 12 16,"    57,800",59.82,2002
11545,금천현대, 독산동 711-2,13층,2020 12 17,"    64,000",84.83,2002
11545,금천 롯데캐슬 골드파크 3차, 독산동 1155,32층,2020 12 19,"    94,700",59.9662,2018
11545,진도2차, 독산동 1133,4층,2020 12 19,"    48,900",59.95,1997
11545,금천현대, 독산동 711-2,9층,2020 12 19,"    55,500",59.82,2002
11545,삼익, 독산동 956,7층,2020 12 21,"    44,500",59.97,1998
11545,독산동한양수자인, 독산동 1144,8층,2020 12 22,"    68,700",68.307,2011
11545,삼익, 독산동 956,5층,2020 12 22,"    45,000",59.96,1998
11545,신도브래뉴, 독산동 955,2층,2020 12 23,"    51,000",55.55,2002
11545,중앙아파트, 독산동 333-24,4층,2020 12 23,"    24,900",35.61,1989
11545,계룡아파트, 독산동 332-14,12층,2020 12 24,"    42,000",59.34,1998
11545,금천현대, 독산동 711-2,7층,2020 12 26,"    65,000",84.83,2002
11545,금천롯데캐슬 골드파크1차, 독산동 1147,17층,2020 12 26,"   120,000",84.4214,2016
11545,독산주공14단지, 독산동 1088,2층,2020 12 26,"    35,700",38.64,1990
11545,금천롯데캐슬 골드파크1차, 독산동 1147,7층,2020 12 26,"    97,000",59.9384,2016
11545,한신아파트, 독산동 1093-4,8층,2020 12 28,"    81,000",129.66,1991
11545,금천현대, 독산동 711-2,3층,2020 12 28,"    62,000",84.83,2002
11545,금천 롯데캐슬 골드파크 3차, 독산동 1155,27층,2020 12 29,"    93,000",59.9662,2018
11545,한신아파트, 독산동 1093-4,6층,2020 12 29,"    74,000",89.46,1991
11545,관악산벽산타운5, 시흥동 1013,12층,2020 12 1,"    65,000",114.84,2004
11545,벽산, 시흥동 1010,18층,2020 12 1,"    39,800",59.94,2000
11545,관악산벽산타운5, 시흥동 1013,10층,2020 12 2,"    53,000",84.97,2004
11545,남서울건영2, 시흥동 384-12,11층,2020 12 2,"    43,500",61.14,1989
11545,현대(209), 시흥동 209,9층,2020 12 4,"    48,900",82.53,1996
11545,럭키남서울아파트, 시흥동 1002-1,11층,2020 12 5,"    62,200",49.75,1982
11545,경남아파트, 시흥동 820-12,5층,2020 12 5,"    48,000",84.76,1998
11545,우방, 시흥동 1011,12층,2020 12 5,"    62,000",84.84,2002
11545,우방, 시흥동 1011,1층,2020 12 6,"    55,000",84.84,2002
11545,남서울힐스테이트, 시흥동 1026,4층,2020 12 7,"    58,000",59.817,2014
11545,시흥목련, 시흥동 1009,1층,2020 12 7,"    56,000",59.21,1996
11545,관악산벽산타운5, 시흥동 1013,4층,2020 12 8,"    47,000",59.34,2004
11545,우방, 시흥동 1011,17층,2020 12 8,"    65,000",84.84,2002
11545,남서울힐스테이트, 시흥동 1026,18층,2020 12 9,"   109,000",115.801,2014
11545,관악산벽산타운5, 시흥동 1013,3층,2020 12 10,"    57,000",84.97,2004
11545,관악산벽산타운5, 시흥동 1013,15층,2020 12 10,"    58,500",84.97,2004
11545,관악산벽산타운5, 시흥동 1013,5층,2020 12 11,"    54,500",84.97,2004
11545,벽산, 시흥동 1010,17층,2020 12 11,"    41,900",59.94,2000
11545,와이즈플레이스, 시흥동 882-61,14층,2020 12 12,"     8,000",14.22,2012
11545,관악산벽산타운5, 시흥동 1013,5층,2020 12 16,"    44,000",59.34,2004
11545,남서울힐스테이트, 시흥동 1026,1층,2020 12 16,"    85,600",84.677,2014
11545,남서울건영아파트, 시흥동 992-2,11층,2020 12 16,"    57,000",88.83,1982
11545,메르시 대신아파트, 시흥동 961-4,2층,2020 12 17,"    33,900",61.5,2018
11545,남서울힐스테이트, 시흥동 1026,10층,2020 12 18,"    81,000",59.87,2014
11545,관악산벽산타운5, 시흥동 1013,9층,2020 12 18,"    59,800",84.97,2004
11545,벽산, 시흥동 1010,11층,2020 12 18,"    62,800",114.84,2000
11545,관악산신도브래뉴, 시흥동 1017,13층,2020 12 18,"    65,000",84.8,2006
11545,관악산벽산타운5, 시흥동 1013,20층,2020 12 18,"    47,000",59.34,2004
11545,관악산벽산타운5, 시흥동 1013,4층,2020 12 19,"    44,800",59.34,2004
11545,관악산벽산타운5, 시흥동 1013,13층,2020 12 19,"    48,000",59.34,2004
11545,백운한비치Ⅱ, 시흥동 1018,10층,2020 12 19,"    58,000",84.835,2008
11545,관악산벽산타운5, 시흥동 1013,13층,2020 12 19,"    59,000",84.97,2004
11545,관악산벽산타운5, 시흥동 1013,5층,2020 12 21,"    44,500",59.34,2004
11545,관악산벽산타운5, 시흥동 1013,12층,2020 12 21,"    69,500",114.84,2004
11545,삼익, 시흥동 5-13,2층,2020 12 23,"    51,000",84.96,1999
11545,남서울힐스테이트, 시흥동 1026,23층,2020 12 23,"    85,000",84.677,2014
11545,관악산벽산타운5, 시흥동 1013,17층,2020 12 24,"    60,000",84.97,2004
11545,우방, 시흥동 1011,23층,2020 12 24,"    48,700",59.91,2002
11545,관악산벽산타운5, 시흥동 1013,5층,2020 12 24,"    58,000",84.97,2004
11545,우방, 시흥동 1011,22층,2020 12 24,"    49,000",59.91,2002
11545,관악산벽산타운5, 시흥동 1013,3층,2020 12 26,"    45,000",59.34,2004
11545,관악산벽산타운5, 시흥동 1013,11층,2020 12 26,"    60,600",84.97,2004
11545,관악산벽산타운5, 시흥동 1013,10층,2020 12 26,"    59,000",84.97,2004
11545,남서울힐스테이트, 시흥동 1026,3층,2020 12 26,"   106,800",115.801,2014
11545,벽산, 시흥동 1010,7층,2020 12 26,"    54,500",84.99,2000
11545,럭키남서울아파트, 시흥동 1002-1,12층,2020 12 26,"    64,000",49.75,1982
11545,시흥(817-29), 시흥동 817-29,5층,2020 12 27,"    11,900",39.83,1975
11545,금광, 시흥동 1014,8층,2020 12 28,"    54,500",83.2925,2004
11545,관악산벽산타운5, 시흥동 1013,15층,2020 12 28,"    43,100",59.34,2004
11545,시흥(817-29), 시흥동 817-29,1층,2020 12 28,"    15,000",39.83,1975
11545,관악산벽산타운5, 시흥동 1013,1층,2020 12 29,"    57,000",84.97,2004
11545,우방, 시흥동 1011,6층,2020 12 30,"    65,000",84.84,2002
11545,관악산벽산타운5, 시흥동 1013,8층,2020 12 30,"    70,900",114.84,2004
11545,관악산벽산타운5, 시흥동 1013,15층,2020 12 30,"    73,000",114.84,2004
11545,관악산벽산타운5, 시흥동 1013,11층,2020 12 30,"    46,250",59.34,2004
11545,관악산벽산타운5, 시흥동 1013,8층,2020 12 31,"    60,000",84.97,2004
11650,쌍용예가클래식, 방배동 776-3,1층,2020 12 1,"   162,000",89.844,2006
11650,방배브라운가, 방배동 930-1,3층,2020 12 1,"   150,000",84.94,2006
11650,방배신동아럭스빌, 방배동 1026-14,7층,2020 12 1,"   148,000",187.91,2003
11650,방배2차현대홈타운, 방배동 2001,17층,2020 12 2,"   205,000",114.74,2001
11650,방배5차상지리츠빌, 방배동 797-22,3층,2020 12 2,"   164,500",140.64,2004
11650,삼호 1동~3동, 방배동 770-1,11층,2020 12 2,"   175,000",116.13,1975
11650,래미안방배에버뉴, 방배동 775-1,5층,2020 12 3,"   200,000",181.481,1977
11650,방배신삼호, 방배동 725,6층,2020 12 4,"   192,000",105.04,1983
11650,방배 서리풀 그랑블, 방배동 3279,5층,2020 12 4,"   178,000",84.9969,2019
11650,두원, 방배동 473-1,7층,2020 12 5,"   126,000",59.53,1996
11650,노블씨티, 방배동 802-8,2층,2020 12 5,"   145,000",114.16,2008
11650,브라운스톤효령, 방배동 981-40,5층,2020 12 5,"   165,000",141.647,2005
11650,방배마에스트로, 방배동 866-10,25층,2020 12 5,"    77,500",34.59,2019
11650,롯데캐슬아르떼, 방배동 424-28,8층,2020 12 5,"   180,000",59.9742,2013
11650,방배대우(562-1), 방배동 562-1,7층,2020 12 6,"   132,500",84.55,1992
11650,삼호한숲, 방배동 1030-1,4층,2020 12 7,"   123,500",59.98,1998
11650,방배3차 e-편한세상, 방배동 797-30,8층,2020 12 7,"   270,000",198.5315,2006
11650,쌍용예가클래식, 방배동 776-3,1층,2020 12 8,"   155,000",121.0751,2006
11650,롯데캐슬헤론, 방배동 754-1,8층,2020 12 9,"   160,000",103.7,2006
11650,현대멤피스, 방배동 772-13,4층,2020 12 9,"   200,000",158.82,2002
11650,래미안방배아트힐(1008-2), 방배동 1008-2,15층,2020 12 9,"   240,000",174.5,2004
11650,방배2차현대홈타운, 방배동 2001,13층,2020 12 10,"   250,000",147.26,2001
11650,래미안방배에버뉴, 방배동 775-1,1층,2020 12 11,"   199,000",181.481,1977
11650,삼호3, 방배동 757-3,9층,2020 12 12,"   180,000",129.76,1976
11650,방배3차현대홈타운, 방배동 2233,8층,2020 12 12,"   198,000",122.825,2004
11650,방배현대멤피스2, 방배동 982-1,2층,2020 12 12,"   200,000",162.8,2002
11650,대우(효령), 방배동 1038,8층,2020 12 14,"   157,000",84.91,1992
11650,방배동갤러리하우스3, 방배동 1-7,6층,2020 12 14,"   185,000",186.48,2003
11650,신동아, 방배동 988-1,10층,2020 12 14,"   245,000",139.74,1981
11650,신동아, 방배동 988-1,8층,2020 12 14,"   207,000",102.65,1982
11650,롯데캐슬아르떼, 방배동 424-28,17층,2020 12 14,"   209,000",84.9321,2013
11650,방배씨티(보성), 방배동 836-1,2층,2020 12 15,"   109,500",77.04,2000
11650,현대멤피스, 방배동 772-13,3층,2020 12 15,"   227,000",186.53,2002
11650,파인빌리지, 방배동 843-1,3층,2020 12 16,"   215,000",243.59,2001
11650,서리풀 래디앙아파트, 방배동 805-14,6층,2020 12 16,"   149,000",82.84,2020
11650,방배아트자이, 방배동 3278,7층,2020 12 16,"   210,000",84.9152,2018
11650,상지리츠빌7차, 방배동 840-12,1층,2020 12 16,"   270,000",174.37,2008
11650,롯데캐슬헤론, 방배동 754-1,8층,2020 12 16,"   179,000",124.27,2006
11650,방배아트자이, 방배동 3278,11층,2020 12 17,"   210,000",84.9383,2018
11650,방배아트자이, 방배동 3278,15층,2020 12 17,"   169,500",59.9775,2018
11650,방배3차 e-편한세상, 방배동 797-30,7층,2020 12 17,"   284,000",198.5315,2006
11650,비젼21(2차), 방배동 849-1,2층,2020 12 17,"   180,000",164.41,2001
11650,방배아크로타워, 방배동 923-6,6층,2020 12 18,"    88,000",75.26,2007
11650,방배마에스트로, 방배동 866-10,17층,2020 12 18,"    79,200",35.37,2019
11650,방배3차현대홈타운, 방배동 2233,4층,2020 12 19,"   190,000",120.915,2004
11650,방배1차현대홈타운, 방배동 1344,18층,2020 12 19,"   185,000",84.96,1999
11650,방배2차현대홈타운, 방배동 2001,14층,2020 12 22,"   185,000",84.94,2001
11650,방배씨티(보성), 방배동 836-1,6층,2020 12 22,"   107,500",74.16,2000
11650,방배아크로리버, 방배동 752-36,7층,2020 12 23,"    85,000",124.569,2004
11650,임광, 방배동 1015,5층,2020 12 23,"   202,000",136.38,1985
11650,방배신동아럭스빌, 방배동 1026-14,5층,2020 12 24,"   170,000",164.79,2003
11650,공작빌라트, 방배동 1029-1,9층,2020 12 26,"   140,000",144.34,1995
11650,대림e-편한세상1, 방배동 884-21,9층,2020 12 26,"   240,000",164.38,2003
11650,삼익, 방배동 1018-1,12층,2020 12 26,"   174,000",89.12,1982
11650,파라다이스(477-7), 방배동 477-7,7층,2020 12 26,"    80,000",56.32,2004
11650,방배비젼21빌라트, 방배동 849-2,2층,2020 12 29,"   180,000",187.34,2000
11650,롯데캐슬아르떼, 방배동 424-28,14층,2020 12 29,"   240,000",121.6576,2013
11650,롯데캐슬파크(40), 방배동 888-40,4층,2020 12 29,"   190,000",244.75,2003
11650,방배디오슈페리움Ⅰ, 방배동 3001-2,16층,2020 12 29,"   144,000",84.46,2006
11650,삼호3, 방배동 757-3,9층,2020 12 30,"   177,000",129.76,1976
11650,방배3차현대홈타운, 방배동 2233,5층,2020 12 30,"   210,000",120.915,2004
11650,임광, 방배동 1015,8층,2020 12 31,"   177,000",84.78,1985
11650,강남아트빌, 방배동 980-41,2층,2020 12 31,"   116,500",103.21,2002
11650,서리풀e편한세상, 방배동 906-13,7층,2020 12 31,"   167,000",59.97,2010
11650,롯데캐슬파크(34), 방배동 888-34,2층,2020 12 31,"   195,000",141.66,2002
11650,성지라빌레뜨B, 방배동 845-14,5층,2020 12 31,"   270,000",216.36,2005
11650,롯데캐슬아르떼, 방배동 424-28,9층,2020 12 31,"   219,000",84.9321,2013
11650,신영체르니, 양재동 90,8층,2020 12 5,"    43,500",32.08,2002
11650,우성, 양재동 154-2,13층,2020 12 5,"   160,000",84.58,1991
11650,우성KBS, 양재동 160-2,6층,2020 12 7,"   146,000",84.69,1996
11650,신영체르니, 양재동 90,2층,2020 12 9,"    42,000",39.1,2002
11650,우성, 양재동 154-2,4층,2020 12 9,"   130,000",73.15,1991
11650,신영체르니, 양재동 90,4층,2020 12 12,"    52,000",39.1,2002
11650,아원데코빌, 양재동 206-8,1층,2020 12 12,"    87,000",135.1,2001
11650,양재테크노3, 양재동 6-36,5층,2020 12 13,"    77,000",69.05,2002
11650,누리빌, 양재동 385-11,5층,2020 12 14,"    65,000",71.48,2002
11650,시그마, 양재동 302,3층,2020 12 21,"    74,500",83.52,2002
11650,노블하우스, 양재동 325-1,5층,2020 12 22,"    73,000",66.32,2001
11650,신영체르니, 양재동 90,6층,2020 12 27,"    40,000",32.08,2002
11650,신영체르니, 양재동 90,2층,2020 12 28,"    55,000",39.1,2002
11650,양재테크노3, 양재동 6-36,6층,2020 12 28,"    53,000",44.35,2002
11650,엘에이치서초4단지, 우면동 788,2층,2020 12 1,"    54,700",51.89,2013
11650,엘에이치서초4단지, 우면동 788,10층,2020 12 1,"    58,100",51.89,2013
11650,엘에이치서초4단지, 우면동 788,12층,2020 12 2,"    58,350",51.89,2013
11650,서초힐스, 우면동 773,7층,2020 12 3,"   138,000",74.97,2012
11650,서초네이처힐6단지, 우면동 737,8층,2020 12 3,"   160,000",114.98,2013
11650,엘에이치서초4단지, 우면동 788,4층,2020 12 4,"    55,250",51.89,2013
11650,동고, 우면동 59,5층,2020 12 5,"   113,000",77.14,1995
11650,엘에이치서초4단지, 우면동 788,16층,2020 12 5,"   104,500",51.89,2013
11650,엘에이치서초4단지, 우면동 788,23층,2020 12 7,"    71,000",59.93,2013
11650,엘에이치서초4단지, 우면동 788,15층,2020 12 8,"    71,000",59.93,2013
11650,동고, 우면동 59,11층,2020 12 8,"   108,000",77.14,1995
11650,서초네이처힐3단지, 우면동 717,19층,2020 12 10,"   179,000",114.79,2013
11650,엘에이치서초4단지, 우면동 788,15층,2020 12 10,"   116,800",59.93,2013
11650,계룡리슈빌 S, 우면동 764,8층,2020 12 10,"    59,000",44.4883,2014
11650,서초네이처힐3단지, 우면동 717,15층,2020 12 10,"   182,500",114.79,2013
11650,엘에이치서초4단지, 우면동 788,16층,2020 12 11,"   116,000",59.93,2013
11650,엘에이치서초4단지, 우면동 788,10층,2020 12 11,"    70,100",59.93,2013
11650,엘에이치서초4단지, 우면동 788,12층,2020 12 12,"    98,800",51.89,2013
11650,한라, 우면동 67,6층,2020 12 12,"    98,000",59.98,1994
11650,서초힐스, 우면동 773,10층,2020 12 13,"   129,500",59.97,2012
11650,엘에이치서초4단지, 우면동 788,17층,2020 12 14,"    58,350",51.89,2013
11650,엘에이치서초4단지, 우면동 788,14층,2020 12 14,"    58,350",51.89,2013
11650,엘에이치서초4단지, 우면동 788,15층,2020 12 15,"    58,350",51.89,2013
11650,엘에이치서초4단지, 우면동 788,6층,2020 12 15,"    57,600",51.89,2013
11650,엘에이치서초4단지, 우면동 788,8층,2020 12 16,"    57,600",51.89,2013
11650,엘에이치서초4단지, 우면동 788,19층,2020 12 16,"    71,000",59.93,2013
11650,엘에이치서초4단지, 우면동 788,7층,2020 12 18,"    69,500",59.93,2013
11650,엘에이치서초4단지, 우면동 788,2층,2020 12 18,"    54,700",51.89,2013
11650,코오롱, 우면동 70,5층,2020 12 19,"    99,500",52.47,1994
11650,서초힐스, 우면동 773,9층,2020 12 19,"   129,500",59.97,2012
11650,서초호반써밋, 우면동 753,15층,2020 12 19,"   189,000",118.0474,2013
11650,엘에이치서초4단지, 우면동 788,3층,2020 12 21,"    67,400",59.93,2013
11650,엘에이치서초4단지, 우면동 788,6층,2020 12 21,"    57,600",51.89,2013
11650,엘에이치서초4단지, 우면동 788,4층,2020 12 22,"    56,550",51.89,2013
11650,동고, 우면동 59,12층,2020 12 22,"   114,000",77.14,1995
11650,서초힐스, 우면동 773,2층,2020 12 22,"   125,500",59.89,2012
11650,서초힐스, 우면동 773,2층,2020 12 22,"   140,500",74.97,2012
11650,엘에이치서초4단지, 우면동 788,4층,2020 12 22,"   105,000",51.89,2013
11650,서초힐스, 우면동 773,14층,2020 12 23,"   129,500",59.91,2012
11650,계룡리슈빌 S, 우면동 764,4층,2020 12 23,"    36,500",31.159,2014
11650,엘에이치서초4단지, 우면동 788,22층,2020 12 23,"    71,000",59.93,2013
11650,서초호반써밋, 우면동 753,11층,2020 12 23,"   199,000",118.1321,2013
11650,서초힐스, 우면동 773,1층,2020 12 24,"   147,500",84.95,2012
11650,엘에이치서초4단지, 우면동 788,19층,2020 12 24,"   116,000",59.93,2013
11650,동고, 우면동 59,11층,2020 12 25,"   115,000",77.14,1995
11650,한라, 우면동 67,6층,2020 12 26,"    99,000",59.98,1994
11650,엘에이치서초4단지, 우면동 788,9층,2020 12 28,"    57,100",51.89,2013
11650,엘에이치서초4단지, 우면동 788,5층,2020 12 28,"    55,800",51.89,2013
11650,엘에이치서초4단지, 우면동 788,13층,2020 12 28,"    71,000",59.93,2013
11650,엘에이치서초4단지, 우면동 788,18층,2020 12 28,"    58,350",51.89,2013
11650,엘에이치서초4단지, 우면동 788,7층,2020 12 29,"   114,500",59.93,2013
11650,대림, 우면동 57,6층,2020 12 29,"   160,000",130.89,1995
11650,엘에이치서초4단지, 우면동 788,25층,2020 12 29,"    70,400",59.93,2013
11650,엘에이치서초4단지, 우면동 788,17층,2020 12 29,"    71,000",59.93,2013
11650,엘에이치서초4단지, 우면동 788,6층,2020 12 30,"   100,000",51.89,2013
11650,엘에이치서초4단지, 우면동 788,9층,2020 12 30,"   102,000",51.89,2013
11650,브라운스톤잠원, 잠원동 67-2,8층,2020 12 1,"   209,000",84.94,2003
11650,신반포11, 잠원동 58-24,5층,2020 12 1,"   277,000",110.42,1981
11650,신반포19, 잠원동 61-2,7층,2020 12 1,"   223,000",107.01,1982
11650,래미안신반포팰리스, 잠원동 158,23층,2020 12 1,"   265,000",84.49,2016
11650,킴스빌리지, 잠원동 71-12,12층,2020 12 1,"    83,000",30.18,1996
11650,신반포10, 잠원동 58-16,12층,2020 12 1,"   184,000",54.03,1981
11650,신반포10, 잠원동 58-16,2층,2020 12 1,"   178,500",54.11,1981
11650,신반포4, 잠원동 70,4층,2020 12 2,"   237,000",105.44,1979
11650,신반포10, 잠원동 58-16,12층,2020 12 2,"   182,000",54.03,1981
11650,신반포12, 잠원동 50-5,7층,2020 12 3,"   151,000",55.45,1982
11650,킴스빌리지, 잠원동 71-12,9층,2020 12 4,"    70,000",23.7,1996
11650,현대, 잠원동 53,1층,2020 12 5,"   173,000",84.87,1993
11650,한강, 잠원동 49-8,13층,2020 12 5,"   204,000",84.53,1989
11650,한강, 잠원동 49-8,12층,2020 12 5,"   198,000",84.53,1989
11650,신반포자이, 잠원동 160,9층,2020 12 5,"   283,000",84.97,2018
11650,아크로리버뷰신반포, 잠원동 159,11층,2020 12 5,"   300,000",84.79,2018
11650,동아, 잠원동 157,18층,2020 12 5,"   178,000",59.92,2002
11650,신반포4, 잠원동 70,12층,2020 12 5,"   261,000",105.89,1979
11650,신반포10, 잠원동 58-16,4층,2020 12 5,"   179,500",54.11,1981
11650,한신, 잠원동 56-3,13층,2020 12 5,"   224,000",84.52,1992
11650,신반포12, 잠원동 50-5,6층,2020 12 6,"   150,000",55.45,1982
11650,한신, 잠원동 56-3,5층,2020 12 6,"   207,000",84.52,1992
11650,신반포10, 잠원동 58-16,3층,2020 12 7,"   180,000",54.03,1981
11650,신반포10, 잠원동 58-16,3층,2020 12 7,"   180,000",54.03,1981
11650,대우아이빌, 잠원동 42-13,2층,2020 12 7,"    55,000",34.72,2001
11650,대우아이빌, 잠원동 42-13,5층,2020 12 7,"    56,000",35.38,2001
11650,금호베스트빌, 잠원동 58,5층,2020 12 8,"   249,000",140.36,2002
11650,신반포8, 잠원동 60-3,8층,2020 12 8,"   193,000",52.74,1981
11650,신반포12, 잠원동 50-5,2층,2020 12 9,"   140,000",55.45,1982
11650,신반포7, 잠원동 65-32,8층,2020 12 9,"   290,000",140.04,1980
11650,한신, 잠원동 56-3,5층,2020 12 9,"   215,000",84.52,1992
11650,한신로얄, 잠원동 63-34,9층,2020 12 10,"   169,500",81.23,1992
11650,신반포8, 잠원동 60-3,7층,2020 12 10,"   193,000",52.74,1981
11650,신반포11, 잠원동 58-24,9층,2020 12 10,"   229,000",76.4,1981
11650,브라운스톤잠원, 잠원동 67-2,11층,2020 12 10,"   202,000",84.94,2003
11650,동아, 잠원동 157,9층,2020 12 10,"   180,000",59.92,2002
11650,신반포9, 잠원동 60-6,6층,2020 12 10,"   200,000",75.95,1981
11650,신반포27, 잠원동 56-2,2층,2020 12 10,"   110,000",53.46,1985
11650,신반포10, 잠원동 58-16,3층,2020 12 11,"   180,000",53.88,1981
11650,신반포8, 잠원동 60-3,1층,2020 12 11,"   176,000",53.06,1981
11650,한신, 잠원동 56-3,8층,2020 12 11,"   215,000",84.52,1992
11650,신반포2, 잠원동 73,11층,2020 12 11,"   357,000",137.66,1978
11650,신반포10, 잠원동 58-16,10층,2020 12 12,"   195,000",54.11,1981
11650,동아, 잠원동 157,1층,2020 12 12,"   209,000",84.91,2002
11650,신반포11, 잠원동 58-24,10층,2020 12 12,"   248,000",76.4,1981
11650,신반포8, 잠원동 60-3,10층,2020 12 13,"   338,000",141.53,1981
11650,신반포10, 잠원동 58-16,3층,2020 12 14,"   181,500",53.88,1981
11650,녹원한신, 잠원동 60-7,2층,2020 12 14,"   228,000",84.75,1995
11650,신반포9, 잠원동 60-6,4층,2020 12 15,"   242,000",75.95,1981
11650,금호베스트빌, 잠원동 58,3층,2020 12 16,"   200,000",84.97,2002
11650,동아, 잠원동 157,18층,2020 12 17,"   213,000",84.91,2002
11650,롯데캐슬갤럭시, 잠원동 50,5층,2020 12 17,"   230,000",133.41,2002
11650,신반포8, 잠원동 60-3,2층,2020 12 17,"   185,000",54.8,1981
11650,신반포11, 잠원동 58-24,8층,2020 12 18,"   275,000",110.42,1981
11650,신반포8, 잠원동 60-3,2층,2020 12 18,"   181,000",52.74,1981
11650,신반포12, 잠원동 50-5,7층,2020 12 18,"   209,000",105.36,1982
11650,한신로얄, 잠원동 63-34,10층,2020 12 19,"   179,000",81.23,1992
