지역코드,단지,주소,층,거래일,거래금액,면적,건축년도
11230,동의보감타워, 용두동 787,15층,2020 8 4,"16,300",36.02,2005
11230,한방천하-용두동 포스빌, 용두동 788,16층,2020 8 6,"17,500",39.02,2006
11230,동의보감타워, 용두동 787,17층,2020 8 25,"28,500",72.48,2005
11230,신설동역대우아이빌(236-4), 용두동 236-4,14층,2020 8 27,"15,000",30.29,2004
11230,메트로팰리스, 답십리동 498-5,11층,2020 8 5,"19,250",40.44,2005
11230,청계벽산메가트리움, 답십리동 999,3층,2020 8 10,"14,300",28.25,2006
11230,메트로팰리스, 답십리동 498-5,12층,2020 8 19,"18,000",40.44,2005
11230,청계 G well estates, 답십리동 498-7,6층,2020 8 20,"12,000",24.25,2012
11230,답십리한화오벨리스크, 답십리동 492-4,9층,2020 8 28,"16,400",34.53,2004
11230,청계벽산메가트리움, 답십리동 999,12층,2020 8 29,"15,000",31.86,2006
11230,케이타워, 장안동 365-9,14층,2020 8 4,"23,566",18.84,2020
11230,케이타워, 장안동 365-9,14층,2020 8 6,"25,807",22.68,2020
11230,신부파스칼텔, 장안동 431-5,8층,2020 8 7,"7,500",23.46,2003
11230,신부파스칼텔, 장안동 431-5,5층,2020 8 8,"8,300",23.94,2003
11230,태솔아파트3차, 장안동 346-1,2층,2020 8 9,"35,800",66.46,2018
11230,우민에뜨와르오피스텔, 장안동 381-1,4층,2020 8 12,"19,000",55.14,2009
11230,장안동 퍼스티지 더올림, 장안동 371-4,12층,2020 8 14,"14,593",17.77,2020
11230,장안동 퍼스티지 더올림, 장안동 371-4,3층,2020 8 14,"17,301",23.25,2020
11230,장안 삼성쉐르빌, 장안동 371-1,4층,2020 8 18,"22,900",61.53,2002
11230,공감대 오피스텔, 장안동 295-3,4층,2020 8 24,"18,000",46.64,2004
11230,장안현대벤처빌, 장안동 374-1,3층,2020 8 24,"11,800",28.49,2004
11230,황금오피스텔, 장안동 373-6,7층,2020 8 31,"6,000",24.51,1997
11230,	(330)	, 휘경동 330,5층,2020 8 24,"14,500",32.41,1999
11230,오피스55, 이문동 288-28,7층,2020 8 25,"15,000",17.2,2013
11530,신도림 에스케이뷰, 신도림동 432-1,3층,2020 8 11,"68,900",86.17,2006
11530,신도림월드메르디앙오피스텔, 신도림동 387-3,10층,2020 8 14,"38,800",62.84,2005
11530,신도림월드메르디앙오피스텔, 신도림동 387-3,2층,2020 8 17,"35,000",62.47,2005
11530,신도림3차푸르지오, 신도림동 435-10,15층,2020 8 18,"50,000",69.21,2007
11530,신도림1차푸르지오, 신도림동 337,27층,2020 8 24,"30,100",37.0,2007
11530,신도림1차푸르지오, 신도림동 337,15층,2020 8 26,"62,000",70.71,2007
11530,신도림1차푸르지오, 신도림동 337,19층,2020 8 28,"43,000",50.68,2007
11530,SK 허브수, 구로동 650-4,6층,2020 8 1,"37,000",76.9,2005
11530,신동아미래지움오피스텔, 구로동 474-1,12층,2020 8 2,"24,500",59.71,2004
11530,신도림포스빌, 구로동 26,21층,2020 8 3,"16,500",24.15,2004
11530,도림두산베어스타워, 구로동 110-4,5층,2020 8 3,"9,500",48.03,1997
11530,그린플러스 구로 해담채3, 구로동 104-3,2층,2020 8 4,"10,500",17.35,2014
11530,오피스텔 미래지오, 구로동 810,5층,2020 8 5,"9,840",18.07,2004
11530,한라빌리언스 오피스텔, 구로동 182-6,10층,2020 8 5,"15,000",25.99,2003
11530,대림역 와이즈플레이스, 구로동 98-4,12층,2020 8 6,"14,000",29.85,2012
11530,하나가드리움(186-17), 구로동 186-17,2층,2020 8 6,"11,500",25.92,2002
11530,대림역포스큐, 구로동 106-2,3층,2020 8 7,"11,100",20.14,2015
11530,종인아네스트, 구로동 110,13층,2020 8 7,"10,400",19.47,2012
11530,대림역 와이즈플레이스, 구로동 98-4,5층,2020 8 8,"13,900",29.85,2012
11530,대림역 와이즈플레이스, 구로동 98-4,5층,2020 8 8,"14,700",29.85,2012
11530,구로에스케이뷰, 구로동 567-4,13층,2020 8 8,"44,000",70.68,2006
11530,신동아미래지움오피스텔, 구로동 474-1,5층,2020 8 8,"26,900",59.97,2004
11530,비즈트위트 레드, 구로동 104-8,11층,2020 8 8,"18,000",27.22,2016
11530,비즈트위트 레드, 구로동 104-8,17층,2020 8 8,"18,350",27.22,2016
11530,예성유토피아(186-7), 구로동 186-7,7층,2020 8 10,"24,500",40.68,2005
11530,순영웰라이빌1차, 구로동 106-10,4층,2020 8 10,"12,500",32.73,2003
11530,SK 허브수, 구로동 650-4,4층,2020 8 10,"29,500",59.12,2005
11530,SK 허브수, 구로동 650-4,14층,2020 8 11,"38,500",76.9,2005
11530,SK 허브수, 구로동 650-4,7층,2020 8 12,"37,000",76.9,2005
11530,신도림포스빌, 구로동 26,20층,2020 8 12,"24,000",43.51,2004
11530,신동아미래지움오피스텔, 구로동 474-1,2층,2020 8 13,"30,500",81.21,2004
11530,예성유토피아(187-3), 구로동 187-3,10층,2020 8 13,"23,700",40.16,2005
11530,예성유토피아(186-7), 구로동 186-7,6층,2020 8 13,"24,000",40.16,2005
11530,로제리움2차, 구로동 97,6층,2020 8 13,"10,700",19.74,2014
11530,SK 허브수, 구로동 650-4,13층,2020 8 14,"30,000",59.12,2005
11530,구로하우비, 구로동 110-5,12층,2020 8 15,"36,900",98.99,2004
11530,신도림포스빌, 구로동 26,16층,2020 8 15,"15,450",24.15,2004
11530,성일오피스텔, 구로동 103-1,11층,2020 8 15,"39,000",108.35,2004
11530,대림역포스큐, 구로동 106-2,10층,2020 8 16,"12,000",19.02,2015
11530,태천대, 구로동 1131-8,5층,2020 8 17,"13,000",30.51,2003
11530,비즈트위트 그린, 구로동 98-10,10층,2020 8 20,"9,700",18.11,2012
11530,SK 허브수, 구로동 650-4,15층,2020 8 22,"18,500",37.53,2005
11530,구로선경오피스텔, 구로동 106-4,9층,2020 8 22,"11,900",39.06,1993
11530,대림역 와이즈플레이스, 구로동 98-4,9층,2020 8 24,"15,000",29.85,2012
11530,SK 허브수, 구로동 650-4,6층,2020 8 25,"29,800",59.12,2005
11530,SK 허브수, 구로동 650-4,3층,2020 8 25,"37,000",76.9,2005
11530,퀸즈파크 구일, 구로동 651-2,12층,2020 8 27,"15,300",17.36,2019
11530,신도림 로제리움, 구로동 43-1,10층,2020 8 28,"12,600",20.09,2012
11530,예성유토피아(186-7), 구로동 186-7,11층,2020 8 29,"24,950",40.68,2005
11530,대림역 와이즈플레이스, 구로동 98-4,12층,2020 8 29,"14,900",29.85,2012
11530,신도림포스빌, 구로동 26,22층,2020 8 29,"27,800",53.1,2004
11530,구로하우비, 구로동 110-5,4층,2020 8 29,"28,300",60.63,2004
11530,구로하우비, 구로동 110-5,9층,2020 8 29,"27,700",60.63,2004
11530,삼부르네상스파크빌, 가리봉동 137-4,7층,2020 8 14,"23,500",47.55,2006
11530,동도 센트리움, 개봉동 70-12,3층,2020 8 9,"25,700",82.55,2002
11530,삼백리치빌, 오류동 73-6,8층,2020 8 6,"23,000",68.52,2004
11530,아델리아, 오류동 55-19,7층,2020 8 7,"17,300",29.16,2019
11530,아크로펠리스, 오류동 46-2,15층,2020 8 7,"8,100",18.0,2004
11530,예성 라온팰리스, 오류동 33-33,14층,2020 8 10,"34,500",93.78,2007
11530,이좋은집, 오류동 46-1,11층,2020 8 14,"12,400",29.43,2005
11530,예성 라온팰리스, 오류동 33-33,8층,2020 8 15,"39,300",102.24,2007
11530,예성라온팰리스, 오류동 33-1,5층,2020 8 15,"39,000",113.57,2007
11530,이좋은집, 오류동 46-1,14층,2020 8 22,"14,500",34.07,2005
11530,이좋은집, 오류동 46-1,15층,2020 8 26,"14,300",34.07,2005
11530,예성 라온팰리스, 오류동 33-33,8층,2020 8 27,"30,500",69.93,2007
11530,예성 라온팰리스, 오류동 33-33,4층,2020 8 29,"35,000",102.24,2007
11290,성북리시온오피스텔, 성북동1가 35-18,6층,2020 8 6,"16,670",26.22,2002
11290,벨라미아 오피스텔, 동선동4가 295-4,5층,2020 8 5,"15,100",22.02,2011
11290,보문엘타워, 보문동7가 100,2층,2020 8 3,"33,000",45.8,2019
11290,라움하우스 종암, 하월곡동 90-253,3층,2020 8 8,"35,500",59.43,2020
11290,코업스타클래스, 하월곡동 46-73,4층,2020 8 21,"40,000",71.17,2010
11290,성북힐스테이트, 하월곡동 88-64,4층,2020 8 24,"18,500",28.69,2007
11170,갈월동 에이트리움, 갈월동 101-49,14층,2020 8 3,"22,500",33.77,2004
11170,갈월동 에이트리움, 갈월동 101-49,17층,2020 8 29,"30,000",39.52,2004
11170,센트레빌아스테리움서울, 동자동 45,16층,2020 8 8,"89,900",99.36,2013
11170,트윈시티 남산, 동자동 56,2층,2020 8 19,"621,860",488.54,2015
11170,디아뜨 센트럴, 원효로1가 112-4,8층,2020 8 11,"17,200",25.19,2004
11170,디아뜨 센트럴, 원효로1가 112-4,4층,2020 8 15,"17,000",25.5,2004
11170,디아뜨 센트럴, 원효로1가 112-4,4층,2020 8 29,"15,500",25.5,2004
11170,e테크밸리, 원효로3가 51-37,14층,2020 8 4,"16,500",38.12,2003
11170,e테크밸리, 원효로3가 51-37,7층,2020 8 17,"16,500",38.12,2003
11170,이안 용산1차(11-14), 문배동 11-14,8층,2020 8 8,"68,000",73.56,2005
11170,용산씨제이나인파크, 문배동 24-6,7층,2020 8 10,"65,000",71.39,2007
11170,대우 월드마크 용산, 한강로1가 64,24층,2020 8 5,"136,000",104.29,2007
11170,용산파크자이, 한강로1가 50-1,22층,2020 8 8,"43,500",42.39,2005
11170,용산파크자이, 한강로1가 50-1,17층,2020 8 12,"38,000",39.03,2005
11170,용산파크자이, 한강로1가 50-1,19층,2020 8 17,"31,700",32.1,2005
11170,용산파크자이, 한강로1가 50-1,16층,2020 8 24,"38,000",39.03,2005
11170,한강로벽산메가트리움, 한강로2가 2-8,8층,2020 8 1,"28,200",32.15,2005
11200,센트라스, 하왕십리동 1070,6층,2020 8 4,"29,900",32.53,2016
11200,센트라스, 하왕십리동 1070,21층,2020 8 22,"32,000",32.53,2016
11200,비앤리베스텔, 홍익동 146-1,7층,2020 8 25,"11,500",18.39,2018
11200,렉스오피스텔, 도선동 268,8층,2020 8 8,"20,300",21.49,2018
11200,신한넥스텔, 도선동 14,17층,2020 8 19,"11,000",19.63,1998
11200,렉스오피스텔, 도선동 268,9층,2020 8 29,"19,300",21.27,2018
11200,성동샤르망, 행당동 192-29,9층,2020 8 2,"15,800",24.84,2004
11200,왕십리역이스타빌, 행당동 287-15,12층,2020 8 28,"20,500",29.43,2006
11200,성원상떼뷰, 옥수동 475,13층,2020 8 14,"18,000",27.01,2004
11200,성원상떼뷰, 옥수동 475,3층,2020 8 21,"17,000",27.01,2004
11200,Biz-Well 성수, 성수동1가 33-21,10층,2020 8 3,"11,700",19.08,2004
11200,뚝섬리버빌, 성수동1가 13-117,2층,2020 8 17,"19,000",33.94,2005
11200,성원상떼뷰오피스텔, 성수동2가 277-37,4층,2020 8 3,"14,650",28.08,2003
11200,성수아카데미타워, 성수동2가 277-17,15층,2020 8 4,"20,400",33.45,1998
11200,서희스타힐스리버파크, 용답동 238-12,4층,2020 8 7,"13,000",20.21,2016
11200,삼호오피스텔, 용답동 236-5,9층,2020 8 25,"7,300",26.95,1991
11380,오피스텔수안, 녹번동 27-7,4층,2020 8 24,"21,700",21.78,2020
11380,타미라피네, 녹번동 144-49,4층,2020 8 27,"28,500",49.99,2019
11380,오피스텔수안, 녹번동 27-7,8층,2020 8 29,"21,500",21.96,2020
11380,거장노블레스, 불광동 274-1,8층,2020 8 21,"32,000",56.15,2017
11380,샹그리라, 불광동 281-41,4층,2020 8 28,"26,500",29.96,2020
11380,초원그린빌, 갈현동 325-8,8층,2020 8 1,"21,100",43.43,2019
11380,보성리엔빌, 구산동 2-5,2층,2020 8 1,"17,500",37.12,2010
11380,연신엘피스, 대조동 186-3,6층,2020 8 3,"21,590",19.12,2019
11380,금강블루(59-65), 대조동 59-65,2층,2020 8 6,"30,000",82.15,2010
11380,백명 TRENDY, 응암동 111-61,8층,2020 8 3,"13,000",37.84,2003
11380,아우르미, 응암동 125-11,3층,2020 8 6,"32,000",57.45,2019
11380,아우르미, 응암동 125-11,2층,2020 8 12,"31,700",57.45,2019
11380,위산렉스빌, 응암동 589-9,2층,2020 8 14,"33,200",101.13,2008
11380,	(20-2)	, 응암동 20-2,4층,2020 8 19,"12,800",38.83,2002
11380,한힘주택, 응암동 126-15,5층,2020 8 21,"19,000",44.32,2011
11380,아우르미, 응암동 125-11,4층,2020 8 22,"32,700",57.45,2019
11380,미성드림투유, 응암동 116-15,7층,2020 8 29,"7,000",17.05,2002
11380,파크원, 역촌동 41-25,5층,2020 8 31,"26,800",53.89,2019
11380,은평뉴타운 힐데스하임, 진관동 64,6층,2020 8 5,"41,500",56.73,2017
11380,은평뉴타운엘크루, 진관동 65,17층,2020 8 8,"40,300",59.26,2017
11380,은평뉴타운엘크루, 진관동 65,19층,2020 8 18,"41,000",59.26,2017
11380,아이파크 포레스트 게이트, 진관동 100-3,25층,2020 8 25,"13,500",24.91,2013
11380,아이파크 포레스트 게이트, 진관동 100-3,23층,2020 8 28,"12,900",24.91,2013
11380,은평뉴타운엘크루, 진관동 65,17층,2020 8 30,"41,000",59.26,2017
11410,서대문 디오빌 오피스텔, 충정로2가 192,9층,2020 8 12,"22,200",28.82,2009
11410,충정로대우디오빌, 합동 117,14층,2020 8 1,"21,000",29.26,2006
11410,이편한세상신촌, 북아현동 1013,12층,2020 8 19,"34,000",27.42,2018
11410,신촌푸르지오시티, 대현동 104-5,11층,2020 8 1,"24,000",27.66,2014
11410,신촌가이아, 대현동 27-20,8층,2020 8 12,"17,800",26.64,2005
11410,슈테리움 오피스텔, 대현동 90-22,6층,2020 8 14,"17,200",13.39,2019
11410,이대프리젠#2, 대현동 90-44,4층,2020 8 18,"15,000",15.06,2017
11410,신촌푸르지오시티, 대현동 104-5,7층,2020 8 28,"21,000",26.75,2014
11410,신촌가이아, 대현동 27-20,8층,2020 8 31,"17,800",26.64,2005
11410,신촌 르메이에르타운5, 창천동 29-81,11층,2020 8 4,"25,450",31.41,2005
11410,연희체스트빌, 연희동 218-1,5층,2020 8 13,"12,500",16.83,2005
11410,현대싱그런, 연희동 340-27,8층,2020 8 19,"56,800",86.17,2007
11410,	(76-24)	, 연희동 76-24,7층,2020 8 21,"10,700",25.73,2002
11410,브라운스톤 연희, 연희동 194-30,12층,2020 8 22,"56,500",97.65,2007
11410,스페이스엠, 연희동 103-7,4층,2020 8 28,"10,300",19.01,2005
11410,현대싱그런, 연희동 340-27,11층,2020 8 29,"75,000",115.53,2007
11650,강임하이빌, 방배동 476-1,2층,2020 8 5,"23,000",25.44,2002
11650,	(1031-3)	, 방배동 1031-3,2층,2020 8 6,"22,000",28.8,1987
11650,방배오피스텔, 방배동 980-32,4층,2020 8 19,"20,000",35.2,1988
11650,트윈타워(275-4), 양재동 275-4,3층,2020 8 10,"12,000",24.07,1991
11650,트윈타워(275-4), 양재동 275-4,19층,2020 8 13,"11,000",24.07,1991
11650,트윈타워(275-4), 양재동 275-4,18층,2020 8 14,"14,200",24.07,1991
11650,이스타빌, 양재동 3-14,11층,2020 8 17,"80,000",72.44,2005
11650,트윈타워(275-3), 양재동 275-3,16층,2020 8 19,"10,500",24.07,1991
11650,트윈타워(275-3), 양재동 275-3,14층,2020 8 24,"12,500",24.07,1991
11650,윈드스톤호피스텔빌딩, 양재동 275-2,18층,2020 8 25,"17,800",40.97,1992
11650,트윈타워(275-3), 양재동 275-3,9층,2020 8 31,"13,200",24.07,1991
11650,신사샤르망에스, 잠원동 15-4,12층,2020 8 13,"20,000",20.46,2008
11650,씨티21, 잠원동 76,9층,2020 8 24,"38,000",22.77,1988
11650,이즈타워, 서초동 1337-14,11층,2020 8 1,"24,100",38.36,2006
11650,벨라채 오피스텔, 서초동 1316-17,8층,2020 8 4,"20,475",28.2,2003
11650,강남역파라디아골드, 서초동 1338-8,16층,2020 8 6,"23,000",20.16,2017
11650,엘지서초에클라트, 서초동 1599-2,4층,2020 8 6,"28,500",40.5,2004
11650,풍림아이원매직, 서초동 1321-9,9층,2020 8 6,"25,900",31.87,2004
11650,디아레나 서초, 서초동 1588-5,3층,2020 8 7,"40,500",39.55,2020
11650,서초 리슈빌, 서초동 1589-10,11층,2020 8 10,"20,500",20.83,2015
11650,풍림아이원매직, 서초동 1321-9,8층,2020 8 10,"45,000",41.9,2004
11650,대우도씨에빛, 서초동 1328-7,22층,2020 8 10,"35,000",40.45,2003
11650,하림인터내셔날 오피스텔, 서초동 1674-5,14층,2020 8 11,"26,000",24.12,2013
11650,서초쌍용플래티넘, 서초동 1445-13,8층,2020 8 11,"46,000",58.02,2006
11650,강남역 한화오벨리스크, 서초동 1327-27,14층,2020 8 11,"29,500",39.54,2003
11650,서초현대렉시온, 서초동 1338-20,15층,2020 8 11,"29,000",34.0,2005
11650,서초대우디오빌, 서초동 1355-17,5층,2020 8 12,"29,600",40.58,2004
11650,	(1600-9)	, 서초동 1600-9,8층,2020 8 13,"12,000",22.68,1991
11650,	(1307-7)	, 서초동 1307-7,9층,2020 8 13,"20,700",29.14,1990
11650,풍림아이원플러스, 서초동 1338-1,4층,2020 8 14,"22,700",37.82,2004
11650,큐브플러스, 서초동 1598-1,11층,2020 8 14,"15,000",21.84,2004
11650,엘지서초에클라트, 서초동 1599-2,11층,2020 8 14,"34,800",48.68,2004
11650,풍림아이원플러스, 서초동 1338-1,7층,2020 8 15,"26,000",39.56,2004
11650,센츄리오피스텔, 서초동 1589-5,5층,2020 8 15,"10,500",24.09,1990
11650,강남역리가스퀘어, 서초동 1308-26,13층,2020 8 15,"43,000",49.08,2012
11650,이즈타워, 서초동 1337-14,9층,2020 8 18,"24,500",38.36,2006
11650,서초대우디오빌, 서초동 1355-17,7층,2020 8 18,"32,000",45.17,2004
11650,중앙로얄오피스텔, 서초동 1355-8,13층,2020 8 18,"28,000",62.4,1993
11650,대우도씨에빛, 서초동 1328-7,20층,2020 8 18,"30,000",40.45,2003
11650,더샾서초, 서초동 1445-14,17층,2020 8 19,"37,000",38.94,2006
11650,한서그린빌리지오피스텔, 서초동 1308-16,10층,2020 8 20,"19,000",28.83,1990
11650,	(1600-9)	, 서초동 1600-9,6층,2020 8 21,"22,000",46.08,1991
11650,아크로비스타, 서초동 1685-3,3층,2020 8 21,"79,000",78.67,2004
11650,강남역 I'PARK, 서초동 1303-16,10층,2020 8 21,"32,300",29.85,2013
11650,서초현대렉시온, 서초동 1338-20,4층,2020 8 24,"28,000",34.0,2005
11650,강남역인앤인, 서초동 1330-12,7층,2020 8 25,"19,900",32.28,2005
11650,풍림아이원매직, 서초동 1321-9,8층,2020 8 25,"22,900",27.08,2004
11650,서초신성미소시티, 서초동 1600-4,8층,2020 8 26,"55,000",78.95,2005
11650,강남역 한화오벨리스크, 서초동 1327-27,14층,2020 8 26,"32,000",42.11,2003
11650,서초타운트라팰리스, 서초동 1327,5층,2020 8 27,"110,000",105.92,2006
11650,부띠크 모나코, 서초동 1316-5,21층,2020 8 27,"163,000",135.51,2008
11650,서초현대렉시온, 서초동 1338-20,12층,2020 8 28,"29,300",34.0,2005
11650,강남역 롯데골드로즈, 서초동 1330-6,14층,2020 8 28,"27,500",37.13,2004
11650,서초로젠빌오피스텔, 서초동 1588-3,9층,2020 8 29,"13,800",29.67,2002
11650,부띠크 모나코, 서초동 1316-5,7층,2020 8 31,"172,000",149.69,2008
11650,엘지서초에클라트, 서초동 1599-2,12층,2020 8 31,"31,000",42.29,2004
11740,서희스타힐스, 명일동 48-7,15층,2020 8 12,"28,700",49.99,2012
11740,세종프라자, 명일동 47-1,8층,2020 8 14,"14,000",45.6,1997
11740,세종프라자, 명일동 47-1,7층,2020 8 14,"14,800",46.8,1997
11740,서희스타힐스, 명일동 48-7,9층,2020 8 15,"28,500",49.96,2012
11740,서희스타힐스, 명일동 48-7,16층,2020 8 21,"30,000",49.96,2012
11740,한화오벨리스크스위트, 명일동 48-17,7층,2020 8 31,"72,000",100.24,2005
11740,거산 유팰리스, 길동 457-4,7층,2020 8 3,"23,008",21.28,2020
11740,다성 이즈빌, 길동 387-2,8층,2020 8 6,"25,900",30.91,2019
11740,다성 이즈빌, 길동 387-2,6층,2020 8 6,"24,600",28.22,2019
11740,다성 이즈빌, 길동 387-2,9층,2020 8 8,"25,900",30.91,2019
11740,다성 이즈빌, 길동 387-2,7층,2020 8 8,"25,900",30.91,2019
11740,다성 이즈빌, 길동 387-4,2층,2020 8 11,"37,500",44.47,2018
11740,거산 유팰리스, 길동 457-4,7층,2020 8 11,"31,897",29.91,2020
11740,거산 유팰리스, 길동 457-4,15층,2020 8 14,"33,884",29.91,2020
11740,경지 Arium, 길동 413-11,6층,2020 8 18,"25,472",25.15,2019
11740,다성 이즈빌, 길동 387-2,4층,2020 8 18,"24,200",28.22,2019
11740,다성 이즈빌, 길동 387-2,3층,2020 8 21,"24,300",28.22,2019
11740,거산 유팰리스, 길동 457-4,10층,2020 8 22,"23,426",21.28,2020
11740,길동쎈스빌주상복합, 길동 352-4,2층,2020 8 25,"18,000",49.09,2004
11740,다성 이즈빌, 길동 387-2,5층,2020 8 28,"26,200",30.91,2019
11740,경지 Arium, 길동 413-11,10층,2020 8 28,"27,600",25.15,2019
11740,다성 이즈빌, 길동 387-2,4층,2020 8 28,"26,200",30.91,2019
11740,브라운스톤천호, 성내동 64-13,10층,2020 8 8,"19,500",30.09,2007
11740,브라운스톤천호, 성내동 64-13,7층,2020 8 18,"18,000",30.26,2007
11740,브라운스톤천호, 성내동 64-13,7층,2020 8 21,"19,000",30.26,2007
11740,대우 한강 베네시티, 천호동 425-5,5층,2020 8 1,"29,900",50.87,2007
11740,미사 아름채 아파트, 천호동 452-15,3층,2020 8 3,"17,500",17.24,2020
11740,대우 한강 베네시티, 천호동 425-5,5층,2020 8 8,"58,000",95.26,2007
11740,천호역 한강 푸르지오시티, 천호동 425-3,8층,2020 8 10,"18,000",25.06,2015
11740,미사 아름채 아파트, 천호동 452-15,3층,2020 8 12,"17,500",17.76,2020
11740,다성 이즈빌, 천호동 167-57,3층,2020 8 12,"25,500",25.25,2019
11740,천호역 한강 푸르지오시티, 천호동 425-3,11층,2020 8 14,"15,000",25.06,2015
11740,성우스타팰리스, 천호동 361,2층,2020 8 18,"29,500",37.55,2019
11740,다성 이즈빌, 천호동 167-57,3층,2020 8 18,"24,500",26.09,2019
11740,다성 이즈빌, 천호동 167-57,2층,2020 8 24,"24,500",26.09,2019
11740,아르페온1, 강일동 677-2,3층,2020 8 13,"9,000",14.96,2015
11320,북한산현대렉시온오피스텔, 방학동 719-2,8층,2020 8 24,"13,000",26.4,2004
11320,북한산현대렉시온오피스텔, 방학동 719-2,12층,2020 8 26,"15,250",33.76,2004
11320,북한산 드림시티, 창동 623-48,12층,2020 8 1,"23,500",29.89,2020
11320,북한산 드림시티, 창동 623-48,9층,2020 8 4,"23,500",29.89,2020
11320,북한산현대홈시티(647-11), 창동 647-11,10층,2020 8 8,"29,700",64.09,2005
11320,북한산 드림시티, 창동 623-48,11층,2020 8 8,"23,500",29.89,2020
11320,북한산현대홈시티(647-11), 창동 647-11,2층,2020 8 12,"25,500",60.97,2005
11320,창동신원리베르텔, 창동 338,9층,2020 8 13,"14,500",32.76,2003
11320,ESA홈타운, 창동 585-1,5층,2020 8 15,"25,000",72.21,2005
11320,북한산 드림시티, 창동 623-48,10층,2020 8 15,"23,900",29.89,2020
11320,북한산현대홈시티(647-1), 창동 647-1,3층,2020 8 17,"26,900",60.97,2005
11320,북한산 파크, 창동 623-6,5층,2020 8 17,"22,500",28.63,2018
11320,성우스타팰리스, 창동 828,2층,2020 8 17,"25,000",61.07,2015
11320,성우스타팰리스, 창동 828,2층,2020 8 17,"25,000",61.07,2015
11320,황지 클래스, 창동 629-25,5층,2020 8 18,"26,000",85.84,2004
11320,북한산현대홈시티(647-1), 창동 647-1,10층,2020 8 18,"27,800",64.09,2005
11320,북한산 드림시티, 창동 623-48,10층,2020 8 19,"23,900",29.89,2020
11320,삼성쉐르빌퍼스티, 창동 659-29,6층,2020 8 20,"16,500",33.59,2004
11320,	(10)	, 창동 10,6층,2020 8 20,"6,100",25.53,1991
11320,북한산 드림시티, 창동 623-48,8층,2020 8 21,"23,300",29.89,2020
11320,북한산 드림시티, 창동 623-48,5층,2020 8 22,"22,600",29.89,2020
11320,북한산 드림시티, 창동 623-48,4층,2020 8 23,"22,600",29.89,2020
11320,북한산 드림시티, 창동 623-48,6층,2020 8 24,"23,300",29.89,2020
11320,북한산 드림시티, 창동 623-48,5층,2020 8 25,"22,600",29.89,2020
11320,북한산 드림시티, 창동 623-48,8층,2020 8 26,"23,300",29.89,2020
11320,북한산 드림시티, 창동 623-48,12층,2020 8 26,"23,900",29.89,2020
11320,북한산 파크, 창동 623-6,2층,2020 8 27,"24,000",28.83,2018
11320,북한산 파크, 창동 623-6,3층,2020 8 27,"24,000",28.9,2018
11320,ESA홈타운, 창동 585-1,3층,2020 8 27,"23,900",72.21,2005
11320,ESA홈타운, 창동 585-1,1층,2020 8 27,"21,600",72.21,2005
11320,ESA홈타운, 창동 585-1,6층,2020 8 28,"23,700",72.21,2005
11320,북한산 드림시티, 창동 623-48,5층,2020 8 29,"22,600",29.89,2020
11320,창동신원리베르텔, 창동 338,7층,2020 8 31,"15,300",34.89,2003
11215,센트럴빌, 구의동 253-19,4층,2020 8 1,"15,980",32.19,2003
11215,광진해모로리버뷰, 구의동 547-7,1층,2020 8 3,"23,000",42.39,2009
11215,센트럴빌, 구의동 253-19,2층,2020 8 4,"15,400",32.19,2003
11215,파인캐슬, 구의동 68-23,4층,2020 8 11,"63,000",89.09,2018
11215,	(547-8)	, 구의동 547-8,6층,2020 8 15,"20,000",33.06,1991
11215,크레신타워3차, 구의동 246-14,8층,2020 8 21,"16,200",25.35,2006
11215,센트럴빌, 구의동 253-19,5층,2020 8 28,"14,700",32.19,2003
11215,더샵스타시티, 자양동 227-7,3층,2020 8 4,"135,000",149.79,2007
11215,타워더모스트광진아크로텔, 자양동 779,5층,2020 8 4,"21,000",25.21,2014
11215,	(224-12)	, 자양동 224-12,4층,2020 8 14,"13,000",20.52,2002
11215,자양오피스텔(767-4), 자양동 767-4,2층,2020 8 25,"8,000",30.24,1999
11215,자양오피스텔(767-4), 자양동 767-4,3층,2020 8 25,"8,000",30.24,1999
11215,케이타워 오피스텔 A, 화양동 21-23,5층,2020 8 15,"13,000",19.93,2013
11215,케이타워 오피스텔 B, 화양동 21-22,9층,2020 8 17,"13,500",18.85,2013
11215,광진 코지웰, 화양동 113-1,14층,2020 8 31,"24,800",33.43,2014
11215,KCC파크타운, 화양동 527,13층,2020 8 31,"19,000",25.79,2005
11560,신한헤스티아, 영등포동1가 127,6층,2020 8 15,"14,000",18.01,2016
11560,	(94-119)	, 영등포동2가 94-119,10층,2020 8 5,"6,200",21.48,1992
11560,(94-259), 영등포동2가 94-259,2층,2020 8 10,"18,000",21.26,2020
11560,지뗌, 영등포동2가 333,6층,2020 8 17,"13,500",29.93,2004
11560,에쉐르아이 시네마 쇼핑몰, 영등포동3가 9-13,13층,2020 8 4,"14,400",28.63,2005
11560,영등포 센트럴 푸르지오 시티, 영등포동4가 443,7층,2020 8 21,"21,500",29.75,2013
11560,영등포 센트럴 푸르지오 시티, 영등포동4가 443,20층,2020 8 22,"21,600",29.75,2013
11560,더하우스, 영등포동6가 92,2층,2020 8 27,"26,000",28.8,2017
11560,루브르씨티, 영등포동7가 94-52,7층,2020 8 8,"25,500",28.73,2019
11560,리안펠리체, 영등포동8가 45-8,5층,2020 8 10,"11,000",18.68,2014
