입력주소,경도,위도
서울시  성산동 4-3,126.997894,37.586211
서울시  성산동 165-106,126.997939,37.582013
서울시  성산동 23-16,127.000574,37.581359
서울시  성산동 646-7,126.994966,37.590088
서울시  성산동 58-5,126.99611,37.584133
서울시  성산동 258-12,126.995727,37.589887
서울시  성산동 59-12,126.995164,37.589657
서울시  성산동 36-3,126.995437,37.589569
서울시  성산동 200-117,127.009758,37.572679
서울시  성산동 250-39,127.009732,37.577211
서울시  성산동 21-4,127.008884,37.57878
서울시  성산동 200-122,127.008995,37.57643
서울시  성산동 200-312,127.009956,37.574771
서울시  성산동 200-418,127.009681,37.575084
서울시  성산동 21-28,127.020855,37.57761
서울시  성산동 200-416,127.02183,37.577492
서울시  성산동 234-31,127.020625,37.577878
서울시  중동 77-4,127.019422,37.575561
서울시  중동 204,127.019241,37.577254
서울시  중동 314,127.015588,37.579539
서울시  중동 377,127.016796,37.576333
서울시  중동 77-35,127.020941,37.577971
서울시  중동 207,127.020277,37.575109
서울시  중동 127,127.021397,37.576857
서울시  중동 77-34,127.020427,37.576588
서울시  상암동 28-9,126.965456,37.572218
서울시  상암동 36-19,126.962975,37.573962
서울시  상암동 1760,126.962321,37.574623
서울시  상암동 2-50,126.957047,37.606158
서울시  상암동 1759,126.957989,37.604382
서울시  상암동 20-9,126.957837,37.609561
서울시  상암동 20-1,126.956274,37.604727
서울시  상암동 34-85,126.959624,37.606496
서울시  상암동 20-10,126.96902,37.608434
서울시  상암동 12-78,126.972504,37.60714
서울시  상암동 2-199,126.967365,37.606915
서울시  상암동 42-14,126.969595,37.607808
서울시  상암동 41-18,126.967609,37.606458
서울시  상암동 2-204,126.974083,37.61256
서울시  상암동 20,126.967382,37.60487
서울시  청운동 3,126.972585,37.606988
서울시  신교동 36,126.973157,37.607389
서울시  신교동 9-4,126.96634,37.60814
서울시  신교동 17-26,126.97149,37.606726
서울시  신교동 17-14,126.965188,37.597264
서울시  효자동 172-1,126.96429,37.597562
서울시  통인동 149-4,126.957533,37.60135
서울시  누상동 115,126.959223,37.600338
서울시  누상동 56,126.962627,37.604729
서울시  누상동 83-1,126.959283,37.602528
서울시  누상동 166-111,126.959111,37.602707
서울시  누상동 166-134,126.962315,37.601131
서울시  누상동 14,126.959691,37.602514
서울시  누상동 166-119,126.958498,37.601972
서울시  누상동 89,126.961981,37.601552
서울시  누하동 126,126.958909,37.603399
서울시  옥인동 19-35,127.040243,37.496819
서울시  사직동 287,127.043645,37.496081
서울시  사직동 262-124,127.035634,37.496421
서울시  안국동 63-2,127.043314,37.49633
서울시  가회동 31-13,127.037556,37.507015
서울시  계동 140-10,127.035798,37.50655
서울시  원서동 86-26,127.037424,37.49266
서울시  원서동 135-60,127.043971,37.50686
서울시  원서동 76-25,127.042028,37.495185
서울시  원서동 135-57,127.040829,37.494328
서울시  원서동 135-78,127.043958,37.49639
서울시  원서동 77-49,127.033961,37.494605
서울시  연지동 238-5,127.035849,37.498198
서울시  이화동 9-15,127.035904,37.505353
서울시  연건동 50-6,127.04003,37.506359
서울시  연건동 70-2,127.044176,37.496103
서울시  연건동 64,127.037658,37.492905
서울시  연건동 45-7,127.043091,37.507592
서울시  연건동 271-15,127.039219,37.505227
서울시  연건동 50-1,127.027038,37.50346
서울시  동숭동 4-99,127.0369,37.493809
서울시  동숭동 129-74,127.044486,37.494862
서울시  동숭동 7-11,127.030374,37.503532
서울시  동숭동 7-5,127.042602,37.498064
서울시  동숭동 4-50,127.042482,37.49417
서울시  동숭동 189-2,127.033589,37.497143
서울시  동숭동 199-20,127.038901,37.503602
서울시  동숭동 6-10,127.039221,37.505938
서울시  혜화동 22-42,127.031812,37.500769
서울시  혜화동 22-18,127.04311,37.495446
서울시  혜화동 20-16,127.041993,37.505889
서울시  명륜1가 16-66,127.035718,37.505739
서울시  명륜1가 31-21,127.038911,37.493952
서울시  명륜2가 43-6,127.039548,37.493651
서울시  명륜2가 62-11,127.042867,37.506509
서울시  명륜4가 188-12,127.043054,37.494553
서울시  명륜4가 125,127.04105,37.508846
서울시  명륜3가 1-905,127.036878,37.496449
서울시  명륜3가 88-5,127.035251,37.497166
서울시  명륜3가 1-91,127.034787,37.495432
서울시  명륜3가 1-89,127.041168,37.494349
서울시  명륜3가 1-100,127.042868,37.494047
서울시  창신동 669-2,127.038303,37.493776
서울시  창신동 598-1,127.042498,37.498189
서울시  창신동 616-11,127.033127,37.50314
서울시  창신동 629-62,127.043251,37.496843
서울시  창신동 647-28,127.042691,37.494649
서울시  창신동 640-247,127.045946,37.505479
서울시  숭인동 645,127.035674,37.506459
서울시  숭인동 1479,127.041435,37.507074
서울시  숭인동 520,127.036166,37.505184
서울시  숭인동 178-83,127.028475,37.500841
서울시  숭인동 181-202,127.038156,37.506092
서울시  숭인동 7-13,127.040001,37.497187
서울시  숭인동 59-29,127.039972,37.502971
서울시  숭인동 518-1,127.038452,37.506851
서울시  숭인동 178-94,127.028817,37.502339
서울시  숭인동 725-2,127.034885,37.494874
서울시  숭인동 814-15,127.045766,37.506271
서울시  홍파동 2-35,127.038354,37.505661
서울시  행촌동 171-125,127.045529,37.505359
서울시  행촌동 210-482,127.042179,37.508116
서울시  구기동 53-5,127.044167,37.495923
서울시  구기동 40,127.036605,37.496546
서울시  구기동 130,127.043472,37.496377
서울시  구기동 266,127.043744,37.495424
서울시  구기동 62-2,127.038013,37.493458
서울시  평창동 170,127.042588,37.495586
서울시  평창동 38,127.03599,37.495992
서울시  평창동 179-10,127.036026,37.505471
서울시  평창동 161-1,127.042885,37.496282
서울시  평창동 168-8,127.043986,37.495038
서울시  평창동 94,127.04205,37.49878
서울시  평창동 234-25,127.036237,37.49348
서울시  평창동 37,127.0426,37.50793
서울시  평창동 33-3,127.036096,37.505336
서울시  평창동 350-1,127.039043,37.493394
서울시  평창동 200-3,127.037949,37.494052
서울시  부암동 127-1,127.042748,37.506093
서울시  부암동 129-5,127.040945,37.494987
서울시  홍지동 76-4,127.043891,37.506021
서울시  홍지동 94-7,127.040478,37.504975
서울시  신영동 7-1,127.041643,37.494371
서울시  신영동 211-10,127.04139,37.507911
서울시  신영동 211-11,127.040652,37.498453
서울시  신영동 100-1,127.043049,37.509114
서울시  신영동 211-6,127.037824,37.507279
서울시  신영동 179-21,127.031415,37.49563
서울시  신영동 105-29,127.034293,37.493383
서울시  신영동 213-1,127.042457,37.506731
서울시  역삼동 733-3,127.042925,37.494895
서울시  역삼동 778-17,127.04124,37.508144
서울시  역삼동 749-3,127.035689,37.496521
서울시  역삼동 774-18,127.04078,37.498166
서울시  역삼동 655-15,127.034248,37.495166
서울시  역삼동 658-15,127.036131,37.497371
서울시  역삼동 794-21,127.061318,37.483635
서울시  역삼동 698-1,127.048615,37.480461
서울시  역삼동 777-30,127.047791,37.475967
서울시  역삼동 776-27,127.045807,37.477293
서울시  역삼동 774-31,127.051184,37.4723
서울시  역삼동 752-40,127.048157,37.480916
서울시  역삼동 739-12,127.060625,37.483909
서울시  역삼동 660-1,127.048619,37.474838
서울시  역삼동 662-4,127.049126,37.476716
서울시  역삼동 778-28,127.051216,37.473291
서울시  역삼동 794-17,127.049016,37.476553
서울시  역삼동 692-16,127.049985,37.478579
서울시  역삼동 664-16,127.051958,37.474531
서울시  역삼동 811-5,127.044762,37.479429
서울시  역삼동 792-33,127.046057,37.478962
서울시  역삼동 783-36,127.045863,37.479096
서울시  역삼동 624-39,127.04707,37.480205
서울시  역삼동 732-31,127.045605,37.477129
서울시  역삼동 782-14,127.048383,37.480945
서울시  역삼동 828-28,127.047367,37.478171
서울시  역삼동 672-24,127.051528,37.478123
서울시  역삼동 663-11,127.053575,37.474544
서울시  역삼동 636-31,127.048067,37.476483
서울시  역삼동 778-7,127.048746,37.476398
서울시  역삼동 689-22,127.049403,37.474556
서울시  역삼동 657-3,127.062697,37.4837
서울시  역삼동 796-2,127.046207,37.476891
서울시  역삼동 797-24,127.05122,37.472057
서울시  역삼동 691-2,127.047154,37.480665
서울시  역삼동 782-22,127.047683,37.479967
서울시  역삼동 681-19,127.048302,37.476656
서울시  역삼동 745-24,127.05104,37.479174
서울시  역삼동 743,127.047245,37.477098
서울시  역삼동 750-24,127.048508,37.475531
서울시  역삼동 781-38,127.046665,37.478246
서울시  역삼동 782-29,127.049977,37.47566
서울시  역삼동 795-3,127.062103,37.484155
서울시  역삼동 732-12,127.050954,37.472541
서울시  역삼동 629-24,127.044593,37.521057
서울시  역삼동 774-24,127.046006,37.522023
서울시  역삼동 781-30,127.046937,37.519147
서울시  역삼동 697-42,127.046133,37.522754
서울시  역삼동 658-14,127.043864,37.520618
서울시  역삼동 690-20,127.046347,37.519278
서울시  역삼동 660-5,127.042991,37.52426
서울시  역삼동 817-37,127.044208,37.521098
서울시  역삼동 661-5,127.043971,37.519303
서울시  역삼동 728-24,127.044226,37.519666
서울시  역삼동 677-8,127.042287,37.519209
서울시  역삼동 656-38,127.049951,37.525857
서울시  역삼동 621-8,127.052683,37.523627
서울시  역삼동 751-4,127.046663,37.5211
서울시  역삼동 695-6,127.049197,37.527347
서울시  역삼동 663-2,127.044135,37.518845
서울시  역삼동 704-37,127.049397,37.527592
서울시  역삼동 685-7,127.044101,37.519755
서울시  역삼동 778-40,127.0546,37.520578
서울시  역삼동 745-35,127.046682,37.521353
서울시  역삼동 774-21,127.050364,37.527248
서울시  역삼동 780-9,127.04499,37.521853
서울시  역삼동 795-6,127.054971,37.520762
서울시  역삼동 777-18,127.044471,37.520019
서울시  역삼동 749-18,127.051647,37.522375
서울시  역삼동 660-38,127.049264,37.52559
서울시  역삼동 774-8,127.049788,37.520891
서울시  역삼동 780-35,127.043667,37.51294
서울시  역삼동 729-41,127.049803,37.513476
서울시  역삼동 792-7,127.048622,37.514719
서울시  역삼동 685-12,127.051312,37.511289
서울시  역삼동 660-4,127.043241,37.513594
서울시  역삼동 796-15,127.043712,37.513859
서울시  역삼동 792-57,127.051873,37.510762
서울시  역삼동 691-5,127.052994,37.509816
서울시  역삼동 777-42,127.045008,37.514248
서울시  역삼동 698-7,127.048228,37.511003
서울시  역삼동 674-36,127.046182,37.512699
서울시  역삼동 781-35,127.053183,37.511836
서울시  역삼동 686-21,127.044245,37.512025
서울시  역삼동 728-31,127.048305,37.512049
서울시  역삼동 682-25,127.053233,37.515017
서울시  역삼동 655-11,127.050017,37.51354
서울시  역삼동 827-25,127.049163,37.511335
서울시  역삼동 834-36,127.051053,37.511224
서울시  역삼동 690-40,127.063456,37.518018
서울시  역삼동 781-24,127.062036,37.517601
서울시  역삼동 687-13,127.055261,37.512123
서울시  역삼동 749,127.06095,37.515736
서울시  역삼동 728-59,127.043795,37.514463
서울시  역삼동 752-20,127.044711,37.512741
서울시  역삼동 744,127.055908,37.511939
서울시  개포동 164-9,127.060899,37.517998
서울시  개포동 1264-4,127.060343,37.515479
서울시  개포동 1226-8,127.045973,37.513084
서울시  개포동 1236-18,127.048643,37.512142
서울시  개포동 1169-7,127.055161,37.511023
서울시  개포동 1265,127.048529,37.512258
서울시  개포동 170-4,127.043371,37.514929
서울시  개포동 1195-3,127.051456,37.511579
서울시  개포동 1219-3,127.054919,37.512282
서울시  개포동 1171-2,127.055868,37.498909
서울시  개포동 1219-9,127.058381,37.504137
서울시  개포동 1213-7,127.058372,37.500362
서울시  개포동 1184-17,127.058658,37.500977
서울시  개포동 1239-12,127.060301,37.505234
서울시  개포동 1245-8,127.060271,37.504927
서울시  개포동 1245-3,127.054936,37.500172
서울시  개포동 1252-8,127.051944,37.500662
서울시  개포동 1229-6,127.053455,37.502837
서울시  개포동 1265-2,127.055301,37.50086
서울시  개포동 1231-21,127.055265,37.500986
서울시  개포동 1210-8,127.059851,37.505086
서울시  개포동 1179-6,127.055621,37.500601
서울시  개포동 1222-1,127.05595,37.500532
서울시  개포동 1221-12,127.053507,37.499629
서울시  개포동 1193-5,127.056421,37.500842
서울시  개포동 160-4,127.056119,37.500551
서울시  개포동 1236-14,127.053808,37.502659
서울시  개포동 1164,127.053332,37.501817
서울시  개포동 1252-5,127.053449,37.499755
서울시  개포동 1255-8,127.053687,37.499685
서울시  개포동 1221-10,127.058844,37.5006
서울시  개포동 1211-1,127.057149,37.499613
서울시  개포동 1234-7,127.053083,37.502743
서울시  개포동 1224-4,127.056311,37.498805
서울시  개포동 1237-8,127.059479,37.504966
서울시  개포동 1200-6,127.052751,37.499452
서울시  개포동 161,127.055585,37.499862
서울시  개포동 1169-5,127.055249,37.500481
서울시  청담동 16-6,127.056136,37.501011
서울시  청담동 13-21,127.05077,37.502283
서울시  청담동 34-5,127.05784,37.501286
서울시  청담동 12-27,127.05722,37.501146
서울시  청담동 16-19,127.053829,37.502795
서울시  청담동 35-8,127.055714,37.503044
서울시  청담동 92,127.057414,37.499174
서울시  청담동 16-8,127.058637,37.50541
서울시  청담동 26-35,127.05711,37.500929
서울시  청담동 26-21,127.055333,37.503726
서울시  청담동 38,127.056732,37.498574
서울시  청담동 122-27,127.057567,37.499653
서울시  청담동 56-12,127.052135,37.503457
서울시  청담동 11-37,127.056356,37.499679
서울시  청담동 112-8,127.055978,37.49827
서울시  청담동 37-8,127.058192,37.500261
서울시  청담동 112-5,127.053885,37.500155
서울시  청담동 26-22,127.052937,37.50267
서울시  청담동 70-10,127.057627,37.500257
서울시  청담동 11-34,127.060454,37.504776
서울시  청담동 111-18,127.055695,37.500998
서울시  청담동 17-26,127.052642,37.503605
서울시  청담동 70-7,127.055878,37.499919
서울시  청담동 26-7,127.055513,37.503808
서울시  청담동 59-19,127.056821,37.498683
서울시  청담동 122-4,127.055288,37.500076
서울시  청담동 63-15,127.05751,37.501481
서울시  삼성동 34-24,127.057371,37.500804
서울시  삼성동 48-2,127.056701,37.499267
서울시  삼성동 26-11,127.05626,37.498363
서울시  삼성동 116-14,127.054612,37.49989
서울시  삼성동 34-12,127.053548,37.502648
서울시  삼성동 33-1,127.055234,37.49985
서울시  삼성동 122-4,127.058333,37.50529
서울시  삼성동 125-4,127.052286,37.50317
서울시  삼성동 30-5,127.055746,37.499638
서울시  삼성동 114-26,127.058618,37.501499
서울시  삼성동 41-6,127.036076,37.509544
서울시  삼성동 119-17,127.031107,37.519442
서울시  삼성동 36-4,127.041817,37.510807
서울시  삼성동 44-23,127.027885,37.510585
서울시  삼성동 69-20,127.031259,37.509433
서울시  삼성동 48-15,127.041218,37.510802
서울시  삼성동 114-19,127.034884,37.509003
서울시  삼성동 115-39,127.037903,37.512622
서울시  삼성동 96-19,127.031271,37.508478
서울시  삼성동 94-2,127.031677,37.507688
서울시  삼성동 146-16,127.027971,37.510027
서울시  삼성동 91-19,127.027777,37.510179
서울시  삼성동 10-26,127.024778,37.509406
서울시  삼성동 39,127.023463,37.513964
서울시  삼성동 149-4,127.040172,37.514758
서울시  삼성동 85-14,127.029721,37.510258
서울시  삼성동 91-26,127.0427,37.511652
서울시  삼성동 41,127.034247,37.511926
서울시  삼성동 44-21,127.034485,37.511883
서울시  삼성동 150-22,127.037102,37.508931
서울시  삼성동 44-37,127.034864,37.509651
서울시  삼성동 10-15,127.021108,37.514178
서울시  삼성동 116-29,127.027289,37.509427
서울시  삼성동 145-23,127.041968,37.513187
서울시  대치동 925-15,127.029306,37.50738
서울시  대치동 959-5,127.038182,37.517337
서울시  대치동 929-6,127.032632,37.513498
서울시  대치동 930-19,127.02476,37.507316
서울시  대치동 954-8,127.034302,37.511187
서울시  대치동 954-14,127.034425,37.510405
서울시  대치동 917-13,127.027832,37.507674
서울시  대치동 908-4,127.02902,37.511135
서울시  대치동 900-46,127.02483,37.516687
서울시  대치동 916-5,127.039811,37.512881
서울시  대치동 916-2,127.032873,37.516699
서울시  대치동 955-10,127.036658,37.517938
서울시  대치동 916-60,127.039221,37.52095
서울시  대치동 916-57,127.039833,37.514675
서울시  대치동 919-15,127.030274,37.508613
서울시  대치동 916-48,127.028123,37.507028
서울시  대치동 916-56,127.03973,37.519224
서울시  대치동 900-64,127.029416,37.507597
서울시  대치동 906-11,127.034821,37.511228
서울시  대치동 919-12,127.03163,37.51659
서울시  대치동 919-14,127.02271,37.511885
서울시  대치동 930-26,127.022832,37.513769
서울시  대치동 927-30,127.020973,37.514988
서울시  대치동 900-32,127.039265,37.519301
서울시  대치동 934-4,127.021402,37.514983
서울시  대치동 955-8,127.034675,37.509388
서울시  대치동 920-27,127.026724,37.51199
서울시  대치동 925-2,127.032238,37.516856
서울시  대치동 916-68,127.038157,37.51749
서울시  대치동 916-21,127.03784,37.513109
서울시  대치동 898-18,127.028577,37.51124
서울시  대치동 915-3,127.032014,37.518395
서울시  대치동 916-36,127.030696,37.517961
서울시  대치동 900-66,127.035698,37.509937
서울시  대치동 901-60,127.041416,37.512975
서울시  대치동 933-1,127.042716,37.512157
서울시  대치동 957-19,127.030274,37.507712
서울시  대치동 916-39,127.034055,37.511005
서울시  대치동 901-53,127.029387,37.508093
서울시  대치동 934-17,127.036121,37.513085
서울시  대치동 928-27,127.039159,37.512561
서울시  대치동 896-10,127.023486,37.510477
서울시  대치동 926-18,127.031685,37.50794
서울시  대치동 934-26,127.025891,37.509902
서울시  대치동 929-14,127.025169,37.507202
서울시  대치동 919-26,127.031105,37.509071
서울시  대치동 900-33,127.041556,37.510886
서울시  대치동 928-8,127.033936,37.512311
서울시  대치동 954-29,127.026618,37.506223
서울시  대치동 916-79,127.039561,37.511221
서울시  대치동 896-24,127.022022,37.51342
서울시  대치동 926-7,127.038042,37.511425
서울시  대치동 901-56,127.039664,37.512853
서울시  대치동 934-14,127.034675,37.511181
서울시  대치동 916-74,127.100274,37.469269
서울시  대치동 914-16,127.081679,37.491283
서울시  대치동 916-40,127.085713,37.493404
서울시  대치동 926-35,127.083064,37.491744
서울시  대치동 934-27,127.082512,37.480485
서울시  대치동 917-17,127.081853,37.490915
서울시  대치동 900-45,127.085173,37.494085
서울시  대치동 925,127.084508,37.492999
서울시  대치동 957-17,127.084166,37.493257
서울시  대치동 896-12,127.084071,37.489905
서울시  대치동 925-4,127.084056,37.490166
서울시  대치동 913-24,127.087524,37.491409
서울시  논현동 230-21,127.034152,37.488516
서울시  논현동 64-4,127.034732,37.486547
서울시  논현동 270-44,127.044288,37.486436
서울시  논현동 149-11,127.034175,37.487606
서울시  논현동 176-9,127.033575,37.487691
서울시  논현동 270-35,127.044648,37.48215
서울시  논현동 229-23,127.042852,37.484676
서울시  논현동 259-9,127.045609,37.483067
서울시  논현동 190-20,127.038287,37.48973
서울시  논현동 193-31,127.034439,37.486437
서울시  논현동 149-33,127.044864,37.487413
서울시  논현동 149-18,127.042799,37.484396
서울시  논현동 145-10,127.033904,37.488496
서울시  논현동 24-4,127.043637,37.484277
서울시  논현동 244-17,127.036392,37.485822
서울시  논현동 154-19,127.03406,37.487758
서울시  논현동 268-9,127.034113,37.488038
서울시  논현동 219-10,127.037429,37.490507
서울시  논현동 219-20,127.04582,37.482492
서울시  논현동 237-8,127.03622,37.490389
서울시  논현동 229-5,127.04372,37.482187
서울시  논현동 21-11,127.034246,37.487381
서울시  논현동 158-17,127.043781,37.484503
서울시  논현동 267-7,127.04362,37.482078
서울시  논현동 188-6,127.039764,37.487408
서울시  논현동 113-11,126.965002,37.565726
서울시  논현동 213-14,126.960047,37.562259
서울시  논현동 167-24,126.959789,37.56295
서울시  논현동 223-2,126.961511,37.561154
서울시  논현동 224-14,126.961131,37.563268
서울시  논현동 180-5,126.960371,37.564235
서울시  논현동 133-9,126.963416,37.567451
서울시  논현동 11-16,126.964803,37.566238
서울시  논현동 264-4,126.959363,37.566722
서울시  논현동 77-23,126.960463,37.5682
서울시  논현동 107-16,126.960723,37.569049
서울시  논현동 101-9,126.959347,37.568686
서울시  논현동 244-15,126.960398,37.567983
서울시  논현동 177-36,126.960908,37.570403
서울시  논현동 187-7,126.95523,37.565181
서울시  논현동 102-8,126.957144,37.562648
서울시  논현동 179-20,126.955235,37.564811
서울시  논현동 223-6,126.957618,37.564409
서울시  논현동 78-6,126.94207,37.586445
서울시  논현동 52-2,126.949415,37.595557
서울시  논현동 23-8,126.941311,37.58733
서울시  논현동 16-38,126.945095,37.591166
서울시  논현동 104-33,126.947998,37.586858
서울시  논현동 16-43,126.949113,37.594473
서울시  논현동 229-10,126.949156,37.597086
서울시  논현동 136-31,126.947684,37.58745
서울시  논현동 77-5,126.948148,37.590635
서울시  논현동 113-9,126.94773,37.596218
서울시  논현동 259-1,126.94471,37.591172
서울시  논현동 133-18,126.94038,37.5867
서울시  논현동 72-11,126.936857,37.584434
서울시  논현동 73-18,126.936514,37.586233
서울시  논현동 230-2,126.944959,37.586354
서울시  논현동 266-6,126.950994,37.593571
서울시  논현동 268-2,126.944246,37.558226
서울시  논현동 189-22,126.944132,37.557513
서울시  논현동 223-11,126.946446,37.55793
서울시  논현동 178,126.947794,37.558663
서울시  논현동 249-18,126.94403,37.557503
서울시  논현동 257-7,126.944258,37.557379
서울시  논현동 122-8,126.946256,37.567416
서울시  논현동 193-12,126.945171,37.568902
서울시  논현동 138-16,126.946808,37.567584
서울시  논현동 182-11,126.945434,37.567923
서울시  논현동 176-1,126.945608,37.567627
서울시  논현동 270-34,126.946054,37.567288
서울시  논현동 217-32,126.946095,37.567631
서울시  논현동 197-7,126.945915,37.567531
서울시  논현동 272-6,126.944986,37.568369
서울시  논현동 23-14,126.946091,37.567874
서울시  논현동 263-15,126.932128,37.559541
서울시  논현동 264-3,126.931893,37.559385
서울시  논현동 223-7,126.929259,37.56074
서울시  세곡동 360,126.929112,37.559955
서울시  일원동 683-5,126.932132,37.560054
서울시  일원동 636-4,126.930854,37.560781
서울시  일원동 677-8,126.932232,37.55865
서울시  일원동 739,126.932309,37.560407
서울시  일원동 682-3,126.928286,37.560731
서울시  일원동 633-7,126.932812,37.559204
서울시  일원동 627-2,126.931307,37.559975
서울시  일원동 628-7,126.928196,37.559127
서울시  일원동 666-4,126.932655,37.560699
서울시  일원동 672-8,126.929944,37.559539
서울시  일원동 644-7,126.939912,37.557394
서울시  도곡동 945-15,126.929382,37.558507
서울시  도곡동 951-7,126.929626,37.559608
서울시  도곡동 200-10,126.933328,37.559524
서울시  도곡동 948-31,126.931021,37.559386
서울시  도곡동 948-26,126.929548,37.559508
서울시  도곡동 451-7,126.931984,37.560125
서울시  도곡동 413-11,126.933591,37.559374
서울시  도곡동 456-11,126.929855,37.55943
서울시  도곡동 883-10,126.92781,37.560745
서울시  도곡동 951-9,126.934589,37.556833
서울시  도곡동 193-12,126.930692,37.560248
서울시  도곡동 414-1,126.932729,37.569845
서울시  도곡동 945-14,126.926872,37.574054
서울시  도곡동 516-4,126.929752,37.570584
서울시  도곡동 955-7,126.931915,37.576073
서울시  도곡동 948-30,126.933926,37.571604
서울시  도곡동 947-19,126.931439,37.564238
서울시  도곡동 547-9,126.930644,37.565979
서울시  도곡동 454-1,126.932938,37.567036
서울시  도곡동 552-17,126.928616,37.561419
서울시  도곡동 425-4,126.933712,37.5779
서울시  도곡동 948-2,126.933604,37.575944
서울시  도곡동 414-8,126.930634,37.565104
서울시  도곡동 425-5,126.931468,37.565346
서울시  도곡동 895-33,126.933334,37.565507
서울시  충정로2가 37-4,126.927737,37.56506
서울시  충정로3가 8-1,126.935295,37.578022
서울시  충정로3가 7-1,126.932449,37.563274
서울시  충정로3가 32-57,126.930962,37.576208
서울시  충정로3가 3-20,126.931199,37.561208
서울시  충정로3가 3-90,126.931964,37.567117
서울시  냉천동 27-2,126.928491,37.572483
서울시  냉천동 263,126.935242,37.57777
서울시  천연동 120-113,126.932191,37.567065
서울시  천연동 98-72,126.935188,37.578382
서울시  천연동 80-25,126.930939,37.565927
서울시  천연동 90-21,126.930145,37.56528
서울시  천연동 98-20,126.933968,37.577362
서울시  영천동 181,126.933353,37.568111
서울시  북아현동 1-341,126.935804,37.574053
서울시  북아현동 3-212,126.920223,37.567307
서울시  북아현동 1-81,126.933441,37.567509
서울시  북아현동 1-1819,126.934274,37.572616
서울시  홍제동 312-6,126.931394,37.566571
서울시  홍제동 283-11,126.927298,37.566444
서울시  홍제동 312-21,126.930942,37.564918
서울시  홍제동 260-17,126.930113,37.56437
서울시  홍제동 131-17,126.928259,37.572841
서울시  홍제동 280-5,126.932263,37.565966
서울시  홍제동 285-8,126.920007,37.567368
서울시  홍제동 136-1,126.923863,37.566863
서울시  홍제동 267-46,126.926178,37.571182
서울시  홍제동 279-88,126.932115,37.566046
서울시  홍제동 261-5,126.933051,37.565469
서울시  홍제동 312-113,126.932055,37.563901
서울시  홍제동 360-78,126.929561,37.571312
서울시  홍제동 342-8,126.932267,37.5673
서울시  홍제동 167-26,126.936651,37.577395
서울시  홍제동 5-152,126.922363,37.570354
서울시  대현동 37-24,126.932631,37.577494
서울시  대현동 90-41,126.936434,37.574338
서울시  대현동 150,126.924979,37.573442
서울시  대현동 62-12,126.928359,37.580897
서울시  대현동 90-45,126.926363,37.579581
서울시  대현동 90-35,126.925431,37.579798
서울시  대신동 124,126.927127,37.58312
서울시  대신동 140-1,126.93322,37.592501
서울시  대신동 125-1,126.935032,37.580579
서울시  대신동 129-3,126.934759,37.59101
서울시  대신동 128-5,126.926854,37.585551
서울시  대신동 124-6,126.93323,37.592591
서울시  대신동 127-9,126.926486,37.579655
서울시  대신동 127-27,126.948008,37.602987
서울시  대신동 136,126.926175,37.578435
서울시  대신동 127-6,126.925776,37.579477
서울시  창천동 90-27,126.925745,37.582378
서울시  창천동 90-34,126.934791,37.590362
서울시  창천동 351,126.93357,37.590982
서울시  창천동 319,126.948382,37.603017
서울시  창천동 90-46,126.93337,37.586781
서울시  창천동 200,126.925672,37.579566
서울시  창천동 100-5,126.933088,37.586706
서울시  창천동 99-26,126.92622,37.581643
서울시  창천동 390,126.934074,37.593788
서울시  창천동 100-127,126.948376,37.600197
서울시  창천동 100-76,126.932795,37.586569
서울시  창천동 370,126.927049,37.582264
서울시  창천동 99-10,126.933984,37.581065
서울시  창천동 259,126.931259,37.586329
서울시  창천동 4-121,126.932682,37.595308
서울시  창천동 504-5,126.924774,37.583
서울시  창천동 284,126.927908,37.579199
서울시  창천동 90-14,126.949061,37.603798
서울시  창천동 100-124,126.95594,37.597822
서울시  창천동 285,126.933311,37.591709
서울시  창천동 90-47,126.926174,37.579336
서울시  창천동 70-26,126.933497,37.586602
서울시  창천동 258,126.948168,37.602871
서울시  창천동 424,126.925393,37.579329
서울시  창천동 62-18,126.938577,37.596433
서울시  창천동 191,126.924526,37.58216
서울시  연희동 89-24,126.925566,37.581484
서울시  연희동 613-5,126.909985,37.58008
서울시  연희동 121-11,126.916751,37.582719
서울시  연희동 723-5,126.914708,37.579952
서울시  연희동 81-29,126.905828,37.575545
서울시  연희동 340-29,126.91224,37.582272
서울시  연희동 287-3,126.912152,37.578938
서울시  연희동 237-7,126.914474,37.583581
서울시  연희동 350-13,126.910657,37.580528
서울시  연희동 170-166,126.914733,37.578952
서울시  연희동 724-29,126.912163,37.582848
서울시  연희동 194-60,126.913442,37.586005
서울시  연희동 290-1,126.911887,37.583972
서울시  연희동 42-13,126.913981,37.580063
서울시  연희동 218-23,126.909734,37.580979
서울시  연희동 142-21,126.90847,37.57912
서울시  연희동 340-17,126.911787,37.578376
서울시  연희동 715-6,126.908543,37.581112
서울시  연희동 344-149,126.920701,37.582755
서울시  연희동 136-30,126.904311,37.57709
서울시  연희동 106-24,126.919326,37.580779
서울시  연희동 142-26,126.909012,37.580801
서울시  연희동 136-29,126.906218,37.579081
서울시  연희동 163-13,126.919392,37.580914
서울시  연희동 287-11,126.914786,37.579214
서울시  연희동 194-30,126.916351,37.582175
서울시  연희동 156-9,126.918544,37.580834
서울시  연희동 69-2,126.914023,37.585758
서울시  연희동 76-6,126.919037,37.582794
서울시  연희동 446-119,126.912899,37.581305
