건물명,주소,층,거래일,거래금액,면적,평,건축년도,10평보증금평균,10평월세평균
센트로힐, 시흥동 118-87,4층,2020 12 26,"17,800/0",33.31,10.1,2018,17623.762376237624,0.0
산들파크빌2, 시흥동 992-63,4층,2020 12 28,"3,000/35",27.2,8.2,2005,3658.536585365854,42.6829268292683
(113-4), 시흥동 113-4,2층,2020 12 30,"12,000/0",18.2,5.5,2018,23315.823327615784,0.0
HEY NEST, 시흥동 998-10,3층,2020 12 30,"12,000/0",20.14,6.1,2003,18032.786885245903,0.0
지엠씨타워, 시흥동 998-12,10층,2020 12 31,"11,000/0",16.93,5.1,2018,23137.254901960787,0.0
효성인텔리안, 아현동 733,8층,2020 12 30,"2,000/55",25.75,7.8,2005,7630.809272802666,49.79060016472991
마포 에스케이 허브 블루, 아현동 737,14층,2020 12 31,"22,500/0",34.95,10.6,2006,8105.766442604267,47.40342623418165
(327-10), 아현동 327-10,7층,2020 12 31,"37,000/0",37.65,11.4,2020,23318.7134502924,32.73809523809524
아현 라온빌, 아현동 709,2층,2020 12 31,"21,000/0",25.97,7.9,2020,29058.307434988157,0.0
공덕오피스타, 공덕동 12-98,15층,2020 12 1,"2,000/45",16.13,4.9,2013,7275.640046308672,72.1947152891608
마포현대하이엘, 공덕동 463,4층,2020 12 5,"5,000/60",31.38,9.5,2005,10792.26049675658,40.903236093539945
공덕푸르지오시티, 공덕동 475,5층,2020 12 5,"1,000/83",31.28,9.5,2013,17282.472153268893,32.200237824348335
여의도의아침, 영등포동1가 29,3층,2020 12 9,"1,000/45",16.4,5.0,2012,15428.57142857143,35.714285714285715
여의도 명남 더블레스, 영등포동1가 79-3,4층,2020 12 11,"13,169/0",15.41,4.7,2017,28934.338061465707,8.392434988179668
대승프린스텔, 영등포동1가 20-1,2층,2020 12 16,"9,450/0",15.89,4.8,2001,20097.87872450193,2.0370370370370368
여의도더리브스타일, 영등포동1가 94-2,22층,2020 12 16,"21,000/0",19.36,5.9,2020,16253.026634382566,60.5326876513317
파크빌, 영등포동1가 31-6,2층,2020 12 17,500/60,18.1,5.5,2019,3787.878787878788,102.12121212121212
여의도씨티아이, 영등포동1가 113-1,4층,2020 12 17,"1,000/50",16.88,5.1,2013,9292.776939835765,62.314954471817224
신한헤스티아, 영등포동1가 127,10층,2020 12 18,"1,000/50",18.01,5.4,2016,11122.145337165677,50.995680906395194
여의도리슈빌DS, 영등포동1가 121-5,10층,2020 12 19,"18,500/0",21.41,6.5,2020,19798.214721233104,25.837764011511624
방배홈스텔, 방배동 1031-2,4층,2020 12 1,"13,000/0",21.33,6.5,2002,13770.641150523781,24.772892001940228
방배 리더스빌, 방배동 488-4,4층,2020 12 10,"1,000/45",24.86,7.5,2004,6681.481481481483,41.99999999999999
방배스카이, 방배동 755-7,8층,2020 12 16,"8,000/75",25.45,7.7,2020,20273.126837668722,55.797222959993405
스튜디오빌, 방배동 750-8,7층,2020 12 31,"5,000/85",28.88,8.7,2018,4888.705125733091,99.90962033250972
서초 디벨리움 오피스텔, 우면동 755,7층,2020 12 26,"13,200/0",19.71,6.0,2015,10611.98984284316,52.24626312899912
서초리슈빌S글로벌, 우면동 787,7층,2020 12 26,"1,000/63",21.52,6.5,2015,16546.573145114467,33.096683695001005
서초현대렉시온, 서초동 1338-20,7층,2020 12 1,"1,000/100",34.0,10.3,2005,15065.072926793084,40.90372700741664
서초파라곤, 서초동 1327-29,5층,2020 12 4,"60,000/0",75.69,22.9,2005,22902.13601435293,3.860262008733625
한라비발디스튜디오193, 서초동 1363-25,4층,2020 12 4,"1,000/90",27.69,8.4,2013,23534.798534798534,16.483516483516482
서초신성미소시티, 서초동 1600-4,4층,2020 12 5,"2,000/70",30.56,9.2,2005,13483.617326622603,30.19323671497585
풍림아이원플러스, 서초동 1338-1,2층,2020 12 7,"23,000/0",39.56,12.0,2004,17888.888888888887,8.73015873015873
아크로비스타, 서초동 1685-3,3층,2020 12 9,"30,000/0",41.05,12.4,2004,22580.645161290326,0.0
서초아트갤러리, 서초동 1589-3,7층,2020 12 9,"10,000/90",37.64,11.4,2018,21237.90291681622,24.461045747255593
브라운스톤서초, 서초동 1677-1,6층,2020 12 9,"38,000/0",56.26,17.0,2006,11847.61152783261,40.26845637583892
서초메이플라워맴버스빌, 서초동 1688-6,13층,2020 12 16,"25,000/0",40.16,12.1,2004,15472.390206111952,22.911344876869784
풍림아이원매직, 서초동 1321-9,11층,2020 12 16,"1,000/135",43.4,13.1,2004,10306.837187683423,55.35796266871576
동양라디안루키, 서초동 1600-7,2층,2020 12 19,"10,000/15",20.5,6.2,2004,9045.91227171872,56.480628093531344
강남역 I'PARK, 서초동 1303-16,12층,2020 12 19,"27,000/0",29.87,9.0,2013,13912.355060009178,61.87001080060088
현대썬앤빌 서초, 서초동 1337-21,15층,2020 12 19,"21,000/0",19.66,5.9,2015,18074.634961827724,54.21461980073101
현대썬앤빌 강남 더 인피닛, 서초동 1303-6,12층,2020 12 21,"1,000/78",17.95,5.4,2018,17853.9590950348,77.23216842757068
강남역파라디아골드, 서초동 1338-8,16층,2020 12 21,"1,000/75",18.11,5.5,2017,18459.7899910126,61.57040306708684
벨라채 오피스텔, 서초동 1316-17,7층,2020 12 22,"2,000/60",31.96,9.7,2003,7684.514287116846,57.81342294805482
하림인터내셔날 오피스텔, 서초동 1674-5,8층,2020 12 22,"25,000/0",24.12,7.3,2013,22205.96634799952,47.24763340480717
이즈타워, 서초동 1337-14,9층,2020 12 23,"1,000/100",38.36,11.6,2006,15639.717193543083,30.2680586356649
(1591-5), 서초동 1591-5,10층,2020 12 23,"1,000/85",26.87,8.1,2019,1164.4590085356642,96.74658481278689
강남해븐리치 더 골드 181, 서초동 1339,3층,2020 12 23,"1,000/70",17.68,5.3,2018,21970.125786163517,54.50284516322253
신명스카이뷰멤버스, 서초동 1338-25,14층,2020 12 24,"23,500/0",28.18,8.5,2005,17834.777358066647,20.104475306474946
강남역인앤인, 서초동 1330-12,8층,2020 12 26,"5,000/50",32.28,9.8,2005,20963.073071506806,10.20408163265306
강남역 2차 I'PARK, 서초동 1309-2,10층,2020 12 28,"23,500/0",27.52,8.3,2013,13775.246033322423,54.90992684494758
블루힐65, 서초동 1553-15,5층,2020 12 29,"13,650/0",19.53,5.9,2013,14548.022598870051,67.68361581920902
아크로텔 강남역, 서초동 1337-2,6층,2020 12 29,"18,900/0",18.11,5.5,2016,15897.551764875228,66.67856840957097
강남역리가스퀘어, 서초동 1308-26,7층,2020 12 29,"1,000/105",36.93,11.2,2012,14365.33905764167,40.1098890413893
강남 효성 해링턴 타워, 서초동 1337-6,15층,2020 12 30,"55,000/0",49.8,15.1,2013,16042.67175440522,47.06515998687731
서초어반하이 오피스텔, 서초동 1601-10,19층,2020 12 30,"21,000/0",19.3,5.8,2018,14919.55240858062,74.06614980282689
강남역 한화오벨리스크, 서초동 1327-27,11층,2020 12 30,"22,500/0",29.67,9.0,2003,15478.71171110659,25.00065535033993
서초센트럴IPARK, 서초동 1582-3,22층,2020 12 30,"31,000/0",24.76,7.5,2020,26823.209600246937,49.13694886042086
피앤디 솔로빌, 서초동 1623-3,11층,2020 12 31,500/55,15.76,4.8,2005,14442.708333333336,59.374999999999986
CJ아트빌, 봉천동 879-3,2층,2020 12 1,"23,500/0",37.45,11.3,2015,20796.46017699115,0.0
성문오피스텔, 봉천동 1620-14,3층,2020 12 1,"5,000/5",12.82,3.9,2001,13603.988603988602,20.65527065527066
CO-OP RESIDENCE/서울대입구, 봉천동 861-7,2층,2020 12 2,"1,000/55",26.67,8.1,2005,2005.7668409138805,78.63349362895936
Q타워, 봉천동 861-6,10층,2020 12 2,"18,740/0",26.9,8.1,2016,13699.676690974231,43.059716677909606
장원오피스텔, 봉천동 876-27,7층,2020 12 4,"6,000/30",16.7,5.1,2002,16064.455132157684,34.85838779956427
	(1654-1)	, 봉천동 1654-1,5층,2020 12 4,"10,000/0",16.02,4.8,2001,20572.916666666664,0.0
(879-12), 봉천동 879-12,7층,2020 12 4,"1,000/40",16.17,4.9,2003,2040.816326530612,81.63265306122449
동림오피스텔, 봉천동 1659-4,6층,2020 12 5,"18,690/0",25.19,7.6,2004,24335.526315789473,0.0
리치타워, 봉천동 1598-7,6층,2020 12 5,"17,000/0",20.89,6.3,2018,19885.604624036383,33.40748063931455
PRAVIDA 162, 봉천동 1568-2,19층,2020 12 6,"1,000/65",18.7,5.7,2013,6699.561403508771,97.20394736842107
동도 오피스텔, 봉천동 880-9,7층,2020 12 6,"2,000/32",16.83,5.1,2002,4052.5301029502716,72.26163192549748
웰빙오피스텔, 봉천동 948-4,6층,2020 12 6,"10,000/10",17.51,5.3,2004,18911.25169855873,1.7152658662092624
에이스 에이-존, 봉천동 870-12,8층,2020 12 7,"19,000/0",26.4,8.0,2005,9431.107578166402,44.59989401165871
연경오피스텔, 봉천동 881-1,6층,2020 12 7,"9,000/0",14.17,4.3,2003,18604.6511627907,0.0
한울오피스텔, 봉천동 867-10,5층,2020 12 8,"11,000/17",35.09,10.6,2007,12181.04718667008,13.24730160713542
칸타빌레7차, 봉천동 731-1,10층,2020 12 8,"18,000/0",15.56,4.7,2020,29255.319148936163,31.91489361702127
신도림3차푸르지오, 신도림동 435-10,16층,2020 12 1,"45,000/0",99.84,30.2,2007,12021.135016952376,16.746411483253592
신도림 에스케이뷰, 신도림동 432-1,4층,2020 12 10,"40,900/0",86.17,26.1,2006,12703.141762452107,13.286472148541113
신도림월드메르디앙오피스텔, 신도림동 387-3,9층,2020 12 14,"35,000/0",62.84,19.0,2005,13081.843930494053,10.395386133728103
골든애비뉴, 신도림동 276-32,7층,2020 12 15,"3,000/35",17.77,5.4,2014,18872.7582846004,4.483430799220273
콜카빌, 신도림동 271-41,5층,2020 12 22,"1,000/61",26.91,8.1,2011,7129.641022836537,51.924198715757726
신도림삼성쉐르빌 1, 신도림동 271-25,12층,2020 12 24,"41,000/0",92.06,27.8,2010,14334.993304058045,3.982528263103803
신도림1차푸르지오, 신도림동 337,26층,2020 12 31,"2,000/110",50.68,15.3,2007,11847.198122094469,29.50381887770833
대림역 와이즈플레이스, 구로동 98-4,7층,2020 12 2,"6,000/40",29.61,9.0,2012,8215.431448308158,36.65930720725241
예성유토피아(186-7), 구로동 186-7,5층,2020 12 4,"32,000/0",56.25,17.0,2005,4681.532308227423,49.296077638278604
	(1129-9)	, 구로동 1129-9,2층,2020 12 7,"10,000/0",16.24,4.9,2006,19700.70169481934,4.993815708101422
예성유토피아(187-3), 구로동 187-3,13층,2020 12 8,"1,000/90",40.68,12.3,2005,9787.948031782824,22.880216043821868
비즈트위트 그린, 구로동 98-10,7층,2020 12 10,"1,000/45",18.11,5.5,2012,12489.821289821288,33.62859362859362
신도림포스빌, 구로동 26,25층,2020 12 10,"4,000/45",33.69,10.2,2004,8291.240434681999,42.17230680051787
해오름, 구로동 642-88,3층,2020 12 10,"14,000/0",27.82,8.4,2015,16666.666666666664,0.0
그린플러스 구로 해담채3, 구로동 104-3,2층,2020 12 11,"12,000/0",17.35,5.2,2014,11756.410256410263,45.43589743589743
근상프리즘팰리스, 구로동 685-204,9층,2020 12 12,"33,000/0",84.95,25.7,2008,12529.291698531777,0.0
한라빌리언스 오피스텔, 구로동 182-6,10층,2020 12 12,"1,000/60",25.99,7.9,2003,4352.482960077897,61.40863356053231
비즈트위트 레인보우, 구로동 44-5,20층,2020 12 14,500/100,43.27,13.1,2012,8914.486308073823,52.316991440559136
비즈트위트 오렌지, 구로동 44-8,11층,2020 12 15,"3,000/33",17.74,5.4,2013,5468.049279139499,69.25025858296534
코원, 구로동 97-8,15층,2020 12 17,"9,000/10",12.55,3.8,2014,24681.2865497076,16.725146198830416
티타운빌딩, 구로동 1127-22,11층,2020 12 17,"12,000/0",26.96,8.2,2006,5804.550002286784,37.340340274314784
	(1132-46)	, 구로동 1132-46,2층,2020 12 17,"2,500/25",18.28,5.5,2004,4259.178321678322,43.49213286713287
로제리움2차, 구로동 97,7층,2020 12 19,"12,500/0",19.74,6.0,2014,13496.960486322188,36.018237082066875
파인마루오피스텔, 구로동 98-12,6층,2020 12 19,"5,000/40",24.36,7.4,2016,7683.696698394266,62.76862787038028
중앙오피스텔, 구로동 1132-26,3층,2020 12 19,"2,000/30",16.65,5.0,2003,2640.5228758169937,78.82352941176471
퀸즈파크 구일, 구로동 651-2,13층,2020 12 20,500/48,17.36,5.3,2019,10350.404312668448,55.25606469002696
	(494-10)	, 구로동 494-10,7층,2020 12 21,"10,000/0",19.04,5.8,2015,9691.745036572624,39.090909090909086
한솔로이젠트, 구로동 103-11,7층,2020 12 21,"13,500/0",35.7,10.8,2006,7433.84001080054,27.29338287354063
구로동복합건물OPUS1, 구로동 611-26,12층,2020 12 21,"15,500/0",31.2,9.4,2004,7866.0685608132135,27.44914388202625
SK 허브수, 구로동 650-4,14층,2020 12 21,"1,000/100",59.12,17.9,2005,11294.503934261906,15.563845995909137
비즈트위트 블루, 구로동 107-4,14층,2020 12 22,"12,000/0",18.67,5.6,2012,12704.01411350704,35.16369047619047
비즈트위트 레드, 구로동 104-8,20층,2020 12 22,"3,000/60",27.22,8.2,2016,11589.341414627306,39.482745601449835
그린플러스 구로 해담채2, 구로동 104-6,4층,2020 12 22,"11,500/0",17.19,5.2,2013,6840.659340659342,70.23809523809526
종인아네스트, 구로동 110,11층,2020 12 22,"12,200/0",19.47,5.9,2012,9948.210922787192,40.37193973634651
오피스텔 미래지오, 구로동 810,9층,2020 12 22,"7,000/0",18.07,5.5,2004,12754.395809951366,1.9841269841269842
구로하우비, 구로동 110-5,7층,2020 12 22,"1,000/55",30.92,9.4,2004,11204.461169265596,8.074239487963812
백명트렌디타워, 노량진동 194-3,11층,2020 12 13,"1,000/50",21.4,6.5,2004,1538.4615384615383,76.92307692307692
노량진 드림스퀘어 복합빌딩, 노량진동 16-1,7층,2020 12 22,"18,000/5",24.13,7.3,2020,14383.561643835617,51.369863013698634
메가스터디타워, 노량진동 57-1,15층,2020 12 31,"1,000/65",19.28,5.8,2015,4867.47445370209,98.3107099951687
상도동 324-41 제2종근린생활시설, 상도동 324-41,5층,2020 12 4,"20,000/0",26.7,8.1,2020,19514.325646401117,7.716049382716049
다라실, 사당동 1031-23,7층,2020 12 8,300/50,13.5,4.1,2004,17159.918699186994,41.33353658536585
메종슈에뜨이수, 사당동 1007-13,3층,2020 12 16,"18,000/38",26.91,8.1,2020,17518.38021197298,68.96794199860238
인더네이처, 사당동 207-3,2층,2020 12 29,"6,000/40",18.74,5.7,2020,10717.703349282296,75.99681020733652
엘리지움, 사당동 1007-3,11층,2020 12 30,"15,000/12",28.12,8.5,2012,15596.395731042943,31.263123942904286
	(219-11)	, 사당동 219-11,5층,2020 12 31,"12,000/10",25.9,7.8,2003,16164.734518378202,11.22081208139728
동작상떼빌, 신대방동 719,16층,2020 12 21,"43,000/0",86.39,26.1,2006,10498.721803924025,24.36148789483516
신라스테이해링턴타워, 신대방동 698,3층,2020 12 29,"17,400/0",20.34,6.2,2015,12314.990512333969,43.0740037950664
디앤씨타워, 신대방동 342-15,3층,2020 12 31,"36,000/0",39.6,12.0,2020,30000.0,0.0
마하나임, 녹번동 176-4,4층,2020 12 2,"19,000/0",26.47,8.0,2020,23582.45149911815,0.0
녹번동메카오피스텔, 녹번동 35-21,2층,2020 12 24,"1,000/50",20.51,6.2,2003,2739.347210113337,72.192404097646
스카이 타워, 녹번동 144-100,11층,2020 12 28,"14,700/0",22.45,6.8,2019,10342.556559711547,53.30358982788789
월계수하우스, 불광동 281-48,5층,2020 12 20,"1,000/70",28.87,8.7,2018,1149.4252873563219,80.45977011494253
오피스텔 원, 대조동 186-43,2층,2020 12 3,"10,000/0",21.78,6.6,2004,15151.515151515152,0.0
유진 아이디움, 대조동 197-1,6층,2020 12 17,"12,600/0",17.14,5.2,2019,8379.061026119849,77.23251693839933
연신내역마에스트로, 대조동 186-25,15층,2020 12 28,500/45,17.38,5.3,2013,10805.22874573914,42.99516354509963
스타타운 3차, 대조동 26-10,3층,2020 12 31,"21,500/0",29.78,9.0,2020,23888.888888888887,0.0
송원하이본, 응암동 111-1,5층,2020 12 1,"1,000/60",34.84,10.5,2003,4809.016654956007,29.94708994708995
백명TRENDY, 응암동 111-14,6층,2020 12 2,"2,000/45",34.08,10.3,2003,1941.7475728155339,43.689320388349515
위산 일리온시티, 응암동 110-1,7층,2020 12 5,"2,000/75",26.95,8.2,2020,16225.98748111375,30.48780487804878
파인빌딩, 응암동 103-20,6층,2020 12 7,"2,000/30",24.5,7.4,2003,2027.027027027027,47.2972972972973
하나테크빌, 응암동 111-13,9층,2020 12 13,"10,500/0",30.2,9.1,2003,3724.7636084845385,42.00741119345771
응암하이빌, 응암동 427-42,5층,2020 12 14,"13,500/0",28.8,8.7,2003,13649.425287356324,0.0
예지타운, 응암동 115-18,4층,2020 12 14,"19,950/0",42.92,13.0,2016,15306.664709336465,0.0
	(678-3)	, 응암동 678-3,3층,2020 12 16,"4,000/0",17.22,5.2,2003,7059.20745920746,10.606060606060607
CJ드림시티(91-7), 응암동 91-7,4층,2020 12 17,"1,500/50",24.84,7.5,2004,1333.3333333333335,73.33333333333333
디우 아르떼, 응암동 126-47,7층,2020 12 18,"31,000/0",56.15,17.0,2020,19080.882352941182,0.0
거성리젠시, 응암동 126-10,3층,2020 12 20,"28,000/0",52.01,15.7,2020,16091.928161523738,6.7114093959731544
	(122-6)	, 응암동 122-6,2층,2020 12 22,"6,500/0",17.81,5.4,2004,6764.7871752349365,22.388059701492537
대원아크로빌, 응암동 113-9,5층,2020 12 22,"8,400/10",24.78,7.5,2004,6969.86301369863,30.639269406392696
CJ드림시티(91-8), 응암동 91-8,11층,2020 12 23,"1,000/50",23.04,7.0,2004,3475.62273791782,61.58824781775601
웨스트원 응암, 응암동 109-2,12층,2020 12 23,"1,000/58",17.13,5.2,2020,1923.0769230769229,107.69230769230768
연일오피스텔, 응암동 115-31,3층,2020 12 28,"3,000/25",19.35,5.9,2004,3658.19209039548,47.74011299435028
네오라이프, 응암동 113-23,9층,2020 12 29,"1,000/60",35.51,10.7,2002,999.2046132431894,54.63312785842116
건우캐스텔, 응암동 88-29,4층,2020 12 29,"3,000/30",30.55,9.2,2003,2922.254703714343,30.949886502531868
백명 TRENDY, 응암동 111-61,11층,2020 12 30,"1,000/60",37.84,11.4,2003,1754.3859649122805,43.859649122807014
응암아네스트, 응암동 88-8,3층,2020 12 31,"4,000/37",23.84,7.2,2014,5969.119930656374,56.64552638381152
대상오피스텔, 역촌동 8-15,2층,2020 12 1,"1,000/30",19.68,6.0,2004,1666.6666666666665,50.0
캐시아, 역촌동 41-17,3층,2020 12 1,"29,000/0",68.84,20.8,2013,13942.307692307693,0.0
삼성캐스빌, 역촌동 85-9,5층,2020 12 10,"27,500/0",39.58,12.0,2020,22008.236434108527,0.0
명진하이빌, 신사동 20-29,4층,2020 12 12,"35,500/0",57.31,17.3,2020,20520.23121387283,0.0
보성리엔빌, 신사동 17-7,4층,2020 12 23,"15,500/0",29.94,9.1,2016,16978.021978021978,0.0
이룸스페이스, 증산동 163-10,5층,2020 12 2,"23,000/0",38.73,11.7,2018,19658.119658119656,0.0
은평헤스티아, 진관동 100,7층,2020 12 2,"14,000/0",26.23,7.9,2015,8250.452079566003,39.67751657625075
은평뉴타운엘크루, 진관동 65,3층,2020 12 12,"35,700/0",59.26,17.9,2017,17701.117318435758,0.0
메이플카운티, 진관동 100-5,3층,2020 12 18,"3,000/39",24.17,7.3,2014,6932.4306928068945,42.01116184677829
은평뉴타운 꿈에그린, 진관동 66,13층,2020 12 24,"1,000/50",19.84,6.0,2018,2812.5000000000005,75.20833333333333
아이파크 포레스트 게이트, 진관동 100-3,9층,2020 12 30,"1,000/48",20.01,6.1,2013,8363.000012565237,43.10500313898173
어드벤스힐 오피스텔, 진관동 100-4,5층,2020 12 30,"1,000/60",29.79,9.0,2013,7361.111111111112,38.88888888888889
메이플카운티2차, 진관동 100-6,10층,2020 12 31,"1,000/53",22.78,6.9,2015,5163.043478260869,55.79710144927536
은평뉴타운솔하임, 진관동 60,4층,2020 12 31,"15,000/0",18.72,5.7,2017,15684.857505755337,39.740414384377225
은평뉴타운 신한 헤센스마트, 진관동 100-2,3층,2020 12 31,"12,440/0",20.04,6.1,2017,6962.1720319136275,58.29397054737427
웅신 미켈란의아침, 진관동 73,6층,2020 12 31,"2,000/42",19.06,5.8,2017,10474.137931034486,49.13793103448276
그린빌파크, 갈월동 53-19,5층,2020 12 23,"1,000/50",23.01,7.0,2004,1428.5714285714287,71.42857142857143
트윈시티 남산, 동자동 56,18층,2020 12 30,"1,000/100",27.43,8.3,2015,1316.7525642548821,127.7149183045662
용산 다올 노블리움, 청파동3가 80-6,15층,2020 12 28,"19,500/0",17.87,5.4,2020,30147.85794650598,11.28608302946196
디아뜨 센트럴, 원효로1가 112-4,6층,2020 12 5,"1,000/60",25.19,7.6,2004,13563.770773609736,26.086246824660023
용산파크뷰, 원효로1가 46-3,5층,2020 12 21,"28,800/0",42.95,13.0,2018,22614.742225803777,7.8730071593586315
용산1차휴먼타운, 원효로1가 120-20,11층,2020 12 22,"18,000/33",33.61,10.2,2017,24956.04780373689,12.772185797395881
용산2차휴먼타운, 원효로1가 120-22,13층,2020 12 28,"26,775/0",29.94,9.1,2018,29178.995162141226,0.0
지오베르크, 문배동 17-1,3층,2020 12 8,"20,000/0",31.35,9.5,2004,13367.523195164758,29.41176470588235
용산큐브, 문배동 24-4,3층,2020 12 9,"14,500/20",17.46,5.3,2013,24006.191037735836,37.588443396226396
리첸시아 용산B, 문배동 40-31,3층,2020 12 12,"35,000/0",46.52,14.1,2010,22807.448737782266,4.867420211276284
프라임펠리스, 문배동 24-8,10층,2020 12 12,"22,500/0",27.83,8.4,2012,16964.53328443059,41.46265052876092
용산 리브, 문배동 10-3,5층,2020 12 19,"31,500/0",42.25,12.8,2017,18855.361754174643,18.387327981651374
대우디오빌한강로오피스텔, 한강로2가 312-4,13층,2020 12 15,"3,000/65",33.95,10.3,2004,16304.080115971628,28.87413271905832
용산푸르지오써밋, 한강로2가 420,18층,2020 12 23,"41,000/0",29.74,9.0,2017,24082.344097656067,27.861192976340043
한강대우트럼프월드3, 한강로3가 65-230,5층,2020 12 21,"1,000/95",38.14,11.5,2004,18392.992299097754,20.652173913043477
서경팰리스, 염창동 267-10,6층,2020 12 16,"6,000/60",28.69,8.7,2018,22423.538230884555,8.170914542728637
팔레시움, 염창동 283-2,6층,2020 12 23,"1,000/40",18.14,5.5,2012,8858.093126385802,48.29268292682927
그린뷰, 염창동 261-12,5층,2020 12 24,"14,000/0",16.31,4.9,2018,24444.94042364117,11.419215573553368
한빛어반뉴스토리, 염창동 266-12,5층,2020 12 28,"23,000/0",28.69,8.7,2018,22113.530530771874,10.610079575596814
염창투웨니퍼스트, 염창동 262,2층,2020 12 29,"1,000/85",28.57,8.6,2019,22156.267725467955,19.171866137266026
등촌2차 크라운팰리스, 등촌동 641-2,9층,2020 12 3,"23,500/0",27.9,8.4,2020,24423.486444725408,12.704523107177973
	(654-61)	, 등촌동 654-61,5층,2020 12 5,"1,000/42",24.18,7.3,2004,9092.152160794481,19.010606776312965
모노씨티빌등촌, 등촌동 658,3층,2020 12 7,"1,000/49",24.06,7.3,2010,5543.115560238848,44.00245872848612
비원오피스텔, 등촌동 648-6,13층,2020 12 7,"14,000/0",39.08,11.8,2004,6204.208350245779,26.156467234241973
파인하우스, 등촌동 506-23,3층,2020 12 10,"6,000/53",43.34,13.1,2016,3206.1068702290077,45.95419847328244
라빌라스, 등촌동 637-19,7층,2020 12 11,"24,000/0",29.91,9.0,2018,26787.357941204096,0.0
대룡드림타워-1, 등촌동 684-3,5층,2020 12 12,"25,000/0",62.6,18.9,2004,10699.37139914195,17.52933057280884
강변샤르망3단지, 등촌동 628-17,8층,2020 12 14,"1,000/110",58.36,17.7,2005,9689.632243626285,24.186244965884104
효성인텔리안, 등촌동 681-3,6층,2020 12 15,"26,200/0",58.91,17.8,2005,11718.082772163823,10.069314538352302
HT뉴파인, 등촌동 636-42,4층,2020 12 15,"28,900/0",31.49,9.5,2020,29177.03349282296,0.0
트라비하우스, 등촌동 628-18,3층,2020 12 16,"5,000/70",50.16,15.2,2005,9951.911027568924,19.73684210526316
강변샤르망1단지, 등촌동 628-16,13층,2020 12 23,"16,000/50",63.16,19.1,2005,10594.614809274492,20.56843679880329
센트럴시티, 등촌동 656-57,13층,2020 12 23,"3,000/50",14.84,4.5,2020,20266.666666666675,47.25925925925925
우림보보카운티뷰, 등촌동 649-14,13층,2020 12 26,"2,000/55",27.36,8.3,2004,5798.165689215639,49.33066265680438
삼부르네상스, 등촌동 75-1,13층,2020 12 26,"2,000/100",52.05,15.7,2004,11616.858390491068,14.291525122245554
등촌동 Y HAUS 오피스텔, 등촌동 633-24,9층,2020 12 28,"26,000/0",29.07,8.8,2020,22451.16562578471,14.697496213133745
유원더블레스, 등촌동 637-27,6층,2020 12 28,"21,500/0",21.0,6.4,2020,31505.681818181816,0.0
길훈엔트런스빌, 등촌동 78-7,7층,2020 12 28,"2,000/55",27.29,8.3,2004,6946.93668290182,44.60394770571648
강서메트로칸, 등촌동 656-52,7층,2020 12 29,"2,000/35",18.75,5.7,2013,13051.086596487683,28.494143259701357
대외그랜드오피스텔, 등촌동 635-5,3층,2020 12 29,"12,000/0",27.72,8.4,2003,7507.002801120449,21.848739495798316
뉴스토리오피스텔, 등촌동 683-1,5층,2020 12 29,"14,350/0",17.52,5.3,2013,22819.85624438455,16.486972147349505
등촌동노블리움오피스텔, 등촌동 628,4층,2020 12 31,"12,600/0",23.32,7.1,2005,12541.220558001476,10.564383856309323
월드파크뷰, 등촌동 632-7,14층,2020 12 31,"34,000/0",29.1,8.8,2020,38636.36363636363,0.0
등촌투웨니퍼스트2차, 등촌동 633-17,11층,2020 12 31,"15,000/22",29.68,9.0,2016,16196.507936507936,27.285714285714285
신도그랑피아오피스텔, 등촌동 642-2,3층,2020 12 31,"32,500/0",96.66,29.2,2003,12902.13781652138,0.0
등촌동두산위브센티움, 등촌동 631,8층,2020 12 31,"16,500/0",28.45,8.6,2004,9729.643057960428,33.181483359321916
대흥오피스텔, 화곡동 24-53,5층,2020 12 3,"11,500/0",30.6,9.3,1997,12365.591397849461,0.0
골든빌, 화곡동 367-51,3층,2020 12 4,"25,500/0",28.54,8.6,2018,28139.53488372093,0.0
도양라비앙오피스텔, 화곡동 937-7,10층,2020 12 7,"18,000/0",29.34,8.9,2019,20224.719101123595,0.0
거영오피스텔, 화곡동 1073-9,8층,2020 12 10,"1,000/53",49.66,15.0,2007,666.6666666666667,35.33333333333333
	(343-66)	, 화곡동 343-66,2층,2020 12 11,500/52,27.31,8.3,2004,602.4096385542168,62.65060240963855
동인쉐르빌, 화곡동 1063-5,4층,2020 12 12,"11,000/0",23.79,7.2,2003,8371.761089152395,31.565656565656568
오피스텔(1075-18), 화곡동 1075-18,3층,2020 12 12,500/50,27.3,8.3,2002,602.4096385542168,60.24096385542168
씨앤케이, 화곡동 779-9,5층,2020 12 12,"19,800/0",28.98,8.8,2018,24011.363636363632,0.0
베스트빌(917-7), 화곡동 917-7,2층,2020 12 14,"5,000/0",23.37,7.1,2003,7042.2535211267605,0.0
한나일프레이즈, 화곡동 1097-6,4층,2020 12 14,"10,000/0",28.3,8.6,2010,11627.906976744187,0.0
화곡팰리스, 화곡동 904-3,9층,2020 12 14,"7,000/50",35.68,10.8,2020,9482.465557344785,44.29862229379137
넥시티, 화곡동 981-5,5층,2020 12 15,"27,500/0",29.94,9.1,2020,30712.87686672302,0.0
(1075-5), 화곡동 1075-5,6층,2020 12 16,"2,000/40",26.6,8.0,2011,1875.0,50.0
