건물명,주소,위도,경도
아트빌딩, 성수동1가 685-308,37.54814897,127.0426822
성수 그린빌, 성수동1가 685-54,37.54792095,127.0435846
한스포레, 성수동1가 72-114,37.54077009,127.0487714
성수동 뉴타운오피스텔, 성수동1가 72-69,37.54170705,127.0490445
청재오피스텔, 성수동1가 72-71,37.54138955,127.0492132
B동, 성수동2가 255-7,37.54005077,127.0607605
성수동램킨중흥S클래스오피스텔, 성수동2가 277-101,37.54465419,127.0613784
성수아카데미타워, 성수동2가 277-17,37.54518683,127.0578211
성원상떼뷰오피스텔, 성수동2가 277-37,37.54369114,127.0625129
성수동 아스테리아, 성수동2가 278-29,37.54642485,127.0611681
(299-134), 성수동2가 299-134,37.5497294,127.0528963
테라타워, 성수동2가 299-242,37.54800467,127.055081
송정동센스빌오피스텔, 송정동 81-16,35.19637946,129.2064758
"	(17-6)	", 송파동 17-6,37.50650927,127.1074762
한솔파크빌, 송파동 18-10,37.50652041,127.1080659
상아빌리지, 송파동 18-9,37.50643046,127.107935
현대레이크빌, 송파동 31-2,37.51071439,127.1069854
(58-14), 송파동 58-14,37.51128945,127.1078578
트윈레이크팰리스빌, 송파동 58-15,37.51109191,127.1076064
나루빌, 송파동 85-5,37.50493308,127.1082423
동광팰리스, 송파동 86-1,37.50544941,127.1093477
두산위브파빌리온, 수송동 58,37.57255789,126.9818284
두온오피스텔, 수유동 223-1,37.63889579,127.0230702
효성 인텔리안 오피스텔, 수유동 230-7,37.63644592,127.0234355
(274-5), 수유동 274-5,37.64762067,127.0147954
쏠라리움타워, 수유동 45-1,37.63590127,127.0227024
제네스타워, 수유동 48-1,37.63439756,127.0228659
수유프리미어엠, 수유동 48-8,37.63433561,127.0221738
씨엘블루, 수유동 50-17,37.63341761,127.0218409
태솔캡슬, 수유동 50-20,37.63274697,127.0219164
연승카운티, 수유동 50-30,37.63313994,127.021605
삼성쉐르빌, 수유동 50-31,37.63212558,127.0220314
한원힐트리움 수유 아파트, 수유동 738,37.64456473,127.0238698
수유동이테크밸리오피스텔, 수유동 95-7,37.63377747,127.0228373
덕수궁롯데캐슬, 순화동 217,37.56358693,126.9703537
경일오피스텔, 숭인동 1367,37.5748871,127.0229505
동양파라빌, 숭인동 1388,37.57401358,127.0228539
"	(1392)	", 숭인동 1392,37.57371691,127.0227196
종로 아인스빌, 숭인동 1392-1,37.57356439,127.0227243
아이비씨 호텔 앤 오피스텔, 숭인동 1396,37.57328205,127.0228806
버넷하임1, 숭인동 1421,37.57374606,127.0223676
종로 동광모닝스카이, 숭인동 1421-1,37.57344425,127.0223773
숭인한양LEEPS, 숭인동 1421-2,37.57361828,127.0223706
그레이스탑, 숭인동 178-94,37.57510892,127.0202647
엘리시앙오피스텔, 숭인동 200-33,37.57396405,127.019894
종로유케이201, 숭인동 201-11,37.5738384,127.0213077
아폴리움 오피스텔, 숭인동 201-7,37.57395254,127.0214925
종로 중흥 S클래스, 숭인동 202-3,37.57354579,127.0216876
블루카운티 숭인Ⅰ, 숭인동 217-16,37.57284785,127.0196456
케이디오피스텔, 숭인동 217-26,37.57320091,127.019461
블루빌, 숭인동 243,37.57260379,127.0174973
삼전솔하임2차, 숭인동 296-19,37.5724091,127.0167283
종로대우디오빌, 숭인동 310,37.57283567,127.0161039
디세븐, 숭인동 313-12,37.57232755,127.0162506
(317-29), 숭인동 317-29,37.57203357,127.0167211
"	(317-35)	", 숭인동 317-35,37.57186519,127.0164955
헤스티아, 숭인동 317-48,37.57146345,127.0165126
삼전솔하임4차, 숭인동 318-2,37.5713361,127.0167137
우영빌딩, 숭인동 72-83,37.57398382,127.0180793
롯데캐슬 천지인, 숭인동 76,37.57384669,127.0162463
(113-4), 시흥동 113-4,37.45853847,126.8973761
센트로힐, 시흥동 118-87,37.45427677,126.8982001
시흥 사거리 와이즈 플레이스, 시흥동 882-61,37.45502696,126.9009957
금천리메인시티, 시흥동 883-11,37.45390986,126.9013144
백운매트로엔, 시흥동 935-1,37.44855932,126.9041834
그린하이클라스빌, 시흥동 989-10,37.44923593,126.9007833
산들파크빌2, 시흥동 992-63,37.4525996,126.8993074
산들파크빌7, 시흥동 992-67,37.45239236,126.8995031
해담채, 시흥동 994-1,37.45427823,126.9001154
., 시흥동 995-34,37.45353644,126.8981756
HEY NEST, 시흥동 998-10,37.45404813,126.8983422
지엠씨타워, 시흥동 998-12,37.45416962,126.8986296
나인팰리스, 시흥동 998-5,37.45411248,126.8980153
공덕프로포즈Ⅱ, 신공덕동 15-80,37.54502097,126.9550243
메트로디오빌, 신공덕동 167,37.54348955,126.9528682
블루마리오피스텔, 신공덕동 3-3,37.54679883,126.9570316
상원빌딩, 신내동 492-4,37.60140468,127.1002148
엘리어트하우스, 신내동 644,37.61548399,127.0944438
금강리빙스텔, 신내동 646,37.61633105,127.0928724
디아뜨갤러리, 신내동 648,37.61699424,127.091338
은수빌딩, 신당동 120-1,37.56530945,127.0180078
신당역솔하임, 신당동 140-23,37.56538243,127.0212199
아리스타 에스디, 신당동 160-1,37.56516974,127.0223765
신당아르브, 신당동 160-5,37.56497459,127.0233238
승리빌딩, 신당동 309-45,37.55963289,127.013152
"	(340-123)	", 신당동 340-123,37.55604809,127.0122619
"	(340-73)	", 신당동 340-73,37.55790022,127.0126992
JK오피스텔, 신당동 353-22,37.55138918,127.0076747
남산더힐A동, 신당동 420-17,37.55674631,127.0098392
남산더힐B동, 신당동 420-23,37.55657852,127.009942
(420-9), 신당동 420-9,37.55697068,127.0097619
대현프리몰, 신당동 421-1,37.55698283,127.0094593
디앤씨타워, 신대방동 342-15,37.49700207,126.9281845
신라스테이해링턴타워, 신대방동 698,37.4855749,126.9044377
동작상떼빌, 신대방동 719,37.48758713,126.9067442
신도림삼성쉐르빌 1, 신도림동 271-25,37.51432624,126.8814098
콜카빌, 신도림동 271-41,37.51378541,126.8807358
골든애비뉴, 신도림동 276-32,37.51334557,126.8807609
신도림1차푸르지오, 신도림동 337,37.50944906,126.8877987
신도림월드메르디앙오피스텔, 신도림동 387-3,37.50961413,126.8821212
신도림팰러티움, 신도림동 412-3,37.50396919,126.881869
신도림 에스케이뷰, 신도림동 432-1,37.50705476,126.8864947
신도림3차푸르지오, 신도림동 435-10,37.50683055,126.8841286
신도림 큐브스테이트, 신도림동 436-7,37.50642042,126.8837788
디팰리스, 신문로2가 171,37.57290573,126.9678394
보성리엔빌, 신사동 17-7,37.59875656,126.9098845
명진하이빌, 신사동 20-29,37.59839741,126.9106153
정원 TOP 오피스텔, 신사동 21-12,37.59831104,126.9133685
"	(23-22)	", 신사동 23-22,37.59855668,126.9150603
신사동 23-48, 신사동 23-48,37.59810482,126.9149838
포레스트힐시티, 신설동 100-26,37.57127066,127.0263801
청광플러스원청계오피스텔, 신설동 109-8,37.57174646,127.0247666
드림빌리지 오피스텔, 신설동 117-14,37.57348383,127.023597
신설동 지웰홈스, 신설동 117-9,37.57318847,127.0236093
스테이 하이 오피스텔, 신설동 72-8,37.57741154,127.0254869
(81-79), 신설동 81-79,37.5764823,127.0234592
"	(89-29)	", 신설동 89-29,37.57698479,127.0257014
"	(89-38)	", 신설동 89-38,37.57715302,127.0256301
동은컴페니언오피스텔, 신설동 89-53,37.5768709,127.0264431
동광동대문베르빌, 신설동 97-8,37.57458299,127.026302
신설동주상복합, 신설동 98-49,37.57574512,127.0256095
그라비스, 신월동 131-2,37.53161995,126.8316236
에이엔타워, 신월동 145-6,37.53513183,126.8295476
신목동샤르망오피스텔, 신월동 235-7,37.52853016,126.8388788
로빈시그니쳐, 신월동 474-12,37.52566461,126.8496934
오진오피스텔, 신월동 506-8,37.52330383,126.8483631
"	(545-2)	", 신월동 545-2,37.51778987,126.8407953
(547-3), 신월동 547-3,37.51840338,126.839493
세아쎄닛빌, 신월동 547-5,37.51823387,126.8394721
골든캐슬, 신월동 96-5,35.22751648,128.6857341
에비앙빌딩, 신정동 1029-14,37.52114382,126.8553956
양지, 신정동 1148-9,37.51724039,126.853826
명진오피스텔, 신정동 1192-16,37.52190521,126.8499714
"	(1192-3)	", 신정동 1192-3,37.52206816,126.8505383
신정동대우미래사랑5차, 신정동 1290-4,37.5098046,126.8432507
목동대림아크로텔, 신정동 318-1,37.52243373,126.8694343
제이월드빌, 신정동 318-17,37.52179469,126.8695496
동문비젼오피스텔, 신정동 318-6,37.52152211,126.8690847
우림필유, 신정동 319,37.5209034,126.8690484
헤리티지, 신정동 319-17,37.51913208,126.8691844
헤리티지Ⅱ, 신정동 319-18,37.51948009,126.869278
이스타빌 3차, 신정동 323-9,37.51642268,126.8620545
목동2차아크로텔, 신정동 324,37.51524495,126.8591054
"	(903-27)	", 신정동 903-27,37.52586013,126.8604849
클레버 타워, 신정동 944-3,37.52410399,126.8522252
천우비지움오피스텔, 신정동 953-5,37.52512893,126.8584276
문화트윈타워, 신정동 971-1,37.52282091,126.8519262
리더스파크빌, 신정동 971-24,37.52270282,126.8519889
퀸즈 포디엄, 신정동 972-6,37.52146833,126.8529196
하나목동아이파크 뷰, 신정동 973-40,37.52193742,126.8530775
잠실 푸르지오 월드마크, 신천동 11-4,37.51744225,127.1035654
더샵스타리버, 신천동 11-8,37.517983,127.1043935
대원쉐르빌, 쌍문동 601,37.65743845,127.03925
"	(639-3)	", 쌍문동 639-3,37.65669011,127.0382838
"	(669-3)	", 쌍문동 669-3,37.6556338,127.0377979
happy house, 쌍문동 669-4,37.6555362,127.0377399
백경타운, 쌍문동 88-4,37.65047281,127.0353174
(327-10), 아현동 327-10,37.55668294,126.9546679
"	(331-22)	", 아현동 331-22,37.55688324,126.9542477
트렌빌, 아현동 331-29,37.55684523,126.953651
우리家, 아현동 353-4,37.55680419,126.9505821
고려아카데미텔, 아현동 437-3,37.55133916,126.9561806
아현 라온빌, 아현동 709,37.55768606,126.96051
효성인텔리안, 아현동 733,37.5524864,126.956801
마포 에스케이 허브 블루, 아현동 737,37.55199734,126.9565177
"	(119-9)	", 안암동2가 119-9,37.58664012,127.0244444
수산리빙텔, 안암동2가 154-1,37.58617256,127.0226562
한강시티라이프, 암사동 441,37.55537511,127.1297311
까사팔공육, 암사동 463-4,37.55291436,127.1288305
"	(500-10)	", 암사동 500-10,37.55202138,127.1287529
"	(500-9)	", 암사동 500-9,37.55188898,127.1287045
강동리시온, 암사동 501-19,37.55014778,127.1285559
서울오피스텔, 암사동 501-21,37.55081426,127.1285678
와이엔오피스텔, 암사동 501-8,37.55092696,127.1283635
암사오피스텔, 암사동 502-13,37.55114017,127.1273744
서일빌딩, 암사동 502-3,37.55095237,127.1269188
현운재, 암사동 503-24,37.55203757,127.1276968
(503-5), 암사동 503-5,37.55222928,127.1273625
로뎀하우스(503-9), 암사동 503-9,37.5515272,127.1272919
마일스톤, 암사동 505-10,37.55417693,127.1286915
스카이블루오피스텔, 암사동 512-10,37.54997023,127.1267273
에벤에셀나래하우스, 암사동 513-39,37.5482896,127.1260451
명성오피스텔, 암사동 513-8,37.54876048,127.1260838
양재동 오피스텔, 양재동 208-8,37.46544456,127.0344854
트윈타워(275-3), 양재동 275-3,37.47659155,127.0442778
트윈타워(275-4), 양재동 275-4,37.47688959,127.0439557
이스타빌, 양재동 3-14,37.48289534,127.0420638
서초미르, 양재동 402-5,37.47171767,127.050336
더스위트캐슬, 역삼동 603-5,37.50575437,127.0297064
신논현 마에스트로, 역삼동 603-7,37.50593318,127.0300942
강남 IBC 오피스텔, 역삼동 648-1,37.49976357,127.0310723
"	(677-4)	", 역삼동 677-4,37.5032581,127.0400935
리에바움 오피스텔, 역삼동 703,37.50461289,127.0441228
K타워 오피스텔, 역삼동 703-6,37.5045279,127.0443413
루트원 레지던스, 역삼동 703-7,37.50453117,127.0446357
우림루미아트1, 역삼동 706-11,37.50219738,127.0437263
좋은사람좋은집, 역삼동 706-12,37.50224584,127.0438955
능현오피스텔, 역삼동 708-16,37.50342913,127.0478217
금천빌딩, 역삼동 708-20,37.503139,127.0479521
에스케이허브 오피스텔, 역삼동 708-26,37.50354901,127.0490609
선릉역 우정에쉐르 멤버스, 역삼동 708-31,37.50311993,127.0483367
빌딩-에벤에셀, 역삼동 718-27,37.50065688,127.039666
역삼역센트럴푸르지오시티, 역삼동 719-24,37.50087535,127.0406443
amco square 720, 역삼동 720-22,37.50133904,127.041932
신일유토빌, 역삼동 735-11,37.49883406,127.0334808
(735-15), 역삼동 735-15,37.4985279,127.0334822
역삼 푸르지오 시티, 역삼동 735-17,37.49817678,127.0336435
메이플라워멤버스빌오피스텔, 역삼동 736-22,37.49874586,127.0347453
엘지역삼에클라트, 역삼동 736-24,37.49854877,127.035037
삼환 아르누보, 역삼동 769-1,37.49583031,127.039836
역삼 이스타빌, 역삼동 787-7,37.49375334,127.0431276
강남역두산위브센티움, 역삼동 823-26,37.4986518,127.0329321
크레신 타워Ⅱ, 역삼동 823-3,37.49842543,127.0316958
강남역 우정에쉐르, 역삼동 823-7,37.49840487,127.0322656
메가시티오피스텔, 역삼동 824-12,37.49739492,127.0302319
예성I라이프, 역삼동 824-13,37.49757807,127.030309
대우디오빌플러스, 역삼동 824-25,37.49758925,127.0310723
강남역투웨니퍼스트102동, 역삼동 824-49,37.4974464,127.0306271
강남역투웨니퍼스트101동, 역삼동 824-9,37.49753958,127.0305824
강남역 센트럴 푸르지오 시티, 역삼동 825-20,37.49772711,127.029294
강남역 효성해링턴 타워 더퍼스트, 역삼동 825-24,37.49700866,127.0297204
네스빌, 역삼동 830-41,37.49532564,127.0325306
역삼SK허브블루, 역삼동 831-40,37.49407388,127.0313101
에스케이허브젠, 역삼동 831-45,37.49366553,127.0310126
BIEL 106, 역삼동 832-16,37.49296512,127.0309379
강남역 쉐르빌, 역삼동 832-3,37.49235853,127.0307075
성우스타우스오피스텔, 역삼동 832-33,37.49239671,127.0320373
강남역 와이즈 플레이스, 역삼동 837-13,37.49172925,127.0318379
강남역 서희스타힐스 오피스텔, 역삼동 837-18,37.49137305,127.0325246
강남웅진베어스빌, 역삼동 838-10,37.49018594,127.0328412
SM 벨리체, 역촌동 2-38,37.60928816,126.9197627
"	(36-30)	", 역촌동 36-30,37.60190049,126.9162957
캐시아, 역촌동 41-17,37.601728,126.9188246
파크원, 역촌동 41-25,37.60191987,126.9194152
거장메카, 역촌동 42-8,37.60076903,126.919281
동인에버빌, 역촌동 43-62,37.60070428,126.9180964
해창위너스빌, 역촌동 43-68,37.60046956,126.9180087
대상오피스텔, 역촌동 8-15,37.60881906,126.9161231
삼성캐스빌, 역촌동 85-9,37.60050244,126.9153728
대보마로니에텔, 연건동 206,37.57618652,127.0004312
세레피아텔, 연건동 317,37.57617692,126.9999414
주함해븐타워 3동, 연지동 111,37.00986704,127.2706875
아르젠종로, 연지동 163-3,37.573241,126.9987372
리베르떼_연지, 연지동 222,37.57273078,127.0002671
로얄파크뷰, 연지동 238-5,37.57251374,127.00037
브라운 힐, 연희동 100-15,37.5720352,126.9295571
라이온스톤, 연희동 103-6,37.57240877,126.9292418
스페이스엠, 연희동 103-7,37.5725446,126.9291249
오벨리스크, 연희동 121-4,37.57090585,126.9299697
정연 지오빌, 연희동 122-3,37.56964182,126.9309479
"	(136-7)	", 연희동 136-7,37.56698591,126.9313703
연희미다스파크, 연희동 142-21,37.57802922,126.9353319
"	(188-3)	", 연희동 188-3,37.56661944,126.9303935
"	(188-57)	", 연희동 188-57,37.56649795,126.9303044
(193-9), 연희동 193-9,37.56554945,126.9287274
브라운스톤 연희, 연희동 194-30,37.56522738,126.9301258
연희소프트빌, 연희동 212-2,37.56375115,126.9288957
연희체스트빌, 연희동 218-1,37.56422131,126.9285019
THE연희힐, 연희동 218-11,37.56462768,126.9281891
(218-11), 연희동 218-11,37.56462768,126.9281891
현대싱그런, 연희동 340-27,37.56386514,126.9317258
"	(413-126)	", 연희동 413-126,37.56664596,126.9248005
"	(446-270)	", 연희동 446-270,37.56716031,126.920175
시아 루비움, 연희동 78-4,37.57326375,126.9350943
파라다이스텔에스비, 연희동 80-7,37.57122026,126.9348249
맥시하우스, 염창동 241-11,37.55588107,126.865652
등촌노블레르, 염창동 242-5,37.55552278,126.8671308
GF오피스텔, 염창동 250-5,37.55021452,126.874938
현진파크뷰, 염창동 252,37.55001407,126.8753419
리젠펠리스오피스텔, 염창동 253-2,37.55009348,126.8762816
그린뷰, 염창동 261-12,37.54826566,126.8768405
염창투웨니퍼스트, 염창동 262,37.54881862,126.8762876
동남빌리지, 염창동 263-20,37.54869826,126.8748112
노블레르, 염창동 264-26,37.54965952,126.8717648
성강에코텔, 염창동 264-35,37.55034691,126.8715518
한빛어반뉴스토리, 염창동 266-12,37.55073126,126.8701287
시원트레벨(266-18), 염창동 266-18,37.55071824,126.870711
시원트레벨(266-4), 염창동 266-4,37.55094413,126.8706317
시원트레벨(266-8), 염창동 266-8,37.55082191,126.8705251
서경팰리스, 염창동 267-10,37.55137286,126.8696952
원호엘리시온 오피스텔, 염창동 267-20,37.5517943,126.8681652
팔레시움, 염창동 283-2,37.547808,126.8775023
대명투웨니퍼스트, 염창동 283-3,37.54751062,126.8775105
아네스트염창, 염창동 310,37.5481855,126.8715679
진영리버타운, 염창동 65,37.55638725,126.869965
"	(618-22)	", 영등포동 618-22,37.51429736,126.9084111
여의도씨티아이, 영등포동1가 113-1,37.51751202,126.910729
소미여의도골드라인, 영등포동1가 118,37.51754844,126.9112699
여의도리슈빌DS, 영등포동1가 121-5,37.51720357,126.9117098
신한헤스티아, 영등포동1가 127,37.51715865,126.9106435
대승프린스텔, 영등포동1가 20-1,37.51781797,126.9157897
페트라, 영등포동1가 22-1,37.5178997,126.9154445
팰리스페트라, 영등포동1가 24,37.5177954,126.9155886
여의도광장, 영등포동1가 26-1,37.51798806,126.915222
폴라리스오피스텔, 영등포동1가 27-1,37.51811083,126.9150017
금반석 시티빌 8차, 영등포동1가 27-3,37.51814797,126.9149072
지엘 리베라움, 영등포동1가 28,37.51825204,126.9146483
여의도의아침, 영등포동1가 29,37.51831335,126.9143698
파크빌, 영등포동1가 31-6,37.51802003,126.9146798
필 오피스텔, 영등포동1가 55,37.51732371,126.913116
메트로가든, 영등포동1가 75-4,37.51775258,126.9134813
스페이스 오피스텔, 영등포동1가 76,37.51763865,126.9137818
SJ팰리스, 영등포동1가 79-2,37.5182768,126.9134355
여의도 명남 더블레스, 영등포동1가 79-3,37.51821606,126.9137126
여의도투웨니퍼스트, 영등포동1가 92-4,37.51831299,126.9131496
여의도더리브스타일, 영등포동1가 94-2,37.51775375,126.9131374
여의도스퀘어, 영등포동1가 99,37.51746745,126.9116682
(28-114), 영등포동2가 28-114,37.52081704,126.911482
더 위일 중마루, 영등포동2가 28-116,37.5205831,126.9111379
그린나래, 영등포동2가 28-118,37.52047208,126.911442
투프레이즈오피스텔, 영등포동2가 28-140,37.52177362,126.9102592
미담, 영등포동2가 28-142,37.5208853,126.9109635
와이에이치빌리지, 영등포동2가 284-3,37.52065341,126.909203
루브르하우스, 영등포동2가 284-4,37.52073021,126.9090177
범영오피스텔, 영등포동2가 29-72,37.52227877,126.9098995
더메종315, 영등포동2가 315,37.51997651,126.9089402
여의도 디앤써밋, 영등포동2가 94-154,37.52077206,126.9121659
와이에이치빌리지, 영등포동2가 94-319,37.52096985,126.9119681
더-위일 신세계, 영등포동3가 17-3,37.51854762,126.90741
소담더블린, 영등포동3가 1-9,37.51853089,126.9106725
WD스퀘어, 영등포동3가 20,37.51746849,126.9072847
영등포 점프밀라노, 영등포동3가 7,37.51907726,126.9055524
에쉐르아이 시네마 쇼핑몰, 영등포동3가 9-13,37.51768857,126.9064409
지울빌딩, 영등포동4가 117-5,37.51902448,126.9025964
스퀘어뷰, 영등포동4가 117-7,37.51888153,126.9024943
글로벌엠제이, 영등포동4가 147-5,37.51992982,126.9026599
영등포 센트럴 푸르지오 시티, 영등포동4가 443,37.51796603,126.9019622
부자빌딩, 영등포동6가 22-1,37.52242309,126.9047141
양우화인텔, 영등포동6가 3-2,37.52089475,126.9043127
더하우스, 영등포동6가 92,37.52090508,126.9018014
블리스 다임빌, 영등포동7가 91-2,37.52498637,126.9071825
"	(134-1)	", 오류동 134-1,37.49242181,126.8409289
예성라온팰리스, 오류동 33-1,37.49707065,126.8469293
예성 라온팰리스, 오류동 33-33,37.49733714,126.8472879
현대 썬앤빌 구로, 오류동 34-13,37.49703641,126.8447741
이좋은집, 오류동 46-1,37.49485707,126.8420318
아크로펠리스, 오류동 46-2,37.49460192,126.8419135
(47-24), 오류동 47-24,37.49442134,126.8413539
칸타빌레, 오류동 47-31,37.49462282,126.841341
포스시티, 오류동 51-31,37.49541004,126.8433479
프리가, 오류동 55-16,37.49587042,126.8450582
아델리아, 오류동 55-19,37.49563271,126.8443649
원타워3차, 오류동 58-1,37.49638377,126.8454237
칸타빌레5차, 오류동 59-20,37.49665269,126.8457585
글로리로뎀큐, 오류동 6-16,37.4951771,126.8403211
락스테이, 오류동 6-59,37.49500764,126.8398738
루체비스타, 오류동 6-63,37.49522549,126.8405482
다숲, 오류동 68-6,37.49287841,126.841893
삼백리치빌, 오류동 73-6,37.49295494,126.8408203
오류동역솔리스타, 오류동 75-2,37.49397065,126.8407918
해츠빌, 오류동 76-2,37.49399752,126.8405194
힐파빌리온, 오류동 9-9,37.4956658,126.8412761
오렌지카운티을지로, 오장동 145-1,37.56523799,127.0014087
코발트팰리스, 오장동 90-24,37.56409799,126.9998982
정석그라시아, 오장동 90-8,37.56426231,126.9996136
성원상떼뷰, 옥수동 475,37.5406127,127.0117444
The Mark, 용답동 228-8,37.5614289,127.0604645
어반 오피스텔, 용답동 229-10,37.56120561,127.0620238
용답동 큐브스테이트, 용답동 229-11,37.5612665,127.0615984
신창비바패밀리, 용답동 232-1,37.56128894,127.0633753
(233-8), 용답동 233-8,37.56069724,127.0656046
삼호오피스텔, 용답동 236-5,37.56020148,127.0690788
서희스타힐스리버파크, 용답동 238-12,37.55972443,127.0694933
오르세오피스텔, 용답동 238-2,37.5596191,127.0681075
랜드마크타워1, 용두동 100-1,35.09487738,126.8208815
동대문 베네스트, 용두동 100-8,36.96296552,127.8839863
동대문한양아이클래스, 용두동 112-8,37.57772867,127.0313773
(130-12), 용두동 130-12,37.57816961,127.0310503
바인르미에르, 용두동 130-4,36.33094339,127.4040368
두산베어스타워, 용두동 138-41,37.57857186,127.0323425
신설동역대우아이빌(236-1), 용두동 236-1,37.62281805,126.8834027
신설동역대우아이빌(236-4), 용두동 236-4,37.57695784,127.0289718
청계 한양아이클래스, 용두동 255-49,37.57071915,127.0284558
창보리버리치, 용두동 255-58,37.57024275,127.0306907
청계 다우아트리체, 용두동 255-71,37.57082459,127.0327046
에이플러스빌, 용두동 40-35,37.61520742,126.8939087
삼영 오피스텔, 용두동 740-10,37.62337198,126.8805802
동의보감타워, 용두동 787,37.57780837,127.0376954
한방천하-용두동 포스빌, 용두동 788,37.62309962,126.8801093
용문 하이오피스텔, 용문동 10-4,37.53671837,126.9611563
"	(728)	", 우면동 728,37.46357416,127.0250898
서초 디벨리움 오피스텔, 우면동 755,37.45676743,127.0153731
주건축물제1동, 우면동 759,37.45720943,127.0156857
미라쉘, 우면동 765,37.45645804,127.0159132
서초리슈빌S글로벌, 우면동 787,37.45972524,127.0244888
코윈 팔레스뷰 오피스텔, 원남동 95,37.57551009,126.9976854
디아뜨 센트럴, 원효로1가 112-4,37.54097028,126.9703485
용산1차휴먼타운, 원효로1가 120-20,37.53899525,126.969656
용산2차휴먼타운, 원효로1가 120-22,37.53886558,126.9694961
하람 휴, 원효로1가 28-10,37.53895255,126.9671233
용산파크뷰, 원효로1가 46-3,37.54019758,126.9685883
아인하우스, 원효로3가 277-36,37.53260389,126.9551904
e테크밸리, 원효로3가 51-37,37.53330952,126.9576307
카펠라오피스텔, 월계동 366-3,37.6251117,127.0602575
모두스타빌, 월계동 379-17,37.62346843,127.0606618
(383-19), 월계동 383-19,37.62275091,127.0596225
을지 웰 라이프, 을지로4가 187-9,37.56618876,126.9990225
정건벨라지오오피스텔, 을지로5가 20-1,37.56710868,127.0018248
삼성골드캐슬, 을지로5가 273-2,37.56659089,127.0019095
삼성파크빌, 을지로5가 39-1,37.56737015,127.002747
대성을지로오피스텔, 을지로5가 77-2,37.56651843,127.0033405
파인빌딩, 응암동 103-20,37.59888593,126.9215025
래디앙, 응암동 109-12,37.59937453,126.9211861
동인에버빌, 응암동 109-15,37.59931929,126.9208865
웨스트원 응암, 응암동 109-2,37.6000532,126.9217611
위산 일리온시티, 응암동 110-1,37.59988518,126.92068
신아굿모닝빌, 응암동 110-27,37.59937357,126.9202215
삼영N캐슬, 응암동 110-38,37.59924626,126.9196473
송원하이본, 응암동 111-1,37.59945487,126.918886
아름빌, 응암동 111-12,37.59901993,126.918268
하나테크빌, 응암동 111-13,37.59937681,126.9182129
백명TRENDY, 응암동 111-14,37.5992084,126.9177611
벽계화이트파크, 응암동 111-18,37.59897911,126.918134
대신텔, 응암동 111-57,37.59898646,126.9185966
백명 TRENDY, 응암동 111-61,37.59929733,126.9176903
네오라이프, 응암동 113-23,37.59749831,126.916453
대원아크로빌, 응암동 113-9,37.59809911,126.9167902
예지타운, 응암동 115-18,37.59881375,126.9192475
연일오피스텔, 응암동 115-31,37.59892086,126.9197338
미성드림투유, 응암동 116-15,37.59840081,126.9200128
"	(116-20)	", 응암동 116-20,37.59826727,126.9199202
첼라 오피스텔(117-39), 응암동 117-39,37.59646499,126.9186207
O.K 팰리스, 응암동 118-39,37.5973103,126.9175503
"	(118-49)	", 응암동 118-49,37.59699295,126.9172722
"	(120-14)	", 응암동 120-14,37.59629033,126.9176714
거성리젠시, 응암동 121-52,37.5962686,126.9170669
"	(122-6)	", 응암동 122-6,37.59658702,126.9162139
세영갤러리, 응암동 124-37,37.59469667,126.9176634
아우르미, 응암동 125-11,37.59430595,126.916811
거성리젠시, 응암동 126-10,37.59459517,126.9161132
디우 아르떼, 응암동 126-47,37.59450408,126.9166444
"	(20-2)	", 응암동 20-2,37.60016447,126.9357917
청수Ⅱ빌딩, 응암동 21-3,37.60002541,126.9358855
이레오피스텔, 응암동 30-1,37.599238,126.9365177
디우아르떼빌, 응암동 353-10,37.59031357,126.9182324
디우아르떼빌, 응암동 354-3,37.59046685,126.9180472
동인에버빌, 응암동 366-6,37.59105698,126.9185085
"	(427-113)	", 응암동 427-113,37.59452335,126.9186486
응암하이빌, 응암동 427-42,37.59502161,126.9188851
위산렉스빌, 응암동 589-9,37.59058787,126.9160432
"	(599-4)	", 응암동 599-4,37.58906387,126.916316
뉴캐슬, 응암동 601-24,37.58875532,126.9173125
"	(678-3)	", 응암동 678-3,37.58614062,126.9218972
현대아트빌, 응암동 84-30,37.60209474,126.9260084
한성벨라트리, 응암동 85-14,37.60177211,126.9249911
건우캐스텔, 응암동 88-29,37.60098504,126.9215441
응암아네스트, 응암동 88-8,37.60052109,126.9215347
캐스텔가든, 응암동 89-1,37.60135954,126.9212344
힐 오피스텔, 응암동 89-30,37.60080172,126.9210601
CJ드림시티(91-7), 응암동 91-7,37.59971219,126.9178155
CJ드림시티(91-8), 응암동 91-8,37.59954772,126.9172249
해들목휴먼빌, 응암동 96-35,37.60044778,126.9255781
바비엥-2, 의주로1가 25-10,37.56530582,126.9679629
한남파크뷰, 이태원동 130-11,37.53353451,126.9937318
(33-6), 익선동 33-6,37.5749463,126.9887253
BIZ-WELL 종로 오피스텔, 익선동 34,37.57440679,126.9886527
효성주얼리시티, 인의동 48-2,37.57155753,126.9987177
건대 메이저 캐슬, 자양동 219-24,37.53659605,127.0811376
제이 타워, 자양동 219-8,37.5365487,127.0821793
"	(224-12)	", 자양동 224-12,36.33403701,127.4426753
더샵스타시티, 자양동 227-7,37.53781043,127.0725908
제이원하이텔, 자양동 608-21,37.53269957,127.075852
