건물명,주소,층,거래일,거래금액,면적,평,건축년도,10평보증금평균,10평월세평균
우성4, 신길동 102-8,13층,2020 12 14,"    28,300/        32",84.95,25.7,1991,13330.587931510385,8.009450118274877
보라매경남아너스빌, 신길동 4780,24층,2020 12 15,"    60,000/         0",84.79,25.6,2005,16138.036130886088,9.100718859869412
래미안에스티움, 신길동 4950,7층,2020 12 17,"    15,000/       140",59.95,18.1,2017,21601.791905632104,14.61488621673225
대성유니드, 신길동 389,8층,2020 12 19,"     6,000/        80",82.72,25.0,2003,9552.980300649237,15.482499166626983
신길센트럴아이파크, 신길동 4955,17층,2020 12 19,"    42,000/         0",59.97,18.1,2019,18209.89115151962,14.356292374421226
대방전철, 신길동 1343,2층,2020 12 19,"    19,000/         0",44.35,13.4,1976,11739.183447437408,0.9881422924901185
다울101동, 신길동 456-19,2층,2020 12 19,"    43,000/         0",84.94,25.7,2006,15787.633754863815,0.0
신길동자이, 신길동 4938,5층,2020 12 21,"    44,000/         0",84.94,25.7,2011,20467.245512709054,4.25853869433636
보라매 정은 벚꽃마을, 신길동 4944,3층,2020 12 21,"    39,900/         0",74.53,22.5,2014,14484.166666666664,12.5
여의도리버뷰, 신길동 4942,5층,2020 12 22,"     1,000/        45",12.96,3.9,2012,12028.263403263405,79.9825174825175
삼환, 신길동 897-1,22층,2020 12 22,"    47,000/         0",84.84,25.7,1997,14750.844502089632,9.934032281308543
힐스테이트 클래시안, 신길동 240-16,12층,2020 12 24,"    25,000/       125",59.91,18.1,2020,18575.923617619577,15.193563816129759
우성2, 신길동 4518,12층,2020 12 25,"    45,000/         0",84.47,25.6,1986,13150.120386559427,5.009523413402627
우성1, 신길동 365,9층,2020 12 26,"    30,000/        30",83.64,25.3,1986,13151.682002208317,6.788977612776241
삼성, 신길동 4759,11층,2020 12 27,"    24,000/         0",60.48,18.3,1984,10076.88924599022,8.746249051882117
우성5, 신길동 4933,3층,2020 12 28,"    30,000/         0",84.98,25.7,1993,12868.028534370947,5.496108949416342
한화꿈에그린, 신길동 4937,7층,2020 12 28,"    53,000/         0",101.9112,30.8,2008,18758.42756755142,1.6927083333333335
삼성래미안, 신길동 4934,17층,2020 12 28,"    46,000/         0",114.87,34.7,2001,10592.498114970014,5.905724219805465
남서울, 신길동 3002,5층,2020 12 30,"     1,000/        30",41.62,12.6,1977,2918.432834084743,14.791417688823696
우창, 신길동 4501,1층,2020 12 30,"    32,000/         0",66.82,20.2,1983,13149.762857058457,1.8988394353846534
우성3, 신길동 4656,12층,2020 12 30,"    50,000/         0",64.4,19.5,1989,13869.149718206321,5.105996000171553
건영, 신길동 364,4층,2020 12 31,"    25,200/         0",60.27,18.2,1985,12617.583993398,2.6081837417241145
신길 파크자이, 신길동 3163,4층,2020 12 31,"     4,387/         6",39.97,12.1,2020,19408.975240785145,17.746968702935288
선원 가와인, 신길동 4943,5층,2020 12 31,"    42,000/         0",80.376,24.3,2013,16585.579254850087,0.0
(1101-1), 대림동 1101-1,8층,2020 12 1,"    11,000/         0",14.46,4.4,2012,13501.944180480768,60.91117446239397
갑을명가, 대림동 1119,11층,2020 12 5,"    27,000/        20",84.87,25.7,2005,10739.299610894941,8.560311284046692
한신휴 2차, 대림동 897-1,3층,2020 12 19,"    35,700/         0",84.93,25.7,1999,12679.754530418466,2.9200448841235294
우성2, 대림동 695,4층,2020 12 21,"    36,600/         0",79.91,24.2,1992,11785.123966942152,5.991735537190083
G밸리소홈, 대림동 1101-7,12층,2020 12 21,"    13,650/         0",16.1,4.9,2018,17391.922966369642,45.156654210980165
H House 대림 뉴스테이, 대림동 1126,4층,2020 12 21,"     2,000/       102",31.888,9.6,2017,7687.016207063378,85.78329100145137
e편한세상 영등포 아델포레, 대림동 1127,14층,2020 12 22,"    63,000/         0",59.968,18.1,2020,33620.50433174968,0.0
현대1, 대림동 785-1,9층,2020 12 22,"    35,500/         0",84.75,25.6,1992,12536.370073305408,3.230168269230769
쌍용플래티넘S, 대림동 717,4층,2020 12 28,       500/        45,18.24,5.5,2013,6958.319528876355,55.38337866331765
현대3, 대림동 608-1,18층,2020 12 28,"    30,000/         0",43.92,13.3,1997,15799.513477516259,10.090664680842975
성원(650), 대림동 650,11층,2020 12 28,"    45,000/         0",84.66,25.6,1995,13492.798353909466,8.278677983539094
한솔솔파크, 대림동 1123,10층,2020 12 31,"    45,000/        35",84.89,25.7,2008,15549.581367919725,9.498741130693523
태림, 방배동 912-13,1층,2020 12 1,"    80,000/         0",102.8,31.1,2004,24758.8424437299,0.0
한진로즈힐, 방배동 3276,5층,2020 12 2,"    70,350/         0",84.376,25.5,2005,23434.706598577526,18.293079706636465
브라운스톤방배, 방배동 899-16,6층,2020 12 2,"    25,000/       160",84.96,25.7,2005,27601.413163815654,11.765795812488417
태화빌라(733), 방배동 733,5층,2020 12 2,"    70,000/       400",255.17,77.2,1994,9067.357512953367,51.81347150259067
방배브라운가, 방배동 930-1,13층,2020 12 5,"    68,000/         0",84.94,25.7,2006,23000.776375256446,3.026372676178124
푸른마을, 방배동 763-12,5층,2020 12 5,"    55,000/         0",65.32,19.8,2003,23780.678641512466,0.0
래미안방배에버뉴, 방배동 775-1,1층,2020 12 7,"   115,000/         0",181.481,54.9,1977,18341.61284980957,3.8085775790693823
래미안방배아트힐(1008-2), 방배동 1008-2,5층,2020 12 8,"    99,000/         0",127.31,38.5,2004,21446.342753642733,13.132776028457691
금강프리빌, 방배동 940-8,5층,2020 12 10,"    67,000/        50",93.07,28.2,2001,23966.423532068115,2.134017531553926
삼환나띠르빌(1002-21), 방배동 1002-21,6층,2020 12 10,"    69,000/         0",92.93,28.1,2003,24792.408066429416,0.0
LEGARDEN THE MAIN 9 th, 방배동 734,2층,2020 12 11,"   330,000/         0",243.99,73.8,2019,44715.44715447155,0.0
정림, 방배동 434-3,2층,2020 12 12,"    80,000/         0",104.85,31.7,2001,22082.0189274448,0.0
롯데캐슬헤론, 방배동 754-1,7층,2020 12 12,"   110,000/         0",169.08,51.1,2006,23170.30926692242,14.922579349431405
쌍용예가클래식, 방배동 776-3,4층,2020 12 13,"    94,500/         0",89.844,27.2,2006,24142.752588708267,11.216867467711111
방배3차현대홈타운, 방배동 2233,10층,2020 12 14,"    57,700/       116",122.825,37.2,2004,25345.098157129854,13.01687421738234
한신휴플러스, 방배동 3000-1,24층,2020 12 14,"    50,000/       150",84.93,25.7,2006,19455.252918287937,58.36575875486382
방배2차e-편한세상, 방배동 881-26,10층,2020 12 14,"   150,000/         0",164.53,49.8,2004,19921.721277701166,23.679739199713836
두원, 방배동 473-1,1층,2020 12 15,"    15,000/         0",59.53,18.0,1996,20080.055165484373,0.0
삼호2, 방배동 758-4,3층,2020 12 15,"    40,000/       120",131.41,39.8,1976,16612.517835785842,4.129317052920291
카사벨라(939-9), 방배동 939-9,3층,2020 12 15,"    52,500/         0",104.45,31.6,2005,16086.497890295359,0.0
임광, 방배동 1015,3층,2020 12 16,"    55,000/        85",136.38,41.3,1985,19632.9654080912,4.150587671509282
현대멤피스, 방배동 772-13,3층,2020 12 16,"   150,000/         0",186.53,56.4,2002,25714.708612598628,0.9098374827109268
신동아, 방배동 988-1,10층,2020 12 17,"   110,000/         0",139.74,42.3,1981,18607.529090134813,5.042215265865807
프리우스, 방배동 846-1,3층,2020 12 17,"    61,000/         0",73.25,22.2,2004,25844.594594594597,1.1261261261261262
방배신삼호, 방배동 725,8층,2020 12 18,"   100,000/         0",105.04,31.8,1983,18976.668187446954,3.8089305742209434
삼호한숲, 방배동 1030-1,11층,2020 12 19,"    59,000/         0",59.98,18.1,1998,26356.069794940613,6.653481522884107
방배대우디오빌, 방배동 866-20,8층,2020 12 19,"    27,000/         0",29.6,9.0,2005,18915.993579786686,34.026181353767555
삼호 1동~3동, 방배동 770-1,10층,2020 12 20,"    63,000/         0",116.13,35.1,1975,14284.935906517294,6.398320190314919
방배래미안타워, 방배동 485-3,8층,2020 12 21,"    89,000/         0",134.36,40.6,2005,21090.270570753728,7.261336159653595
방배3차 e-편한세상, 방배동 797-30,12층,2020 12 22,"   180,000/         0",198.5315,60.1,2006,26544.12361511302,10.316139767054908
방배2차현대홈타운, 방배동 2001,2층,2020 12 22,"    89,250/        84",147.26,44.5,2001,25773.09570527193,20.135732600770577
삼익, 방배동 1018-1,3층,2020 12 23,"    10,000/       100",88.26,26.7,1981,9994.260059733517,11.242685393902374
그린, 방배동 926-7,1층,2020 12 24,"    70,000/         0",124.55,37.7,2004,19728.26407309166,0.0
방배임광, 방배동 1010-1,5층,2020 12 24,"    39,900/         0",67.47,20.4,1988,19744.314486219842,3.429448833826232
방배엔스위트, 방배동 481-11,8층,2020 12 24,"    45,000/       100",93.36,28.2,2004,21006.824937421774,19.119154476950357
방배마에스트로, 방배동 866-10,16층,2020 12 26,"    45,000/        50",35.53,10.7,2019,36295.29175564338,46.979785489558815
대우(효령), 방배동 1038,10층,2020 12 28,"    68,000/         0",84.92,25.7,1992,21885.66297515714,7.861917589544048
자현유하우스, 방배동 940-4,4층,2020 12 28,"    55,000/         0",41.81,12.6,2018,36060.311495506045,13.88888888888889
방배대우멤버스카운티301, 방배동 841-12,2층,2020 12 29,"   120,000/         0",121.65,36.8,2004,27173.91304347826,6.793478260869565
방배아트자이, 방배동 3278,5층,2020 12 29,"    96,000/         0",84.9152,25.7,2018,37923.77471050316,12.671711417331297
삼성래미안1, 방배동 2626,7층,2020 12 29,"    58,000/        40",59.9,18.1,2003,25068.45002341047,11.621909824587673
서리풀e편한세상, 방배동 906-13,10층,2020 12 29,"   149,100/         0",84.97,25.7,2010,36089.858343082364,18.966294030140098
방배1차현대홈타운, 방배동 1344,2층,2020 12 29,"    31,000/        80",59.94,18.1,1999,25433.708966069713,21.6311490310532
방배우성, 방배동 2525,8층,2020 12 29,"   110,000/         0",117.19,35.4,1991,19579.01214891458,6.117999053630928
방배씨티(보성), 방배동 836-1,6층,2020 12 31,"    63,000/         0",74.16,22.4,2000,24127.68289098902,0.0
롯데캐슬아르떼, 방배동 424-28,11층,2020 12 31,"    50,000/       140",84.9145,25.7,2013,32627.770431654662,17.74579173771749
베누시아, 양재동 17-33,2층,2020 12 5,"    58,000/         0",90.40299999999999,27.3,2004,17993.770794630393,0.0
다원아파트, 양재동 340-8,4층,2020 12 6,"    41,000/        10",79.23,24.0,2002,17083.333333333332,4.166666666666667
태양파크빌, 양재동 8-36,4층,2020 12 9,"    38,000/        30",73.51,22.2,2002,17117.11711711712,13.513513513513512
노블하우스, 양재동 325-1,4층,2020 12 10,"    48,000/         0",71.13,21.5,2001,23315.147892229466,0.0
우성, 양재동 154-2,13층,2020 12 22,"    58,800/         0",84.58,25.6,1991,19437.796753413182,9.72549873938365
양재리본타워2단지, 양재동 212,30층,2020 12 24,"    35,025/         0",59.77,18.1,2014,13994.089990617274,0.0
갤럭시타운, 양재동 317-3,3층,2020 12 28,"    26,000/         0",43.12,13.0,2001,8395.061728395061,48.14814814814815
우성112, 양재동 137-1,6층,2020 12 28,"    70,000/         0",84.58,25.6,1991,22095.078125,0.0
서초호반써밋, 우면동 753,9층,2020 12 12,"    98,000/         0",101.0515,30.6,2013,20768.654684095858,16.42059601618425
엘에이치서초4단지, 우면동 788,3층,2020 12 18,"    59,000/         0",51.89,15.7,2013,10264.137438959731,13.843411593609712
서초네이처힐5단지, 우면동 730,5층,2020 12 18,"     8,295/        13",59.99,18.1,2011,8956.971179286476,3.526152256658471
코오롱, 우면동 70,5층,2020 12 21,"    42,000/         0",52.47,15.9,1994,17903.733008723873,22.590789206735646
서초네이처힐4단지, 우면동 720,12층,2020 12 21,"     8,778/        14",59.99,18.1,2011,12615.924445803219,10.87736330007823
서초네이처힐7단지, 우면동 735,1층,2020 12 21,"     6,847/        21",49.9,15.1,2011,12538.77613341199,10.00871440913182
서초네이처힐6단지, 우면동 737,8층,2020 12 21,"     4,871/        31",49.9,15.1,2013,13117.545437088365,13.48949847410555
한라, 우면동 67,6층,2020 12 21,"    42,000/         0",59.98,18.1,1994,20374.52188695282,6.959201019974499
동고, 우면동 59,11층,2020 12 24,"    55,000/         0",77.14,23.3,1995,19124.75715725077,6.264855852997333
엘에이치서초5단지, 우면동 789,18층,2020 12 27,"    63,000/         0",84.95,25.7,2013,25424.302528145712,2.361935968325483
대림, 우면동 57,13층,2020 12 28,"    67,000/         0",130.89,39.6,1995,17696.9696969697,4.797979797979798
서초힐스, 우면동 773,12층,2020 12 29,"    75,000/        15",74.96,22.7,2012,24741.589395337654,16.47987744349206
서초네이처힐3단지, 우면동 717,11층,2020 12 29,"    71,400/         0",84.77,25.6,2013,16621.762038142457,11.776589478136694
계룡리슈빌 S, 우면동 764,8층,2020 12 30,"    50,000/         0",44.4883,13.5,2014,17436.183289162887,33.180030255701034
엘에이치서초3단지, 우면동 784,2층,2020 12 31,"    21,814/         0",59.88,18.1,2013,7609.239835498138,10.793996269450012
래미안 신반포 리오센트, 잠원동 161,12층,2020 12 2,"   170,000/         0",108.37,32.8,2019,24530.468785757395,42.96576537753579
동인트루빌(33-7), 잠원동 33-7,2층,2020 12 8,"    52,500/         0",84.94,25.7,2004,22108.817688067444,0.0
롯데캐슬갤럭시, 잠원동 50,9층,2020 12 11,"   140,000/         0",133.41,40.4,2002,24384.236177661813,27.580888930014495
월드메르디앙, 잠원동 33-11,7층,2020 12 12,"    10,000/       210",84.78,25.6,2002,19061.407342657345,23.191652097902097
신반포12, 잠원동 50-5,9층,2020 12 13,"    10,000/       100",55.45,16.8,1982,14848.415771190415,19.399017834573936
아크로리버뷰신반포, 잠원동 159,13층,2020 12 14,"   124,900/         0",84.79,25.6,2018,43390.16178794413,42.52805815569616
한신, 잠원동 56-3,12층,2020 12 18,"    66,000/         0",84.52,25.6,1992,32078.2900528169,8.417693661971832
신화, 잠원동 54-7,6층,2020 12 19,"    20,000/       110",57.33,17.3,1997,25915.253706507207,19.83959546586581
미주파스텔, 잠원동 54,5층,2020 12 19,"    54,600/         0",59.57,18.0,2002,30767.913597298957,13.640653775322281
현대, 잠원동 53,3층,2020 12 19,"    62,000/         6",84.87,25.7,1993,25905.610643906108,12.702397389230578
한신그린, 잠원동 65-8,12층,2020 12 19,"    52,500/        63",84.89,25.7,1993,24902.72373540856,14.600704094867519
두산위브, 잠원동 76-2,4층,2020 12 19,"    30,000/        45",46.95,14.2,2003,25607.02522680987,28.591832117201204
한신로얄, 잠원동 63-34,6층,2020 12 21,"    61,000/         0",81.23,24.6,1992,23886.945169152605,12.942504062179959
신반포청구, 잠원동 63-2,6층,2020 12 21,"    90,000/         0",59.91,18.1,1998,36331.347461252284,9.686500774377949
한강, 잠원동 49-8,5층,2020 12 22,"    73,500/         0",84.53,25.6,1989,24647.962094320486,11.43905299188641
보미리아파트, 잠원동 32-22,11층,2020 12 23,"    69,300/         0",115.24,34.9,2001,13206.186658936596,33.6676217765043
훼미리, 잠원동 51,13층,2020 12 23,"    69,800/         0",84.9,25.7,1992,23438.67178406332,13.632551381821811
신반포27, 잠원동 56-2,9층,2020 12 26,"    20,000/         0",53.46,16.2,1985,17219.60344182566,11.597456041900486
한신타워, 잠원동 71-11,9층,2020 12 26,"    73,500/         0",84.93,25.7,1996,28647.893819701945,15.348388199222425
강변, 잠원동 53-15,6층,2020 12 27,"    22,000/        97",66.29,20.1,1987,24955.38400051373,17.634652822842305
신반포16, 잠원동 55-12,7층,2020 12 28,"    30,400/         0",52.32,15.8,1983,15082.154171830101,18.8042747037248
킴스빌리지, 잠원동 71-12,14층,2020 12 28,"     1,000/        72",23.7,7.2,1996,22057.2071139442,35.95359652089351
블루힐하우스, 잠원동 71-1,9층,2020 12 28,"    88,000/         0",84.54,25.6,1999,29269.70801269403,17.689732142857142
브라운스톤잠원, 잠원동 67-2,5층,2020 12 28,"   115,000/         0",84.94,25.7,2003,36078.685689580634,5.620406398616515
신반포26, 잠원동 62-4,8층,2020 12 29,"    72,000/         0",115.83,35.0,1984,25757.5958457629,2.8571428571428568
동아, 잠원동 157,10층,2020 12 29,"   100,000/        45",84.91,25.7,2002,31813.135828713417,17.55292236424289
신반포자이, 잠원동 160,19층,2020 12 29,"    95,550/         0",84.97,25.7,2018,46230.80404291143,25.324266135962628
반포센트럴자이, 잠원동 162,21층,2020 12 29,"    28,620/        35",59.9839,18.1,2020,33241.62179274375,42.12185437214393
