주택종류,소재지번,도로명,건물명,층,전용면적(㎡),계약년월,계약일,거래금액(만원),건축년도
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,13,39.12,202011,5,"        25,500",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,4,36.53,202011,11,"        19,100",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,4,37.96,202011,14,"        19,000",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,8,36.53,202011,17,"        18,400",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,3,38.01,202012,3,"        18,500",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,9,38.01,202012,4,"        19,000",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,6,38.01,202012,4,"        19,000",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,13,38.01,202012,4,"        19,000",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,4,38.01,202012,14,"        17,000",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,3,38.01,202012,14,"        17,000",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,3,39.12,202012,21,"        23,500",2003
오피스텔,서울특별시 영등포구 여의도동14-21,국회대로 780,엘지여의도에클라트,2,38.01,202012,30,"        18,700",2003
오피스텔,서울특별시 영등포구 여의도동15-14,국회대로66길 19,여의도 프리베로 오피스텔,5,38.13,202002,1,"        17,500",2004
오피스텔,서울특별시 영등포구 여의도동15-14,국회대로66길 19,여의도 프리베로 오피스텔,8,27.92,202002,11,"        14,000",2004
오피스텔,서울특별시 영등포구 여의도동15-14,국회대로66길 19,여의도 프리베로 오피스텔,13,27.92,202007,6,"        14,000",2004
오피스텔,서울특별시 영등포구 여의도동15-14,국회대로66길 19,여의도 프리베로 오피스텔,9,27.92,202007,15,"        14,200",2004
오피스텔,서울특별시 영등포구 여의도동15-14,국회대로66길 19,여의도 프리베로 오피스텔,6,38.13,202008,3,"        17,300",2004
오피스텔,서울특별시 영등포구 여의도동15-14,국회대로66길 19,여의도 프리베로 오피스텔,7,27.92,202009,23,"        14,000",2004
오피스텔,서울특별시 영등포구 여의도동15-14,국회대로66길 19,여의도 프리베로 오피스텔,10,39.03,202010,19,"        17,700",2004
오피스텔,서울특별시 영등포구 여의도동15-14,국회대로66길 19,여의도 프리베로 오피스텔,3,27.92,202011,9,"        14,000",2004
오피스텔,서울특별시 영등포구 여의도동15-14,국회대로66길 19,여의도 프리베로 오피스텔,8,38.13,202012,22,"        19,000",2004
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,3,96.06,202002,3,"       105,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,11,96.06,202002,29,"       110,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,11,62.18,202003,3,"        66,500",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,6,88.7,202003,4,"        95,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,7,123.16,202003,10,"       127,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,7,75.4,202003,28,"        85,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,9,62.18,202004,7,"        70,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,8,62.18,202004,16,"        65,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,10,121.73,202006,12,"       128,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,3,83.58,202006,18,"       103,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,7,62.18,202006,22,"        79,500",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,2,151.76,202006,22,"       144,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,7,86.7,202006,26,"       109,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,4,96.06,202007,3,"       111,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,13,200.85,202007,8,"       220,500",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,10,151.76,202007,10,"       161,500",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,3,99.56,202007,15,"       119,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,4,158.28,202007,22,"       155,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,7,124.7,202009,22,"       134,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,7,99.56,202010,7,"       128,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,7,154.44,202011,2,"       179,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,7,99.56,202011,6,"       142,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,2,151.76,202011,27,"       160,000",2006
오피스텔,서울특별시 영등포구 여의도동17,의사당대로 38,여의도the샵 아일랜드 파크,4,123.16,202012,4,"       150,000",2006
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,2,52.74,202001,10,"        35,500",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,2,36.99,202001,14,"        20,700",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,5,33.9,202001,31,"        25,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,5,59.69,202001,31,"        54,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,6,52.77,202002,14,"        48,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,7,38.5,202002,25,"        25,400",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,4,34.94,202003,2,"        21,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,3,33.9,202003,4,"        25,500",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,7,33.13,202005,7,"        23,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,7,52.77,202006,1,"        45,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,7,52.77,202006,11,"        41,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,2,38.5,202006,15,"        23,500",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,5,33.13,202006,17,"        23,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,4,52.77,202006,18,"        51,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,5,46.64,202007,14,"        37,500",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,7,54.83,202007,29,"        45,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,3,59.66,202008,7,"        59,500",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,5,55.19,202009,12,"        50,000",2003
오피스텔,서울특별시 영등포구 여의도동61,여의동로 213,여의도금호리첸시아,5,33.13,202011,6,"        23,000",2003
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,7,64,202002,19,"        67,400",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,22,83.03,202002,20,"        80,000",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,23,85.84,202002,20,"        83,000",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,12,80.05,202006,19,"        79,000",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,5,82.48,202006,22,"        85,000",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,10,82.04,202006,24,"        80,000",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,9,77.06,202006,25,"        79,000",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,27,83.03,202006,27,"        91,140",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,4,41.24,202007,1,"        46,000",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,7,82.48,202007,16,"        92,500",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,18,83.03,202008,8,"        90,000",2008
오피스텔,서울특별시 영등포구 여의도동47,여의동로3길 10,여의도자이,13,82.04,202011,5,"        98,000",2008
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,19,114.97,202001,16,"       110,000",2007
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,13,128.06,202002,11,"       135,000",2007
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,30,128.06,202002,24,"       139,500",2007
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,15,128.06,202003,6,"       135,000",2007
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,16,128.06,202006,13,"       139,500",2007
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,33,280.1,202006,24,"       260,000",2007
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,26,128.06,202007,14,"       145,000",2007
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,28,114.97,202008,11,"       145,000",2007
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,33,114.97,202009,19,"       146,000",2007
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,22,128.06,202012,14,"       151,000",2007
오피스텔,서울특별시 영등포구 여의도동28-3,여의대로 8,여의도파크센터,20,128.06,202012,17,"       132,000",2007
오피스텔,서울특별시 영등포구 여의도동15-24,은행로 3,익스콘벤처타워,7,69.67,202005,8,"        31,500",2001
오피스텔,서울특별시 영등포구 여의도동15-24,은행로 3,익스콘벤처타워,7,69.67,202005,8,"        31,500",2001
오피스텔,서울특별시 영등포구 여의도동15-24,은행로 3,익스콘벤처타워,6,39.91,202006,9,"        17,500",2001
오피스텔,서울특별시 영등포구 여의도동15-24,은행로 3,익스콘벤처타워,5,39.91,202011,18,"        16,000",2001
오피스텔,서울특별시 영등포구 여의도동15-24,은행로 3,익스콘벤처타워,5,49.87,202012,18,"        22,500",2001
오피스텔,서울특별시 영등포구 여의도동15-24,은행로 3,익스콘벤처타워,5,39.91,202012,18,"        17,000",2001
오피스텔,서울특별시 영등포구 여의도동15-24,은행로 3,익스콘벤처타워,7,42.14,202012,28,"        20,000",2001
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,4,68.88,202001,17,"        60,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,3,52.14,202001,30,"        28,500",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,3,75.55,202002,3,"        56,800",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,10,34.21,202002,25,"        25,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,4,87.88,202003,5,"        63,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,4,34.21,202003,18,"        23,800",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,9,47.54,202003,30,"        29,300",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,2,36.57,202004,23,"        24,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,6,87.88,202005,11,"        67,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,10,68.88,202006,16,"        69,700",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,8,52.14,202007,1,"        29,800",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,2,65.88,202007,3,"        50,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,8,73.46,202007,7,"        55,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,8,68.88,202007,8,"        74,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,10,52.14,202007,11,"        37,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,10,48.64,202007,23,"        30,250",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,2,32.39,202008,3,"        22,800",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,6,68.88,202008,5,"        74,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,2,85.45,202008,10,"        54,500",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,3,34.21,202008,12,"        24,500",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,3,68.88,202008,22,"        73,500",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,11,34.21,202009,7,"        25,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,9,34.21,202009,9,"        25,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,2,32.39,202012,9,"        23,000",2005
오피스텔,서울특별시 영등포구 여의도동13,국회대로 800,진미파라곤,3,52.14,202012,14,"        33,000",2005
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,2,57.34,202002,10,"        21,300",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,8,75.03,202002,11,"        25,100",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,8,75.03,202002,18,"        27,000",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,6,125.39,202002,24,"        45,000",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,11,50.02,202005,12,"        18,000",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,11,57.34,202005,12,"        26,000",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,5,50.02,202005,29,"        16,000",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,6,70.38,202006,3,"        22,500",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,12,75.03,202006,4,"        27,500",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,8,57.34,202006,19,"        24,500",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,4,75.03,202008,3,"        26,500",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,3,50.02,202008,19,"        17,000",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,12,96.83,202010,5,"        30,000",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,7,50.02,202010,17,"        17,600",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,12,50.02,202010,24,"        18,800",1994
오피스텔,서울특별시 영등포구 여의도동61-4,63로 32,콤비빌딩,8,50.02,202010,27,"        16,000",1994
오피스텔,서울특별시 영등포구 여의도동45-13,여의대방로65길 23,포레스텔빌딩,3,31.98,202004,17,"        12,500",1999
오피스텔,서울특별시 영등포구 여의도동45-13,여의대방로65길 23,포레스텔빌딩,3,28.7,202005,21,"        12,300",1999
오피스텔,서울특별시 영등포구 여의도동45-13,여의대방로65길 23,포레스텔빌딩,5,50.94,202007,31,"        17,000",1999
오피스텔,서울특별시 영등포구 여의도동45-13,여의대방로65길 23,포레스텔빌딩,15,48.4,202012,1,"        22,000",1999
오피스텔,서울특별시 영등포구 여의도동45-13,여의대방로65길 23,포레스텔빌딩,8,29.19,202012,4,"        13,000",1999
오피스텔,서울특별시 영등포구 여의도동45-13,여의대방로65길 23,포레스텔빌딩,9,50.94,202012,11,"        20,000",1999
오피스텔,서울특별시 영등포구 여의도동45-13,여의대방로65길 23,포레스텔빌딩,4,50.94,202012,15,"        16,950",1999
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,6,32.89,202002,21,"        14,500",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,9,48.04,202006,1,"        20,500",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,9,43.19,202006,1,"        14,000",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,6,32.89,202006,5,"        14,250",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,6,32.89,202006,5,"        14,500",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,6,32.89,202006,5,"        14,250",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,6,48.04,202007,2,"        20,600",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,6,48.04,202007,2,"        20,600",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,6,48.04,202007,2,"        20,800",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,9,32.89,202009,17,"        13,200",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,7,43.19,202010,20,"        17,200",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,13,32.89,202011,2,"        12,000",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,13,32.89,202011,2,"        12,000",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,7,48.04,202011,9,"        21,850",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,7,48.04,202011,9,"        21,850",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,7,32.89,202011,25,"        19,000",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,8,32.89,202012,11,"        17,800",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,6,43.19,202012,28,"        16,000",1991
오피스텔,서울특별시 영등포구 여의도동11-11,여의서로 43,한서리버파크,6,32.89,202012,28,"        12,800",1991
오피스텔,서울특별시 영등포구 영등포동618-22,영신로 32,	(618-22)	,4,19.89,202007,16,"        11,500",1995
오피스텔,서울특별시 영등포구 영등포동618-22,영신로 32,	(618-22)	,3,19.47,202012,28,"         9,500",1995
오피스텔,서울특별시 영등포구 영등포동1가75-4,경인로112길 4-7,메트로가든,3,20.7,202011,10,"        17,000",2013
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,4,21.89,202003,31,"        22,900",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,6,21.89,202003,31,"        23,300",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,9,21.89,202005,30,"        23,800",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,11,21.89,202006,17,"        22,600",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,3,22.51,202006,26,"        22,200",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,11,21.08,202007,1,"        23,100",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,8,22.51,202007,1,"        22,600",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,12,21.08,202007,8,"        28,500",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,3,21.08,202007,8,"        22,600",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,3,22.51,202007,8,"        22,500",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,5,22.51,202007,15,"        22,300",2020
오피스텔,서울특별시 영등포구 영등포동1가118,경인로 888-4,소미여의도골드라인,8,21.89,202011,12,"        23,000",2020
오피스텔,서울특별시 영등포구 영등포동1가127,경인로108길 4,신한헤스티아,6,29.01,202006,22,"        20,000",2016
오피스텔,서울특별시 영등포구 영등포동1가127,경인로108길 4,신한헤스티아,13,29.01,202006,22,"        21,000",2016
오피스텔,서울특별시 영등포구 영등포동1가127,경인로108길 4,신한헤스티아,6,18.01,202008,15,"        14,000",2016
오피스텔,서울특별시 영등포구 영등포동1가94-2,경인로 900,여의도더리브스타일,21,19.36,202009,29,"        22,876",2020
오피스텔,서울특별시 영등포구 영등포동1가121-5,신길로 287,여의도리슈빌DS,8,21.41,202011,27,"        22,580",2020
오피스텔,서울특별시 영등포구 영등포동1가121-5,신길로 287,여의도리슈빌DS,3,21.41,202012,19,"        19,980",2020
오피스텔,서울특별시 영등포구 영등포동1가121-5,신길로 287,여의도리슈빌DS,4,21.41,202012,19,"        20,690",2020
오피스텔,서울특별시 영등포구 영등포동1가121-5,신길로 287,여의도리슈빌DS,7,21.41,202012,19,"        22,130",2020
오피스텔,서울특별시 영등포구 영등포동1가121-5,신길로 287,여의도리슈빌DS,3,21.41,202012,19,"        19,860",2020
오피스텔,서울특별시 영등포구 영등포동1가113-1,경인로 882,여의도씨티아이,11,18.16,202001,20,"        13,250",2013
오피스텔,서울특별시 영등포구 영등포동1가113-1,경인로 882,여의도씨티아이,10,16.88,202002,3,"        12,000",2013
오피스텔,서울특별시 영등포구 영등포동1가113-1,경인로 882,여의도씨티아이,10,16.88,202003,5,"        12,000",2013
오피스텔,서울특별시 영등포구 영등포동1가113-1,경인로 882,여의도씨티아이,11,16.88,202009,21,"        13,000",2013
오피스텔,서울특별시 영등포구 영등포동1가29,경인로114길 12,여의도의아침,3,16.34,202007,20,"        11,000",2012
오피스텔,서울특별시 영등포구 영등포동1가27-1,경인로114길 18,폴라리스오피스텔,6,20.14,202003,6,"        20,000",2003
오피스텔,서울특별시 영등포구 영등포동1가27-1,경인로114길 18,폴라리스오피스텔,5,20.67,202003,6,"        22,000",2003
오피스텔,서울특별시 영등포구 영등포동1가27-1,경인로114길 18,폴라리스오피스텔,8,20.67,202003,16,"        20,000",2003
오피스텔,서울특별시 영등포구 영등포동2가94-119,버드나루로 50,	(94-119)	,11,25.74,202001,10,"         6,700",1992
오피스텔,서울특별시 영등포구 영등포동2가94-119,버드나루로 50,	(94-119)	,8,38.01,202003,5,"        12,000",1992
오피스텔,서울특별시 영등포구 영등포동2가94-119,버드나루로 50,	(94-119)	,9,27.67,202004,10,"         8,500",1992
오피스텔,서울특별시 영등포구 영등포동2가94-119,버드나루로 50,	(94-119)	,3,27.67,202005,11,"         8,500",1992
오피스텔,서울특별시 영등포구 영등포동2가94-119,버드나루로 50,	(94-119)	,7,25.74,202007,22,"         6,700",1992
오피스텔,서울특별시 영등포구 영등포동2가94-119,버드나루로 50,	(94-119)	,10,21.48,202008,5,"         6,200",1992
오피스텔,서울특별시 영등포구 영등포동2가94-119,버드나루로 50,	(94-119)	,10,28.72,202011,6,"         8,700",1992
오피스텔,서울특별시 영등포구 영등포동2가94-119,버드나루로 50,	(94-119)	,3,27.67,202011,12,"         8,600",1992
오피스텔,서울특별시 영등포구 영등포동2가94-119,버드나루로 50,	(94-119)	,6,27.67,202012,2,"         8,850",1992
오피스텔,서울특별시 영등포구 영등포동2가94-259,국회대로56길 30,(94-259),2,21.26,202008,10,"        18,000",2020
오피스텔,서울특별시 영등포구 영등포동2가94-259,국회대로56길 30,(94-259),2,19.18,202010,13,"        16,000",2020
오피스텔,서울특별시 영등포구 영등포동2가94-259,국회대로56길 30,(94-259),2,19.18,202010,13,"        16,000",2020
오피스텔,서울특별시 영등포구 영등포동2가94-259,국회대로56길 30,(94-259),2,19.18,202010,13,"        16,000",2020
오피스텔,서울특별시 영등포구 영등포동2가94-129,버드나루로7길 3,경동미르웰 여의도,4,17.14,202010,30,"        14,900",2017
오피스텔,서울특별시 영등포구 영등포동2가28-118,국회대로54길 65-3,그린나래,3,56.51,202002,3,"        26,000",2014
오피스텔,서울특별시 영등포구 영등포동2가28-118,국회대로54길 65-3,그린나래,3,56.51,202007,22,"        28,500",2014
오피스텔,서울특별시 영등포구 영등포동2가315,영등포로49길 9-15,더메종315,4,35.58,202002,1,"        28,300",2019
오피스텔,서울특별시 영등포구 영등포동2가315,영등포로49길 9-15,더메종315,3,33.16,202002,1,"        27,900",2019
오피스텔,서울특별시 영등포구 영등포동2가315,영등포로49길 9-15,더메종315,3,35.58,202002,1,"        27,900",2019
오피스텔,서울특별시 영등포구 영등포동2가315,영등포로49길 9-15,더메종315,4,33.16,202004,20,"        27,800",2019
오피스텔,서울특별시 영등포구 영등포동2가315,영등포로49길 9-15,더메종315,6,35.58,202006,27,"        29,300",2019
오피스텔,서울특별시 영등포구 영등포동2가315,영등포로49길 9-15,더메종315,6,35.22,202006,27,"        29,300",2019
오피스텔,서울특별시 영등포구 영등포동2가315,영등포로49길 9-15,더메종315,6,36.39,202006,27,"        29,300",2019
오피스텔,서울특별시 영등포구 영등포동2가315,영등포로49길 9-15,더메종315,6,36.61,202006,27,"        29,300",2019
오피스텔,서울특별시 영등포구 영등포동2가315,영등포로49길 9-15,더메종315,4,36.61,202010,22,"        29,500",2019
오피스텔,서울특별시 영등포구 영등포동2가284-4,영등포로47길 16,루브르하우스,5,29.62,202001,2,"        22,000",2018
오피스텔,서울특별시 영등포구 영등포동2가284-4,영등포로47길 16,루브르하우스,3,29.62,202002,20,"        22,000",2018
오피스텔,서울특별시 영등포구 영등포동2가94-154,버드나루로 23,여의도 디앤써밋,13,27.98,202003,17,"        28,900",2019
오피스텔,서울특별시 영등포구 영등포동2가94-154,버드나루로 23,여의도 디앤써밋,14,27.98,202006,10,"        28,800",2019
오피스텔,서울특별시 영등포구 영등포동2가94-154,버드나루로 23,여의도 디앤써밋,5,20.74,202007,16,"        19,555",2019
오피스텔,서울특별시 영등포구 영등포동2가94-154,버드나루로 23,여의도 디앤써밋,2,27.98,202011,19,"        32,000",2019
오피스텔,서울특별시 영등포구 영등포동2가94-154,버드나루로 23,여의도 디앤써밋,7,20.74,202012,22,"        20,000",2019
오피스텔,서울특별시 영등포구 영등포동2가328-11,영등포로 247,여의도 미르웰 한올림 2차 오피스텔,11,14.53,202001,3,"        15,300",2018
