건물명,주소,층,거래일,거래금액,면적,평,건축년도,10평보증금평균,10평월세평균,건물형태,보증금평가,월세평가,경도,위도
(684-25),공릉동 684-25,2층,2020 10 9,"     4,000/        57",48.73,14.7,2004,3593.232164660736,38.478981336124185,연립/다세대,적정보증금,고월세,127.084576,37.649312
(585-20),공릉동 585-20,3층,2020 10 13,"    13,000/        15",36.92,11.2,2013,8531.746031746032,36.210317460317455,연립/다세대,적정보증금,고월세,127.123561,37.543826
(408-77),공릉동 408-77,2층,2020 10 14,"     3,000/        54",32.53,9.8,1991,3061.224489795918,55.10204081632652,연립/다세대,적정보증금,고월세,127.078111,37.625862
(503-9),공릉동 503-9,4층,2020 10 21,       500/        34,14.4,4.4,2013,790.4040404040404,77.52525252525253,연립/다세대,적정보증금,고월세,127.07585,37.625556
베네씨아,공릉동 609-50,3층,2020 10 23,"     1,000/        37",16.5,5.0,2011,4000.0,67.0,연립/다세대,적정보증금,고월세,127.155666,37.56081
시티하우스,공릉동 556-10,4층,2020 10 28,"     1,000/        39",17.25,5.2,2012,1923.0769230769226,75.96153846153845,연립/다세대,적정보증금,고월세,127.16748,37.54682
성욱파크,공릉동 670-12,7층,2020 10 30,"     1,000/        40",14.3,4.3,2012,2168.447517284727,101.62162162162159,연립/다세대,적정보증금,고월세,127.076839,37.618833
(136-37),상계동 136-37,4층,2020 10 5,"     2,000/        45",27.9,8.4,2012,1671.245421245421,55.63186813186813,연립/다세대,적정보증금,고월세,127.12923,37.530226
호연빌리지,상계동 1019-69,5층,2020 10 23,       500/        35,18.72,5.7,2010,1403.3440558280695,47.031140181656646,연립/다세대,적정보증금,고월세,127.136329,37.531774
(252-135),길동 252-135,4층,2020 10 6,"     2,000/        54",22.62,6.8,2017,3137.254901960784,84.15032679738563,연립/다세대,적정보증금,고월세,127.13035,37.549787
(407-3),길동 407-3,2층,2020 10 7,"     1,000/        45",17.33,5.2,2010,4210.6014093123895,50.93415134473528,연립/다세대,적정보증금,고월세,127.138218,37.551529
(411-19),길동 411-19,6층,2020 10 9,"     1,000/        45",19.18,5.8,2011,1123.2638305968728,69.05925080303079,연립/다세대,적정보증금,고월세,127.132577,37.551957
(242-1),길동 242-1,2층,2020 10 15,"    11,000/         0",22.2,6.7,2012,8680.653337088144,37.735849056603776,연립/다세대,적정보증금,고월세,127.140652,37.53468
(375-15),길동 375-15,2층,2020 10 21,"     2,000/        65",44.1,13.3,2003,1563.5493963667334,47.668190083050774,연립/다세대,적정보증금,고월세,127.13766499999998,37.539596
닉스빌,길동 322-17,3층,2020 10 26,"     2,000/        60",36.95,11.2,2014,1369.0476190476193,61.54761904761904,연립/다세대,적정보증금,고월세,127.136589,37.550427
한강스타빌,길동 393-14,3층,2020 10 29,"     8,000/        80",35.71,10.8,2016,7407.407407407407,74.07407407407406,연립/다세대,적정보증금,고월세,127.141702,37.537841
신우아트빌,암사동 456-33,6층,2020 10 6,"     3,000/        67",27.65,8.4,2015,3571.428571428571,79.76190476190476,연립/다세대,적정보증금,고월세,127.13375,37.553236
유성아트빌,암사동 462-14,2층,2020 10 12,"     4,000/        80",67.5,20.4,2002,1960.7843137254904,39.215686274509814,연립/다세대,적정보증금,고월세,127.129691,37.553909
선사빌라,암사동 463-23,3층,2020 10 12,"     5,000/        62",52.99,16.0,2002,2812.5,41.25,연립/다세대,적정보증금,고월세,126.89343,37.538956
우진하우징,암사동 515-6,3층,2020 10 14,"     2,000/        70",29.62,9.0,2016,2222.222222222222,77.77777777777777,연립/다세대,적정보증금,고월세,127.125323,37.549984
(19-16),성내동 19-16,3층,2020 10 5,"     3,000/        60",40.56,12.3,2004,2439.0243902439024,44.71544715447153,연립/다세대,적정보증금,고월세,126.86488,37.539793
나이스빌,성내동 438-32,2층,2020 10 5,       500/        50,24.83,7.5,2002,666.6666666666667,66.66666666666667,연립/다세대,적정보증금,고월세,127.132975,37.525379
(386-52),성내동 386-52,3층,2020 10 10,"     4,000/        75",52.02,15.7,2004,2547.7707006369433,47.77070063694269,연립/다세대,적정보증금,고월세,127.13546399999998,37.532254
미성해피빌,성내동 387-16,4층,2020 10 13,"     5,000/        80",25.57,7.7,2014,5971.615445125925,57.68009841289261,연립/다세대,적정보증금,고월세,126.838535,37.527571
건흥주택,성내동 437-29,3층,2020 10 13,"     4,000/        60",44.6,13.5,2002,2962.962962962963,44.444444444444436,연립/다세대,적정보증금,고월세,127.131489,37.525737
서라벌파크,성내동 387-3,5층,2020 10 14,"     1,000/        50",22.96,6.9,2016,1974.6376811594205,68.73188405797102,연립/다세대,적정보증금,고월세,126.832194,37.535906
(559-6),성내동 559-6,4층,2020 10 16,"     2,000/        60",30.35,9.2,2013,2173.913043478261,65.21739130434783,연립/다세대,적정보증금,고월세,127.124266,37.528108
원진빌딩,성내동 421-25,4층,2020 10 16,"    18,000/        35",62.44,18.9,2007,5619.047619047618,36.402116402116405,연립/다세대,적정보증금,고월세,127.03515,37.662046
아성플러스,성내동 228-11,4층,2020 10 24,"     3,000/        70",29.89,9.0,2015,3333.333333333333,77.77777777777777,연립/다세대,적정보증금,고월세,127.128435,37.532446
(258-3),성내동 258-3,2층,2020 10 26,"     1,500/        48",26.52,8.0,2013,1875.0,60.0,연립/다세대,적정보증금,고월세,127.128242,37.53157
420-11(이소빌),성내동 420-11,3층,2020 10 28,"     2,000/        75",28.48,8.6,2019,2325.581395348837,87.2093023255814,연립/다세대,적정보증금,고월세,127.131132,37.53015900000001
강촌아트빌B,천호동 337-30,3층,2020 10 9,"    10,000/        90",78.52,23.8,2003,4201.680672268907,37.81512605042017,연립/다세대,적정보증금,고월세,127.122154,37.544167
정진아트빌,천호동 166-74,4층,2020 10 10,"     3,000/        52",36.1,10.9,2001,1825.4888865455137,58.22196445100589,연립/다세대,적정보증금,고월세,126.838035,37.518944
(221-8),천호동 221-8,2층,2020 10 14,"     2,000/        50",33.41,10.1,2003,1980.1980198019805,49.504950495049506,연립/다세대,적정보증금,고월세,127.13541399999998,37.544364
한강풀하우스,천호동 35-15,2층,2020 10 18,"    10,000/         0",21.2,6.4,2012,7683.279707880773,43.166939443535185,연립/다세대,적정보증금,고월세,126.966245,37.541319
모든하우스,천호동 291-35,4층,2020 10 19,"     5,000/        70",23.48,7.1,2016,7455.603184323331,70.51439069197797,연립/다세대,적정보증금,고월세,127.132354,37.547756
(457-32),천호동 457-32,3층,2020 10 22,"     8,000/        60",55.74,16.9,2006,3648.9151873767273,49.80276134122289,연립/다세대,적정보증금,고월세,126.921605,37.509086
토탈하이빌,천호동 294-3,4층,2020 10 29,"     2,000/        95",75.89,23.0,2003,869.5652173913044,41.30434782608695,연립/다세대,적정보증금,고월세,127.1333,37.546186
(302-11),천호동 302-11,2층,2020 10 29,"     1,000/        45",17.17,5.2,2015,1696.8325791855207,74.15158371040724,연립/다세대,적정보증금,고월세,126.839538,37.521265
동신아트빌,천호동 243-99,5층,2020 10 31,"     1,000/        85",19.56,5.9,2016,1694.9152542372879,144.06779661016947,연립/다세대,적정보증금,고월세,127.137712,37.549237
(546-0),목동 546,2층,2020 10 4,"    15,000/         0",26.26,7.9,2015,9292.854308789085,49.03943377148636,연립/다세대,적정보증금,고월세,126.978422,37.55030900000001
도올재,목동 128-21,3층,2020 10 7,       500/        45,17.18,5.2,2012,961.5384615384613,86.53846153846153,연립/다세대,적정보증금,고월세,126.881489,37.545205
에코빌,목동 546-16,2층,2020 10 9,"     3,000/        65",29.37,8.9,2016,3370.7865168539324,73.03370786516854,연립/다세대,적정보증금,고월세,126.871607,37.543912
가달하우스(528-39),목동 528-39,4층,2020 10 12,"     2,000/        65",35.49,10.7,2013,2907.805244253843,56.08375701833645,연립/다세대,적정보증금,고월세,126.869718,37.546093
목동중앙디자인하우스,목동 528-27,4층,2020 10 15,"     1,000/        71",34.22,10.4,2016,1461.161387631976,73.35030165912521,연립/다세대,적정보증금,고월세,126.835556,37.530696
미산쎈트빌,목동 544-9,4층,2020 10 16,"     3,000/        40",21.09,6.4,2016,8344.35263690577,49.924698795180724,연립/다세대,적정보증금,고월세,126.870171,37.544583
해뜨는집,목동 124-9,3층,2020 10 22,       500/        48,19.53,5.9,2014,1501.0523983604742,74.975074775673,연립/다세대,적정보증금,고월세,126.974937,37.551919
시온아트빌,목동 505-14,3층,2020 10 28,"     5,000/        50",29.65,9.0,2015,4718.660968660969,64.3070818070818,연립/다세대,적정보증금,고월세,126.868649,37.544181
(777-15),목동 777-15,3층,2020 10 30,"     2,500/        50",36.7,11.1,2004,2252.2522522522518,45.04504504504504,연립/다세대,적정보증금,고월세,126.8667,37.533143
은이빌라,목동 318-13,1층,2020 10 30,       500/        30,23.46,7.1,2002,704.2253521126761,42.25352112676057,연립/다세대,적정보증금,고월세,126.865218,37.543617
더클래식B동,목동 318-44,3층,2020 10 30,"     1,355/        41",34.47,10.4,2019,1338.8481987268394,39.574674696033924,연립/다세대,적정보증금,고월세,126.865957,37.54339
예담리치빌,신월동 110-11,3층,2020 10 5,"     1,000/        70",28.205,8.5,2017,7058.823529411765,54.901960784313715,연립/다세대,적정보증금,고월세,126.833831,37.532508
(501-13),신월동 501-13,2층,2020 10 8,       500/        45,13.89,4.2,2014,3711.2152553329024,82.43104934281405,연립/다세대,적정보증금,고월세,126.844105,37.521436
성우퍼스트빌,신월동 483-4,5층,2020 10 13,"     2,000/        52",29.71,9.0,2011,2222.222222222222,57.77777777777778,연립/다세대,적정보증금,고월세,126.844201,37.524744
하나하이츠(A동),신월동 98-31,2층,2020 10 17,"     1,000/        70",52.19,15.8,2010,632.9113924050632,44.303797468354425,연립/다세대,적정보증금,고월세,126.832174,37.535014
진수빌딩,당산동3가 180,4층,2020 10 27,       500/        40,12.11,3.7,2011,7310.322370563334,36.03603603603604,연립/다세대,적정보증금,고월세,126.905706,37.49018
원석빌라,당산동6가 237-1,4층,2020 10 31,       500/        60,30.33,9.2,2007,6627.671333824612,36.84598378776713,연립/다세대,적정보증금,고월세,126.896415,37.53829
나온타워,당산동 121-3,3층,2020 10 16,       300/        30,12.35,3.7,2013,810.8108108108107,81.08108108108107,연립/다세대,적정보증금,고월세,126.891213,37.523564
(250-1),도림동 250-1,2층,2020 10 31,"     1,000/        60",45.78,13.8,2003,724.6376811594204,43.47826086956522,연립/다세대,적정보증금,고월세,126.888555,37.526611
광성빌딩,양평동3가 30-28,3층,2020 10 31,"     1,000/        43",14.21,4.3,2015,2325.581395348837,100.0,연립/다세대,적정보증금,고월세,126.888701,37.544246
신길동 메트로타운,신길동 625-1,4층,2020 10 9,"     2,000/        90",28.88,8.7,2019,6643.363094351082,88.90997611454797,연립/다세대,적정보증금,고월세,126.964067,37.54167800000001
샤론의집,신길동 4458,5층,2020 10 18,       500/        55,22.52,6.8,2014,784.313725490196,89.05228758169933,연립/다세대,적정보증금,고월세,127.121503,37.49063
청기와 빌라,대림동 778-11,1층,2020 10 5,"     3,000/        55",42.48,12.9,1994,2325.581395348837,42.63565891472868,연립/다세대,적정보증금,고월세,126.895046,37.496145
(824-53),대림동 824-53,4층,2020 10 24,"     4,000/        20",14.47,4.4,2015,9469.696969696968,39.77272727272727,연립/다세대,적정보증금,고월세,126.981221,37.550054
건영타워,대림동 709-6,6층,2020 10 25,"     3,000/        35",19.125,5.8,2012,6896.551724137931,68.9655172413793,연립/다세대,적정보증금,고월세,127.102315,37.499028
(254-71),후암동 254-71,3층,2020 10 10,"     1,000/        65",27.98,8.5,2014,1176.4705882352941,76.47058823529412,연립/다세대,적정보증금,고월세,126.983085,37.548682
(5-1514),용산동2가 5-1514,2층,2020 10 4,       500/        50,29.77,9.0,2006,555.5555555555555,55.55555555555557,연립/다세대,적정보증금,고월세,126.965773,37.55174
청파파크빌,청파동1가 132-10,3층,2020 10 19,"     2,700/        39",29.99,9.1,2019,3175.8553946053944,41.36176323676322,연립/다세대,적정보증금,고월세,127.033762,37.648483
1-15,청파동1가 1-15,1층,2020 10 23,"     1,000/        35",13.3,4.0,2015,2500.0,87.5,연립/다세대,적정보증금,고월세,126.962706,37.537017
(108-3),청파동3가 108-3,3층,2020 10 28,"     1,000/        90",49.43,15.0,1992,666.6666666666667,60.0,연립/다세대,적정보증금,고월세,126.96305,37.54075
트윈스빌라,효창동 5-155,4층,2020 10 5,"     2,000/        90",59.85,18.1,2003,1312.9671758206046,50.91539378182212,연립/다세대,적정보증금,고월세,126.994037,37.538712
예인빌,효창동 5-210,2층,2020 10 31,"     2,000/        48",18.82,5.7,2010,3101.3325663886494,83.73118588821781,연립/다세대,적정보증금,고월세,127.086099,37.504427
대호다복빌라,용문동 38-196,2층,2020 10 8,"     7,000/       103",76.5,23.1,2002,3030.3030303030296,44.588744588744575,연립/다세대,적정보증금,고월세,126.991523,37.538014
한강빌리지1,한강로2가 44-2,5층,2020 10 17,"     1,000/        60",26.46,8.0,2008,1250.0,75.0,연립/다세대,적정보증금,고월세,127.001622,37.532541
(203-33),이촌동 203-33,4층,2020 10 20,"     2,000/        52",46.88,14.2,1973,1408.4507042253522,36.619718309859145,연립/다세대,적정보증금,고월세,126.99603,37.527673
(227-15),이태원동 227-15,3층,2020 10 18,"     3,000/        75",40.17,12.2,2007,3680.160588825696,69.55503512880561,연립/다세대,적정보증금,고월세,127.11655,37.528104
(206-9),이태원동 206-9,1층,2020 10 21,"     2,000/       230",103.62,31.3,1995,688.4925079282742,62.57147236009101,연립/다세대,적정보증금,고월세,126.997729,37.52411
(1-236),한남동 1-236,2층,2020 10 7,"    30,000/       340",183.42,55.5,2002,5405.405405405405,61.261261261261254,연립/다세대,적정보증금,고월세,127.001508,37.529224
(682-11),한남동 682-11,3층,2020 10 10,"    10,000/        90",74.95,22.7,2003,4405.286343612335,39.64757709251101,연립/다세대,적정보증금,고월세,127.03402,37.561067
(195-2),서빙고동 195-2,1층,2020 10 26,"     8,000/        50",40.5,12.3,1986,6504.065040650406,40.65040650406503,연립/다세대,적정보증금,고월세,127.032085,37.651974
진영하이츠,쌍문동 460-352,2층,2020 10 6,"     1,500/        55",42.88,13.0,2003,1153.8461538461538,42.30769230769232,연립/다세대,적정보증금,고월세,127.038633,37.659128
스마트빌(315-225),쌍문동 315-225,2층,2020 10 12,"     3,000/        65",56.54,17.1,2014,1754.3859649122805,38.01169590643275,연립/다세대,적정보증금,고월세,127.035129,37.652315
한스스카이,창동 601-19,4층,2020 10 3,"     2,500/        55",28.25,8.5,2016,1883.8113757899853,65.41079241614,연립/다세대,적정보증금,고월세,127.147152,37.501415
한일7,창동 667-36,2층,2020 10 6,"     2,000/        60",52.23,15.8,1991,1265.8227848101264,37.97468354430379,연립/다세대,적정보증금,고월세,127.03633899999998,37.646369
한신빌라,창동 662-55,4층,2020 10 7,"     1,500/        60",39.5,11.9,1995,1260.5042016806724,50.42016806722689,연립/다세대,적정보증금,고월세,127.044609,37.65359
석정빌라(가),창동 700-52,3층,2020 10 14,"     2,000/        70",58.26,17.6,1996,1136.3636363636365,39.77272727272727,연립/다세대,적정보증금,고월세,127.094154,37.500489
스타빌,창동 651-54,3층,2020 10 21,"     2,000/        53",29.36,8.9,2013,2234.7066167290886,64.7752808988764,연립/다세대,적정보증금,고월세,127.047375,37.668642
(568-31),창동 568-31,3층,2020 10 30,       100/        20,14.76,4.5,2019,222.22222222222226,44.444444444444436,연립/다세대,적정보증금,고월세,127.020114,37.54952700000001
선경네오빌,도봉동 607-6,2층,2020 10 31,"     1,000/        58",45.6,13.8,2002,724.6376811594204,42.028985507246375,연립/다세대,적정보증금,고월세,127.084885,37.502868
(3-18),행당동 3-18,4층,2020 10 11,"     2,000/       110",57.31,17.3,1993,1156.0693641618495,63.58381502890174,연립/다세대,적정보증금,고월세,127.085733,37.502929
미진빌딩,행당동 12-5,5층,2020 10 26,"     3,000/        60",20.2,6.1,2015,4918.032786885246,98.36065573770493,연립/다세대,적정보증금,고월세,127.083081,37.505152
한양주택가동,성수동1가 656-944,3층,2020 10 31,"     5,000/        80",52.06,15.7,1990,2866.2420382165615,50.955414012738856,연립/다세대,적정보증금,고월세,127.090921,37.501311
라온누리,성수동2가 315-44,3층,2020 10 10,"     3,000/        27",13.147,4.0,2012,8252.927950602369,56.494227994228,연립/다세대,적정보증금,고월세,127.094018,37.500515
