지역코드,건물명,주소,층,거래일,거래금액,면적,건축년도,평,보증금,월세
11470,향도 드림네스트, 목동 909-4,11층,2020 10 16,"1,000/65",26.0,2004,7.9,"1,000",65
11470,목동 현대 하이페리온2, 목동 961,31층,2020 10 17,"71,400/35",94.49,2006,28.6,"71,400",35
11470,목동 아가도스 오피스텔, 목동 516-2,7층,2020 10 17,"25,000/0",29.88,2018,9.0,"25,000",0
11470,목동파라곤, 목동 917,9층,2020 10 17,"38,900/68",82.69,2004,25.0,"38,900",68
11470,	(324-53)	, 목동 324-53,5층,2020 10 19,"8,000/0",19.93,2002,6.0,"8,000",0
11470,밀레니엄오피스텔, 목동 515-7,3층,2020 10 19,500/40,19.14,2002,5.8,500,40
11470,목동대우마이빌, 목동 603-2,8층,2020 10 20,"15,000/0",31.53,2003,9.5,"15,000",0
11470,현대파리지앙, 목동 907-10,5층,2020 10 21,"5,000/50",37.78,2004,11.4,"5,000",50
11470,현대월드타워, 목동 907,23층,2020 10 22,"16,000/0",38.22,1999,11.6,"16,000",0
11470,현대월드타워, 목동 907,23층,2020 10 22,"16,000/0",38.22,1999,11.6,"16,000",0
11470,현대하이페리온, 목동 916,19층,2020 10 23,"40,000/60",87.5,2003,26.5,"40,000",60
11470,한울팰리스, 목동 604-9,3층,2020 10 24,"24,000/0",40.57,2018,12.3,"24,000",0
11470,현대월드타워, 목동 907,8층,2020 10 24,"13,650/0",38.22,1999,11.6,"13,650",0
11470,파크아리온, 목동 607-22,5층,2020 10 24,"23,500/0",35.03,2018,10.6,"23,500",0
11470,스카이포레, 목동 905-33,6층,2020 10 26,"12,600/0",18.13,2015,5.5,"12,600",0
11470,현대하이페리온, 목동 916,1층,2020 10 26,"180,000/0",204.94,2003,62.0,"180,000",0
11470,현대하이페리온, 목동 916,34층,2020 10 28,"60,000/50",83.23,2003,25.2,"60,000",50
11470,현대하이페리온, 목동 916,31층,2020 10 29,"175,000/0",137.36,2003,41.6,"175,000",0
11470,스카이포레, 목동 905-33,8층,2020 10 30,"13,000/0",18.13,2015,5.5,"13,000",0
11470,목동오피스텔, 목동 791-21,5층,2020 10 30,"2,000/50",22.72,2004,6.9,"2,000",50
11470,목동 굿모닝탑, 목동 923-15,8층,2020 10 31,"50,000/180",113.0,2004,34.2,"50,000",180
11470,목동파라곤, 목동 917,22층,2020 10 31,"65,000/111",131.56,2004,39.8,"65,000",111
11470,목동파라곤, 목동 917,24층,2020 10 31,"3,000/230",82.69,2004,25.0,"3,000",230
11470,신목동샤르망오피스텔, 신월동 235-7,5층,2020 10 5,"5,000/0",23.06,2004,7.0,"5,000",0
11470,골든캐슬, 신월동 96-5,4층,2020 10 17,"23,900/0",41.45,2020,12.5,"23,900",0
11470,에이엔타워, 신월동 145-6,4층,2020 10 28,"31,500/0",56.76,2020,17.2,"31,500",0
11470,에이엔타워, 신월동 145-6,5층,2020 10 29,"31,500/0",56.06,2020,17.0,"31,500",0
11470,(547-3), 신월동 547-3,3층,2020 10 31,"21,000/0",56.8,2016,17.2,"21,000",0
11110,광화문 풍림스페이스본, 사직동 9,5층,2020 10 23,"1,000/100",39.54,2008,12.0,"1,000",100
11110,경희궁의 아침 3단지, 내수동 72,16층,2020 10 7,"1,000/85",37.5,2004,11.3,"1,000",85
11110,경희궁의 아침 4단지, 내수동 73,7층,2020 10 12,"5,000/55",28.24,2004,8.5,"5,000",55
11110,용비어천가, 내수동 75,8층,2020 10 13,"4,000/70",37.56,2004,11.4,"4,000",70
11110,경희궁의 아침 3단지, 내수동 72,14층,2020 10 13,"1,000/85",37.5,2004,11.3,"1,000",85
11110,용비어천가, 내수동 75,6층,2020 10 14,"25,000/0",37.56,2004,11.4,"25,000",0
11110,용비어천가, 내수동 75,6층,2020 10 14,"25,000/0",37.56,2004,11.4,"25,000",0
11110,광화문시대, 내수동 74,9층,2020 10 15,"1,000/85",34.9,2004,10.6,"1,000",85
11110,용비어천가, 내수동 75,15층,2020 10 23,"8,000/120",58.92,2004,17.8,"8,000",120
11110,용비어천가, 내수동 75,15층,2020 10 29,"1,500/157",45.89,2004,13.9,"1,500",157
11110,경희궁의 아침 2단지, 내수동 71,7층,2020 10 29,"26,900/0",32.43,2004,9.8,"26,900",0
11110,디팰리스, 신문로2가 171,6층,2020 10 8,"60,000/0",51.34,2020,15.5,"60,000",0
11110,디팰리스, 신문로2가 171,4층,2020 10 14,"100,000/0",70.7,2020,21.4,"100,000",0
11110,디팰리스, 신문로2가 171,2층,2020 10 15,"55,000/0",40.15,2020,12.1,"55,000",0
11110,디팰리스, 신문로2가 171,5층,2020 10 21,"70,000/0",53.75,2020,16.3,"70,000",0
11110,아폴리움 오피스텔, 숭인동 201-7,13층,2020 10 5,"13,000/0",16.31,2016,4.9,"13,000",0
11110,헤스티아, 숭인동 317-48,10층,2020 10 5,"12,500/0",13.12,2020,4.0,"12,500",0
11110,헤스티아, 숭인동 317-48,7층,2020 10 5,500/52,14.71,2020,4.4,500,52
11110,헤스티아, 숭인동 317-48,3층,2020 10 5,"13,500/0",15.47,2020,4.7,"13,500",0
11110,헤스티아, 숭인동 317-48,12층,2020 10 5,"13,800/0",15.47,2020,4.7,"13,800",0
11110,종로 중흥 S클래스, 숭인동 202-3,3층,2020 10 8,"13,000/0",22.44,2013,6.8,"13,000",0
11110,헤스티아, 숭인동 317-48,12층,2020 10 8,"12,500/0",14.71,2020,4.4,"12,500",0
11110,헤스티아, 숭인동 317-48,4층,2020 10 9,"1,000/48",15.28,2020,4.6,"1,000",48
11110,헤스티아, 숭인동 317-48,6층,2020 10 9,"12,000/0",13.12,2020,4.0,"12,000",0
11110,삼전솔하임4차, 숭인동 318-2,3층,2020 10 9,500/50,19.17,2014,5.8,500,50
11110,동양파라빌, 숭인동 1388,5층,2020 10 10,"1,000/55",27.09,2005,8.2,"1,000",55
11110,헤스티아, 숭인동 317-48,16층,2020 10 11,"13,800/0",15.28,2020,4.6,"13,800",0
11110,롯데캐슬 천지인, 숭인동 76,18층,2020 10 12,"2,000/70",39.6,2004,12.0,"2,000",70
11110,아이비씨 호텔 앤 오피스텔, 숭인동 1396,11층,2020 10 12,"13,500/0",21.59,2016,6.5,"13,500",0
11110,경일오피스텔, 숭인동 1367,10층,2020 10 12,"2,000/38",18.82,2005,5.7,"2,000",38
11110,헤스티아, 숭인동 317-48,5층,2020 10 12,"13,600/0",15.47,2020,4.7,"13,600",0
11110,헤스티아, 숭인동 317-48,10층,2020 10 13,"12,500/0",13.12,2020,4.0,"12,500",0
11110,헤스티아, 숭인동 317-48,6층,2020 10 14,"13,800/0",15.28,2020,4.6,"13,800",0
11110,삼전솔하임4차, 숭인동 318-2,7층,2020 10 15,"13,200/0",19.17,2014,5.8,"13,200",0
11110,블루카운티 숭인Ⅰ, 숭인동 217-16,2층,2020 10 15,"1,000/75",26.97,2020,8.2,"1,000",75
11110,우영빌딩, 숭인동 72-83,6층,2020 10 17,"15,000/50",50.37,2020,15.2,"15,000",50
11110,블루카운티 숭인Ⅰ, 숭인동 217-16,4층,2020 10 17,"22,500/0",26.73,2020,8.1,"22,500",0
11110,헤스티아, 숭인동 317-48,2층,2020 10 18,"12,000/0",13.12,2020,4.0,"12,000",0
11110,헤스티아, 숭인동 317-48,5층,2020 10 19,"12,000/0",13.12,2020,4.0,"12,000",0
11110,블루카운티 숭인Ⅰ, 숭인동 217-16,5층,2020 10 20,"23,000/0",26.97,2020,8.2,"23,000",0
11110,헤스티아, 숭인동 317-48,6층,2020 10 20,"12,500/0",13.12,2020,4.0,"12,500",0
11110,헤스티아, 숭인동 317-48,12층,2020 10 20,"12,500/0",13.12,2020,4.0,"12,500",0
11110,헤스티아, 숭인동 317-48,10층,2020 10 20,"13,800/0",14.9,2020,4.5,"13,800",0
11110,아폴리움 오피스텔, 숭인동 201-7,10층,2020 10 20,"1,000/52",16.31,2016,4.9,"1,000",52
11110,경일오피스텔, 숭인동 1367,8층,2020 10 21,"2,000/38",18.82,2005,5.7,"2,000",38
11110,롯데캐슬 천지인, 숭인동 76,2층,2020 10 22,"1,000/70",39.6,2004,12.0,"1,000",70
11110,아이비씨 호텔 앤 오피스텔, 숭인동 1396,17층,2020 10 23,"13,500/0",21.45,2016,6.5,"13,500",0
11110,동양파라빌, 숭인동 1388,10층,2020 10 26,"12,000/0",27.09,2005,8.2,"12,000",0
11110,블루카운티 숭인Ⅰ, 숭인동 217-16,3층,2020 10 28,"24,000/0",29.88,2020,9.0,"24,000",0
11110,경희궁자이, 교북동 126,5층,2020 10 3,"1,000/84",25.91,2017,7.8,"1,000",84
11140,명동 엠퍼스트플레이스, 충무로2가 48-2,2층,2020 10 6,"18,500/0",20.28,2007,6.1,"18,500",0
11140,명동 엠퍼스트플레이스, 충무로2가 48-2,2층,2020 10 6,"18,500/0",20.28,2007,6.1,"18,500",0
11140,명동 엠퍼스트플레이스, 충무로2가 48-2,7층,2020 10 20,"18,000/0",20.28,2007,6.1,"18,000",0
11140,명동 엠퍼스트플레이스, 충무로2가 48-2,7층,2020 10 28,"20,000/0",20.28,2007,6.1,"20,000",0
11140,충무로엘크루메트로시티2, 충무로5가 36-2,17층,2020 10 26,"17,500/0",23.03,2016,7.0,"17,500",0
11140,스타빌딩, 필동1가 22-2,10층,2020 10 12,"16,000/0",26.44,2003,8.0,"16,000",0
11140,대성을지로오피스텔, 을지로5가 77-2,12층,2020 10 29,"16,100/0",33.95,2005,10.3,"16,100",0
11140,오렌지카운티을지로, 오장동 145-1,3층,2020 10 26,"13,000/0",16.32,2020,4.9,"13,000",0
11140,오렌지카운티을지로, 오장동 145-1,3층,2020 10 31,"14,500/0",16.32,2020,4.9,"14,500",0
11140,제이매크로 타워, 저동2가 7-2,13층,2020 10 17,"18,000/0",19.35,2018,5.9,"18,000",0
11140,은수빌딩, 신당동 120-1,7층,2020 10 8,"2,000/60",17.22,2020,5.2,"2,000",60
11140,신당아르브, 신당동 160-5,15층,2020 10 9,"16,800/0",21.31,2014,6.4,"16,800",0
11140,신당아르브, 신당동 160-5,16층,2020 10 9,"15,000/0",21.31,2014,6.4,"15,000",0
11140,신당역솔하임, 신당동 140-23,7층,2020 10 13,"5,000/70",26.72,2016,8.1,"5,000",70
11140,승리빌딩, 신당동 309-45,5층,2020 10 13,"12,000/0",22.81,2015,6.9,"12,000",0
11140,은수빌딩, 신당동 120-1,4층,2020 10 16,"1,000/60",17.22,2020,5.2,"1,000",60
11140,아리스타 에스디, 신당동 160-1,15층,2020 10 26,"3,000/70",18.66,2018,5.6,"3,000",70
11140,동대문 와이즈 캐슬, 흥인동 119,5층,2020 10 7,"15,000/0",19.92,2014,6.0,"15,000",0
11140,청계천 두산위브더제니스, 흥인동 13-1,26층,2020 10 8,"10,000/50",35.77,2014,10.8,"10,000",50
11140,동대문솔하임, 흥인동 8,6층,2020 10 13,"1,000/80",25.0,2016,7.6,"1,000",80
11140,동대문 와이즈 캐슬, 흥인동 119,5층,2020 10 22,"16,500/0",21.35,2014,6.5,"16,500",0
11140,위더스하임, 흥인동 142-1,7층,2020 10 30,"26,000/0",29.76,2018,9.0,"26,000",0
11140,청계천 두산위브더제니스, 흥인동 13-1,4층,2020 10 31,"2,000/120",40.89,2014,12.4,"2,000",120
11140,유진빌딩, 무학동 7-1,6층,2020 10 20,"16,000/0",18.46,2019,5.6,"16,000",0
11140,아미인, 황학동 836,3층,2020 10 5,"13,000/0",18.41,2014,5.6,"13,000",0
11740,고덕역 효성해링턴 타워 더퍼스트, 명일동 46-2,10층,2020 10 10,"26,000/0",26.55,2020,8.0,"26,000",0
11740,고덕역 갑을명가시티 오피스텔, 명일동 47-2,14층,2020 10 13,500/55,17.86,2018,5.4,500,55
11740,고덕역 효성해링턴 타워 더퍼스트, 명일동 46-2,20층,2020 10 22,"30,000/0",27.25,2020,8.2,"30,000",0
11740,서희스타힐스, 명일동 48-7,12층,2020 10 23,"25,000/0",49.99,2012,15.1,"25,000",0
11740,고덕역 효성해링턴 타워 더퍼스트, 명일동 46-2,7층,2020 10 24,"3,000/35",19.51,2020,5.9,"3,000",35
11740,고덕역 효성해링턴 타워 더퍼스트, 명일동 46-2,10층,2020 10 25,"16,000/0",19.51,2020,5.9,"16,000",0
11740,한화오벨리스크스위트, 명일동 48-17,6층,2020 10 26,"74,000/0",125.84,2005,38.1,"74,000",0
11740,서희스타힐스, 명일동 48-7,9층,2020 10 30,"23,500/0",49.99,2012,15.1,"23,500",0
11740,고덕역 효성해링턴 타워 더퍼스트, 명일동 46-2,7층,2020 10 31,"18,000/0",19.16,2020,5.8,"18,000",0
11740,고덕 센트럴 푸르지오, 고덕동 210-1,6층,2020 10 12,"17,000/0",21.01,2020,6.4,"17,000",0
11740,고덕 센트럴 푸르지오, 고덕동 210-1,3층,2020 10 31,"35,000/0",35.1,2020,10.6,"35,000",0
11740,강동렘브란트, 길동 457-1,3층,2020 10 7,"11,000/0",20.78,2014,6.3,"11,000",0
11740,강동투웨니퍼스트, 길동 416-15,5층,2020 10 8,"16,000/0",15.04,2020,4.5,"16,000",0
11740,거산 유팰리스, 길동 457-4,5층,2020 10 9,"21,000/0",21.28,2020,6.4,"21,000",0
11740,강동투웨니퍼스트, 길동 416-15,5층,2020 10 9,"26,000/0",34.41,2020,10.4,"26,000",0
11740,청광플러스원큐브3차, 길동 415-16,3층,2020 10 10,"1,000/45",17.69,2014,5.4,"1,000",45
11740,거산 유팰리스, 길동 457-4,8층,2020 10 13,"21,500/0",21.28,2020,6.4,"21,500",0
11740,강동투웨니퍼스트, 길동 416-15,17층,2020 10 14,"30,500/0",34.41,2020,10.4,"30,500",0
11740,(413-24), 길동 413-24,10층,2020 10 14,"2,000/50",18.76,2016,5.7,"2,000",50
11740,강동 와이시티, 길동 414-4,4층,2020 10 15,300/60,18.26,2014,5.5,300,60
11740,길동청광플러스원큐브1차, 길동 387-5,3층,2020 10 15,"12,000/0",20.45,2012,6.2,"12,000",0
11740,거산 유팰리스, 길동 457-4,9층,2020 10 15,"18,300/0",16.56,2020,5.0,"18,300",0
11740,강동렘브란트, 길동 457-1,5층,2020 10 16,"12,500/0",20.78,2014,6.3,"12,500",0
11740,강동투웨니퍼스트, 길동 416-15,13층,2020 10 19,"16,000/0",16.71,2020,5.1,"16,000",0
11740,거산 유팰리스, 길동 457-4,15층,2020 10 19,"23,500/0",21.28,2020,6.4,"23,500",0
11740,강동투웨니퍼스트, 길동 416-15,4층,2020 10 20,"15,000/0",15.04,2020,4.5,"15,000",0
11740,강동투웨니퍼스트, 길동 416-15,4층,2020 10 20,"14,600/0",15.04,2020,4.5,"14,600",0
11740,지앤지타워, 길동 150-1,4층,2020 10 20,"6,000/0",8.84,2012,2.7,"6,000",0
11740,거산 유팰리스, 길동 457-4,11층,2020 10 20,"19,000/0",16.56,2020,5.0,"19,000",0
11740,강동투웨니퍼스트, 길동 416-15,16층,2020 10 22,"17,000/0",15.04,2020,4.5,"17,000",0
11740,강동투웨니퍼스트, 길동 416-15,17층,2020 10 22,"16,000/0",15.01,2020,4.5,"16,000",0
11740,강동투웨니퍼스트, 길동 416-15,8층,2020 10 23,"14,000/0",15.04,2020,4.5,"14,000",0
11740,강동역에스케이허브, 길동 445-1,5층,2020 10 23,"30,000/0",47.43,2006,14.3,"30,000",0
11740,(413-24), 길동 413-24,8층,2020 10 23,"14,700/0",18.76,2016,5.7,"14,700",0
11740,청광플러스원큐브3차, 길동 415-16,2층,2020 10 23,"11,500/0",17.69,2014,5.4,"11,500",0
11740,강동투웨니퍼스트, 길동 416-15,19층,2020 10 23,"30,000/0",34.41,2020,10.4,"30,000",0
11740,강동투웨니퍼스트, 길동 416-15,6층,2020 10 23,"14,500/0",15.01,2020,4.5,"14,500",0
11740,강동투웨니퍼스트, 길동 416-15,5층,2020 10 23,"14,500/0",15.01,2020,4.5,"14,500",0
11740,강동투웨니퍼스트, 길동 416-15,4층,2020 10 23,"13,500/0",15.01,2020,4.5,"13,500",0
11740,강동투웨니퍼스트, 길동 416-15,2층,2020 10 24,"14,900/0",16.26,2020,4.9,"14,900",0
11740,강동투웨니퍼스트, 길동 416-15,3층,2020 10 24,"14,500/0",15.01,2020,4.5,"14,500",0
11740,거산 유팰리스, 길동 457-4,17층,2020 10 24,"24,900/0",21.28,2020,6.4,"24,900",0
11740,(413-24), 길동 413-24,9층,2020 10 24,"15,200/0",18.76,2016,5.7,"15,200",0
11740,강동투웨니퍼스트, 길동 416-15,16층,2020 10 24,"30,000/0",34.41,2020,10.4,"30,000",0
11740,강동투웨니퍼스트, 길동 416-15,10층,2020 10 26,"5,000/40",15.04,2020,4.5,"5,000",40
11740,강동투웨니퍼스트, 길동 416-15,16층,2020 10 26,"1,000/60",15.01,2020,4.5,"1,000",60
11740,강동투웨니퍼스트, 길동 416-15,14층,2020 10 26,"16,000/0",16.26,2020,4.9,"16,000",0
11740,강동투웨니퍼스트, 길동 416-15,5층,2020 10 26,"8,000/30",16.71,2020,5.1,"8,000",30
11740,거산 유팰리스, 길동 457-4,5층,2020 10 26,"28,000/0",29.64,2020,9.0,"28,000",0
11740,강동투웨니퍼스트, 길동 416-15,12층,2020 10 27,"29,500/0",34.41,2020,10.4,"29,500",0
11740,강동투웨니퍼스트, 길동 416-15,12층,2020 10 27,"10,000/30",16.26,2020,4.9,"10,000",30
11740,강동투웨니퍼스트, 길동 416-15,2층,2020 10 27,"21,000/0",24.4,2020,7.4,"21,000",0
11740,강동투웨니퍼스트, 길동 416-15,8층,2020 10 27,"15,000/0",15.01,2020,4.5,"15,000",0
11740,일성하이츠오피스텔, 길동 454-1,15층,2020 10 28,"6,200/0",22.77,1993,6.9,"6,200",0
11740,강동투웨니퍼스트, 길동 416-15,11층,2020 10 29,"1,000/80",24.4,2020,7.4,"1,000",80
11740,강동투웨니퍼스트, 길동 416-15,4층,2020 10 29,"16,000/0",16.26,2020,4.9,"16,000",0
11740,까사팔공육, 암사동 463-4,3층,2020 10 16,"2,000/55",20.33,2018,6.1,"2,000",55
11740,서울오피스텔, 암사동 501-21,5층,2020 10 16,"6,300/0",15.56,2002,4.7,"6,300",0
11740,와이엔오피스텔, 암사동 501-8,2층,2020 10 17,"1,000/35",20.16,2003,6.1,"1,000",35
11740,와이엔오피스텔, 암사동 501-8,5층,2020 10 23,"7,000/0",20.16,2003,6.1,"7,000",0
11740,암사오피스텔, 암사동 502-13,4층,2020 10 23,500/60,27.86,2010,8.4,500,60
11740,명성오피스텔, 암사동 513-8,3층,2020 10 24,"11,000/0",20.28,2004,6.1,"11,000",0
11740,더존예가, 성내동 47-16,2층,2020 10 17,"37,000/0",28.56,2019,8.6,"37,000",0
11740,한솔애리즈601동, 성내동 199-19,3층,2020 10 17,800/45,24.42,2005,7.4,800,45
11740,더존예가, 성내동 47-16,3층,2020 10 17,"18,000/0",21.75,2019,6.6,"18,000",0
11740,더존예가, 성내동 47-16,2층,2020 10 27,"36,000/0",30.86,2019,9.3,"36,000",0
11740,한양 립스, 성내동 244-5,4층,2020 10 29,"11,000/0",16.37,2014,5.0,"11,000",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,24층,2020 10 1,"5,000/40",25.24,2015,7.6,"5,000",40
11740,두산위브센티움, 천호동 414,19층,2020 10 3,"16,000/0",31.97,2004,9.7,"16,000",0
11740,드림하우스, 천호동 452-6,7층,2020 10 5,"15,200/0",18.02,2018,5.5,"15,200",0
11740,다성이즈빌, 천호동 163-5,5층,2020 10 7,"19,400/0",26.93,2018,8.1,"19,400",0
11740,정암하이빌, 천호동 161-17,3층,2020 10 7,"10,300/0",23.12,2003,7.0,"10,300",0
11740,하이브2, 천호동 164-70,2층,2020 10 8,"14,500/0",23.4,2013,7.1,"14,500",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,22층,2020 10 8,"4,000/48",26.61,2015,8.0,"4,000",48
11740,다성 이즈빌, 천호동 166-59,6층,2020 10 9,"17,400/0",21.13,2019,6.4,"17,400",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,9층,2020 10 9,500/63,25.06,2015,7.6,500,63
11740,(169-1), 천호동 169-1,3층,2020 10 9,"3,000/65",27.75,2016,8.4,"3,000",65
11740,대동피렌체리버, 천호동 442-34,14층,2020 10 9,"1,000/75",40.04,2004,12.1,"1,000",75
11740,천호역 한강 푸르지오시티, 천호동 425-3,22층,2020 10 10,"3,000/53",25.06,2015,7.6,"3,000",53
11740,천호역 한강 푸르지오시티, 천호동 425-3,35층,2020 10 10,"3,000/60",24.84,2015,7.5,"3,000",60
11740,천호역 한강 푸르지오시티, 천호동 425-3,15층,2020 10 10,"18,000/0",26.61,2015,8.0,"18,000",0
11740,쌍용플래티넘리버, 천호동 432-10,5층,2020 10 10,"9,500/35",34.2,2004,10.3,"9,500",35
11740,두산위브센티움, 천호동 414,10층,2020 10 12,"1,000/60",33.81,2004,10.2,"1,000",60
11740,상떼 오피스텔, 천호동 554-2,2층,2020 10 12,"3,000/26",19.18,2005,5.8,"3,000",26
11740,강동역두산위브센티움, 천호동 155-5,4층,2020 10 12,"15,500/0",31.43,2004,9.5,"15,500",0
11740,비전그린오피스텔, 천호동 452-21,3층,2020 10 12,"1,000/50",22.44,2004,6.8,"1,000",50
11740,천호네스빌, 천호동 170-2,1층,2020 10 13,"15,000/0",39.0,2003,11.8,"15,000",0
11740,정암하이빌, 천호동 161-17,3층,2020 10 13,"4,000/20",23.12,2003,7.0,"4,000",20
11740,더존하우스, 천호동 167-159,3층,2020 10 14,"30,500/0",57.72,2016,17.5,"30,500",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,8층,2020 10 15,"17,000/0",25.24,2015,7.6,"17,000",0
11740,에코 타워빌, 천호동 167-153,3층,2020 10 15,"22,500/0",34.07,2017,10.3,"22,500",0
11740,드림하우스, 천호동 452-6,3층,2020 10 15,"9,000/27",18.0,2018,5.4,"9,000",27
11740,다성이즈빌, 천호동 163-5,5층,2020 10 16,"16,500/0",21.02,2018,6.4,"16,500",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,22층,2020 10 16,"16,200/0",25.51,2015,7.7,"16,200",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,19층,2020 10 16,"1,000/65",25.24,2015,7.6,"1,000",65
11740,천호역 한강 푸르지오시티, 천호동 425-3,11층,2020 10 17,"1,000/65",25.51,2015,7.7,"1,000",65
11740,강동역두산위브센티움, 천호동 155-5,10층,2020 10 17,"1,000/60",31.43,2004,9.5,"1,000",60
11740,천호역 한강 푸르지오시티, 천호동 425-3,34층,2020 10 17,"18,700/0",25.5,2015,7.7,"18,700",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,14층,2020 10 17,"17,300/0",25.24,2015,7.6,"17,300",0
11740,정암하이빌, 천호동 161-17,9층,2020 10 19,"11,500/0",23.12,2003,7.0,"11,500",0
11740,다성 이즈빌, 천호동 169-9,4층,2020 10 20,"20,000/0",28.4,2016,8.6,"20,000",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,14층,2020 10 20,"1,000/65",25.24,2015,7.6,"1,000",65
11740,스카이캐슬라, 천호동 562,2층,2020 10 20,"19,500/0",22.99,2020,7.0,"19,500",0
11740,다성 이즈빌, 천호동 167-17,5층,2020 10 21,"15,500/0",17.98,2018,5.4,"15,500",0
11740,성우스타팰리스, 천호동 169-12,5층,2020 10 21,"28,350/0",44.47,2019,13.5,"28,350",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,21층,2020 10 21,"1,000/60",25.24,2015,7.6,"1,000",60
11740,루체167, 천호동 167-122,4층,2020 10 21,"10,325/35",20.89,2019,6.3,"10,325",35
11740,천호역 한강 푸르지오시티, 천호동 425-3,32층,2020 10 21,"3,000/58",25.24,2015,7.6,"3,000",58
11740,두산위브센티움, 천호동 414,21층,2020 10 21,"15,000/0",31.37,2004,9.5,"15,000",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,14층,2020 10 21,500/65,26.61,2015,8.0,500,65
11740,스카이캐슬라, 천호동 562,5층,2020 10 22,"20,000/0",20.31,2020,6.1,"20,000",0
11740,하이브2, 천호동 164-70,4층,2020 10 23,"15,500/0",23.4,2013,7.1,"15,500",0
11740,신구오피스텔, 천호동 151-2,13층,2020 10 23,"12,000/0",31.59,1997,9.6,"12,000",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,11층,2020 10 23,"3,000/55",25.4,2015,7.7,"3,000",55
11740,천호역 한강 푸르지오시티, 천호동 425-3,31층,2020 10 23,"18,000/0",24.84,2015,7.5,"18,000",0
11740,두산위브센티움, 천호동 414,21층,2020 10 24,"16,000/0",33.4,2004,10.1,"16,000",0
11740,천호동 오피스텔, 천호동 166-107,7층,2020 10 24,"13,000/0",26.46,2003,8.0,"13,000",0
11740,다성이즈빌, 천호동 163-5,5층,2020 10 24,"15,000/0",21.02,2018,6.4,"15,000",0
11740,정암하이빌, 천호동 161-17,4층,2020 10 24,"10,300/0",23.12,2003,7.0,"10,300",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,20층,2020 10 24,"17,000/0",25.24,2015,7.6,"17,000",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,35층,2020 10 25,"3,000/56",26.61,2015,8.0,"3,000",56
11740,천호역 한강 푸르지오시티, 천호동 425-3,22층,2020 10 26,"17,200/0",26.27,2015,7.9,"17,200",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,19층,2020 10 26,"5,000/45",25.5,2015,7.7,"5,000",45
11740,천호역 한강 푸르지오시티, 천호동 425-3,24층,2020 10 28,"18,000/0",25.24,2015,7.6,"18,000",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,9층,2020 10 28,"5,000/40",26.27,2015,7.9,"5,000",40
11740,천호역 한강 푸르지오시티, 천호동 425-3,19층,2020 10 28,"4,000/48",25.24,2015,7.6,"4,000",48
11740,비전그린오피스텔, 천호동 452-21,4층,2020 10 28,"1,000/50",22.44,2004,6.8,"1,000",50
11740,에스아이팰리스, 천호동 167-73,7층,2020 10 28,"21,500/0",18.08,2020,5.5,"21,500",0
11740,드림하우스, 천호동 452-6,5층,2020 10 29,"16,000/0",18.14,2018,5.5,"16,000",0
11740,에코 타워빌, 천호동 167-153,5층,2020 10 30,"18,900/0",28.8,2017,8.7,"18,900",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,12층,2020 10 30,500/65,25.51,2015,7.7,500,65
11740,에스아이팰리스, 천호동 167-73,7층,2020 10 30,"21,000/0",17.48,2020,5.3,"21,000",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,9층,2020 10 30,"16,800/0",25.24,2015,7.6,"16,800",0
11740,비전그린오피스텔, 천호동 452-21,2층,2020 10 31,"2,000/55",26.52,2004,8.0,"2,000",55
11740,천호역 한강 푸르지오시티, 천호동 425-3,11층,2020 10 31,"3,000/55",25.24,2015,7.6,"3,000",55
11215,정익제이타워2차, 중곡동 639-6,2층,2020 10 7,"17,000/0",15.93,2020,4.8,"17,000",0
11215,정익제이타워2차, 중곡동 639-6,10층,2020 10 8,"5,000/50",15.93,2020,4.8,"5,000",50
11215,정익제이타워2차, 중곡동 639-6,10층,2020 10 9,"18,500/0",15.93,2020,4.8,"18,500",0
11215,리아리움더언타워, 중곡동 157-17,9층,2020 10 9,"5,000/42",15.45,2017,4.7,"5,000",42
11215,정익제이타워2차, 중곡동 639-6,2층,2020 10 10,"17,000/0",15.93,2020,4.8,"17,000",0
11215,정익제이타워2차, 중곡동 639-6,8층,2020 10 13,"19,000/0",16.86,2020,5.1,"19,000",0
11215,정익제이타워2차, 중곡동 639-6,6층,2020 10 14,"1,000/65",15.93,2020,4.8,"1,000",65
11215,정익제이타워2차, 중곡동 639-6,6층,2020 10 14,"1,000/68",15.93,2020,4.8,"1,000",68
