건물명,주소,위도,경도
우림루미아트, 삼성동 75-3,37.51381886,127.0541081
청구아파트, 삼성동 78-4,37.51978305,127.0583807
홍실아파트, 삼성동 79,37.51997719,127.0596323
삼성동브라운스톤레전드, 삼성동 8-2,37.51554251,127.0422972
삼성동헤렌하우스2(82-1), 삼성동 82-1,36.33789815,127.4369389
다우림하우스, 삼성동 82-6,37.51895377,127.0616935
아이파크, 삼성동 87,37.51823851,127.0593911
월성빌라트, 삼성동 91-16,37.51614871,127.0615868
시티(A동), 삼성동 97,37.51900783,127.0639444
시티(B동), 삼성동 97-2,36.33758606,127.4373433
삼부아그레빌, 삼성동 98-11,37.51785559,127.0641406
대우멤버스카운티(101동), 삼성동 98-18,37.51812422,127.0645691
삼부아파트 102동, 삼성동 99,37.51743785,127.0648649
골든빌(99-1), 삼성동 99-1,37.51779854,127.065063
강변삼부아파트, 삼성동 99-12,37.51706399,127.0655287
삼부아파트(101동), 삼성동 99-13,37.51700112,127.0651344
동신, 삼전동 166-10,37.50041158,127.093639
에이메스더리버송파, 삼전동 38-11,37.5006669,127.0872846
하이파크 아파트, 삼전동 38-12,37.50059507,127.0875141
동원아이파크, 삼전동 38-26,37.50178998,127.0864369
현대1, 삼전동 39,37.50024063,127.088614
하늘공원(69-5), 삼전동 69-5,37.4987579,127.0926052
엘에스타워, 삼전동 7-16,37.50474422,127.088957
경덕, 삼전동 72-9,37.50234514,127.093798
레이크시티, 삼전동 8,37.50498862,127.0895463
대동황토빌라트, 상계동 1021-12,37.67136305,127.0578142
청솔, 상계동 1049-43,37.67410973,127.0533693
상계현대1차, 상계동 1055,37.67281989,127.0527225
상계현대3차, 상계동 1063,37.67149844,127.0529728
중앙하이츠(5지역), 상계동 1068,37.67224746,127.0517219
현대2차, 상계동 1078,37.67238774,127.05046
보람그린APT101동, 상계동 1090-2,37.67451188,127.051554
송이월드B동, 상계동 1101-33,37.67588877,127.0520795
두산, 상계동 1110,37.67739873,127.0534247
극동늘푸른, 상계동 1128,37.67739419,127.0575031
노원우성, 상계동 1251,37.65791285,127.0652454
은빛1단지, 상계동 1255,37.68154012,127.0545822
은빛2단지, 상계동 1256,37.67984625,127.0536554
은빛3단지, 상계동 1264,37.68299103,127.0573627
수락산벨리체, 상계동 1265,37.68151254,127.0567845
수락파크빌, 상계동 1269,37.67924149,127.0570558
금호타운, 상계동 1270,37.66729082,127.0688388
현대4차, 상계동 1271,37.67303643,127.0507296
수락현대, 상계동 1272,37.67530038,127.0599335
북부현대, 상계동 1273,37.67444866,127.0504729
청암1단지, 상계동 1275,37.6657002,127.0792566
청암2단지, 상계동 1276,37.66323753,127.0787478
수락한신, 상계동 1277,37.67376538,127.0602714
상계1차중앙하이츠, 상계동 1279,37.65372684,127.0688686
희락, 상계동 1280,37.67116184,127.0572225
코오롱, 상계동 1281,37.65270866,127.0699717
상계2차중앙하이츠, 상계동 1282,37.65489687,127.0682752
성원상떼빌, 상계동 1283,37.66034502,127.0658966
대동황토방, 상계동 1284,37.65727292,127.0711884
동아불암, 상계동 1285,37.66692277,127.0797083
동아불암(1286-0), 상계동 1286,37.66628012,127.0786965
상계불암대림, 상계동 1289,37.66335332,127.0773631
불암대림(207동), 상계동 1290,37.66388383,127.0778888
불암현대, 상계동 1293,37.66776577,127.0818141
불암현대아파트(106동), 상계동 1294,37.66819095,127.080376
상계우방유쉘, 상계동 1295,37.67203486,127.0568484
상록수1단지, 상계동 1296,37.67708309,127.0514886
상록수2단지, 상계동 1297,37.67821243,127.0519129
신이모닝빌, 상계동 1298,37.65351109,127.0698346
양우, 상계동 1299,37.65664605,127.0709939
상계대림e편한세상, 상계동 1301,37.67486585,127.05087
대창센시티, 상계동 1302,37.67141152,127.0514069
문수해오름, 상계동 1303,37.65390164,127.0703585
대망드림힐1, 상계동 1304,37.67636065,127.0583437
동양엔파트, 상계동 1305,37.65760286,127.0639917
우림루미아트1, 상계동 1306,37.67459941,127.0561605
우림루미아트, 상계동 1307,37.67466493,127.0570548
비콘드림힐2, 상계동 1308,37.67681725,127.05786
한일유앤아이, 상계동 1309,37.65413213,127.0709207
비콘드림힐3, 상계동 1310,37.65934275,127.0619973
수락리버시티3단지, 상계동 1312,37.68746827,127.0542423
수락리버시티4단지, 상계동 1313,37.68606197,127.0536378
노원IPARK, 상계동 1318,37.6597887,127.0691482
미라보(성림), 상계동 1320,37.67209916,127.0813199
건영, 상계동 1321,37.66853077,127.0781327
중계센트럴파크, 상계동 1322,37.64319939,127.0595848
한신1차, 상계동 135,37.6660593,127.0686574
상계대림, 상계동 172,37.66295534,127.0744879
벽산, 상계동 173-1,37.66146901,127.0728997
소담빌, 상계동 330-29,37.65645796,127.066115
노원현대, 상계동 359,37.65852727,127.0629173
한신2차, 상계동 451,37.66479199,127.0680851
한신3차, 상계동 458,37.66624727,127.0674818
상계신동아, 상계동 463,37.66737935,127.0674967
상계주공16(고층), 상계동 624,37.66889317,127.0536605
"상계주공15(고층,공무원임대)", 상계동 624,37.66889317,127.0536605
상계주공14(고층), 상계동 626,37.66921238,127.0592795
상계주공14(저층), 상계동 626,37.66921238,127.0592795
상계주공13(고층), 상계동 637,37.66768457,127.0631339
보람2단지, 상계동 639,37.66626548,127.0650745
보람1단지, 상계동 639,37.66626548,127.0650745
상계주공12(고층), 상계동 647,37.66628169,127.0594265
상계주공11(고층), 상계동 652,37.66579414,127.0558889
상계주공10(저층), 상계동 666,37.66292355,127.0573202
상계주공10(고층), 상계동 666,37.66292355,127.0573202
상계주공9(고층), 상계동 670,37.66299279,127.0599713
상계주공7(고층), 상계동 691,37.66021683,127.0624108
임광, 상계동 694,37.66065474,127.0572214
대림, 상계동 695,37.65979095,127.0574932
상계주공6(고층), 상계동 720,37.65359611,127.0631766
상계주공5(저층), 상계동 721,37.65282045,127.0650221
상계주공3(고층), 상계동 730-2,37.65239205,127.0606199
상계주공3(저층), 상계동 737,37.65187166,127.0599518
상계주공2(고층), 상계동 740,37.6495093,127.0564082
상계주공2(저층), 상계동 740,37.6495093,127.0564082
상계주공4(고층), 상계동 749-5,37.65005112,127.0622255
한양, 상계동 757,37.65158897,127.0674373
상계주공1(고층), 상계동 765,37.64789482,127.0607726
상계주공1(저층), 상계동 765,37.64789482,127.0607726
미도, 상계동 766-1,37.64617628,127.0611439
상계역센트럴푸르지오, 상계동 85-33,37.66515257,127.0747658
현대하이츠, 상계동 90-1,37.6665703,127.0765649
한신4차, 상계동 995,37.67286275,127.0593669
숭실그랜드, 상도1동 317-1,37.50151933,126.9530005
백경, 상도1동 328-11,37.50214836,126.9526192
대영테크빌, 상도1동 328-18,37.50189268,126.9522298
상도현진에버빌, 상도1동 475,37.50309152,126.9511939
현진베스트빌, 상도1동 501-3,37.50523229,126.9527981
정호탑, 상도1동 564,37.5055567,126.9516832
세레노, 상도동 126-17,37.49261392,126.9556998
푸른솔, 상도동 126-18,37.49245934,126.9556666
진성그린, 상도동 126-31,37.49215944,126.9553058
현산푸른숲, 상도동 126-32,37.49204925,126.9548864
중앙, 상도동 159-28,37.50031906,126.9494361
오크밸리, 상도동 1-7,36.02058652,129.3607464
본파크빌, 상도동 210-117,37.495984,126.9406155
약수맨션, 상도동 211-1,37.49847721,126.9443649
장승, 상도동 212-99,37.49876585,126.945468
다온아파트, 상도동 256-28,37.49843714,126.9336714
태양, 상도동 279-515,37.49572271,126.9352336
파크뷰, 상도동 283-68,37.49424068,126.9363069
상도타워B, 상도동 283-73,37.4939204,126.9364555
상도타워A, 상도동 283-75,37.49399822,126.9365766
청운, 상도동 301-226,37.49369856,126.9334961
초원, 상도동 301-4,37.49343582,126.9333193
샤인, 상도동 350-5,36.00949599,129.3508289
상도 휴엔하임, 상도동 363-164,37.50498452,126.9379202
현대(관악), 상도동 407,37.49251728,126.957391
상도동삼호아파트, 상도동 408,37.49345603,126.9575705
동아, 상도동 409,37.49624735,126.940059
종인아네스트, 상도동 409-3,37.49628332,126.9395666
현대 201동, 상도동 410,37.49314275,126.9613672
대림아파트, 상도동 411,37.49291512,126.953504
상도현대, 상도동 412,37.49393842,126.9594028
삼익, 상도동 413,37.49714163,126.94472
건영, 상도동 414,37.50720166,126.949873
중앙하이츠빌, 상도동 415,37.49910578,126.9497392
아이파크, 상도동 416,37.50067187,126.942785
쌍용스윗닷홈(임대), 상도동 417,37.50237903,126.9309723
쌍용스윗닷홈, 상도동 418,37.50159223,126.9317969
대우유로카운티, 상도동 420,37.50543042,126.9492331
삼성래미안2, 상도동 421,37.49809401,126.9582346
상도에스에이치빌, 상도동 430,37.50251814,126.9542729
래미안상도3차, 상도동 431,37.49927933,126.9548767
경향렉스빌, 상도동 445,37.49530752,126.9419442
상도동래미안1차, 상도동 450,37.50486145,126.9339718
상도갑을명가1차, 상도동 458,37.49360164,126.9340751
상도2차갑을명가, 상도동 459,37.49359812,126.9352067
상도팰리스, 상도동 460,37.50352313,126.9539941
숭실위드, 상도동 472-24,37.49665843,126.9520768
삼환나우빌(520-0), 상도동 520,36.00611787,129.3470034
포스코더샵, 상도동 521,37.50212669,126.9423368
이수브라운스톤상도(527-0), 상도동 527,36.00572564,129.3450754
동원베네스트, 상도동 528,36.00567736,129.3450451
상도두산위브, 상도동 529,37.50459516,126.9433979
롯데캐슬비엔, 상도동 530,36.0055697,129.3473677
힐스테이트 상도 센트럴파크, 상도동 531,37.49550768,126.9506126
씨티아모리움, 상도동 532,36.0049025,129.3448308
힐스테이트 상도 프레스티지, 상도동 533,37.4967275,126.9491793
상도더샵2차, 상도동 534,37.50256277,126.9434086
두산위브트레지움2차, 상도동 535,37.50388432,126.9427826
상도 효성해링턴플레이스, 상도동 536,37.50579199,126.9421487
대동아파트, 상도동 7-71,37.50802675,126.9535181
정호힐사이드, 상도동 77-21,37.49933999,126.9530373
상도고구아파트, 상도동 7-98,37.5067474,126.9541119
상도파크자이, 상도동 900,37.5057526,126.9383222
e편한세상상도노빌리티, 상도동 903,37.50532461,126.9478035
건영1, 상봉동 1,35.20951656,128.0816105
상봉베스트원, 상봉동 101-19,37.59600628,127.0864712
상봉타워, 상봉동 102-57,37.59562736,127.086044
대성쉐르빌, 상봉동 102-97,37.5961206,127.0875831
리더스, 상봉동 104-10,37.59510828,127.0875387
상봉어반뷰, 상봉동 113,35.21200724,128.0717002
포시티, 상봉동 113-1,37.59537908,127.0854002
아뜨리즈, 상봉동 114,35.21154842,128.0715232
주함해븐타워, 상봉동 115-61,37.59579878,127.0853341
베스트엘리시온, 상봉동 127-15,37.59317502,127.0791893
SG타워, 상봉동 128-10,37.59368613,127.0797532
연다울 빌, 상봉동 130-70,37.5926738,127.0753086
레지던스 '아침', 상봉동 136-65,37.59166276,127.073197
해동 훼미리, 상봉동 210-2,37.60081358,127.0871927
풍산쉐르빌 101동, 상봉동 226-20,37.60277274,127.0879546
풍산쉐르빌 102동, 상봉동 226-25,37.60256531,127.088126
동일스카이시티 102동, 상봉동 284-13,37.60171952,127.0896066
그랑아파트, 상봉동 333-1,37.5972118,127.0841491
신내아파트(12단지), 상봉동 481,35.20339727,128.0786854
"엘지, 쌍용아파트", 상봉동 484,35.20282978,128.0785399
금강산아파트, 상봉동 494,35.20361745,128.0778137
동부아파트, 상봉동 495,35.20372892,128.0777215
우정아파트, 상봉동 496,35.20377749,128.0779446
태영데시앙1, 상봉동 497,35.20384196,128.0781812
태영데시앙2(1411동), 상봉동 498,35.20392593,128.0779488
건영캐스빌, 상봉동 499,35.20401496,128.0776077
프레미어스엠코, 상봉동 500,35.20424766,128.0773717
상봉 듀오트리스, 상봉동 501,35.20463959,128.0780275
건영2차아파트, 상봉동 63,35.21185769,128.0741524
한국프라우드, 상봉동 74,35.21081462,128.0730314
한일써너스빌, 상봉동 81-5,37.59707034,127.0912073
백운아파트, 상봉동 84-39,37.59475928,127.0928483
문수해오름, 상봉동 85-18,37.59395074,127.091127
더클래스, 상봉동 85-4,37.59416516,127.0913943
센트럴파크55, 상봉동 87-27,37.59377605,127.0899963
청운명가프라임, 상봉동 87-43,37.59389304,127.0896783
레그노시티, 상봉동 89-10,37.59593385,127.0895584
월드메르디앙, 상수동 363,37.54471222,126.9232565
신구강변연가, 상수동 394,37.54489291,126.9263603
두산위브, 상수동 396,37.5469627,126.924311
래미안밤섬리베뉴 Ⅱ, 상수동 398,37.54665635,126.9272631
래미안밤섬리베뉴 Ⅰ, 상수동 402,37.54670568,126.925566
휴먼시아2단지, 상암동 1618,37.57493147,126.8971637
휴먼시아1단지, 상암동 1630,37.57432569,126.8959762
상암월드컵1단지, 상암동 1634,37.57520959,126.8933305
상암월드컵파크2단지, 상암동 1637,37.57495164,126.8914393
상암카이저팰리스클래식, 상암동 1641,37.57370229,126.8907322
상암월드컵파크3단지, 상암동 1643,37.5727064,126.8897583
상암월드컵파크4단지, 상암동 1655,37.5775937,126.8888334
상암월드컵파크5단지, 상암동 1658,37.58022558,126.8859485
상암월드컵파크7단지, 상암동 1660,37.58184574,126.8815926
상암월드컵파크8단지, 상암동 1674,37.57754221,126.8828531
상암월드컵파크6단지, 상암동 1689,37.57949914,126.885268
상암월드컵파크10단지, 상암동 1736,37.58546062,126.8821077
상암월드컵파크11단지, 상암동 1741,37.58745622,126.8814426
상암월드컵파크12단지, 상암동 1743,37.5863656,126.8802581
상암월드컵파크9단지, 상암동 1752,37.58358094,126.8791817
예인하우스, 상암동 34-51,37.57460142,126.8944158
센트럴큐브, 상왕십리동 12-47,37.57065682,127.0255201
텐즈힐(2구역), 상왕십리동 811,37.56933613,127.025376
동아에코빌, 상월곡동 101,37.60788569,127.04561
동아에코빌아파트(임대), 상월곡동 101-1,37.60652068,127.0451333
우남푸르미아, 상월곡동 55-56,37.6058585,127.0465009
동아, 상일동 473,37.54628401,127.1674362
중앙하이츠, 상일동 476,37.55067871,127.1599356
고덕리엔파크3단지, 상일동 490,37.55256113,127.1751176
고덕센트럴아이파크, 상일동 513,37.55197361,127.1667897
고덕 롯데캐슬 베네루체, 상일동 514,37.54886698,127.1677039
고덕숲아이파크, 상일동 515,37.55139694,127.1616363
고덕아르테온, 상일동 520,37.5552921,127.168644
기정MAY(247-112), 서교동 247-112,37.55800642,126.9159678
기정MAY(247-28), 서교동 247-28,37.55808996,126.9162122
함성참좋은, 서교동 247-72,37.55776143,126.9115984
LuckyVille, 서교동 329-19,37.55601299,126.9285306
대아, 서교동 329-2,37.55580969,126.9290494
엠제이더퍼스트홍대, 서교동 371-7,37.55356455,126.9199152
대운, 서교동 380-44,37.55289512,126.9152564
센트레, 서교동 453-15,37.55778834,126.9156643
광남벨라스(1차), 서교동 465-1,37.55472571,126.9162167
청기와, 서교동 478-4,37.55532353,126.9144718
서교카라, 서교동 485-17,37.55310413,126.9131041
서교푸르지오, 서교동 486,37.55375407,126.9237679
대우미래사랑, 서교동 487,37.55737053,126.9167574
삼익플라주서교1, 서교동 488,37.55773963,126.9178287
메세나폴리스, 서교동 490,37.55084673,126.9137919
서교동 효성 해링턴 타워, 서교동 494,37.55078065,126.9168009
신동아, 서빙고동 241-21,37.51806859,126.9875787
한강르네상스, 서빙고동 241-47,37.51950042,126.9926039
그린파크(코오롱 하늘채), 서빙고동 293,37.52295015,126.9912717
금호베스트빌1, 서빙고동 296,37.52285175,126.9919851
래미안서초스위트, 서초동 1301-6,37.50224367,127.0205272
서초한일유앤아이주상복합, 서초동 1303-10,37.50321978,127.0235694
강남태영데시앙루브, 서초동 1303-35,37.50284761,127.0245442
서초두산위브트레지움, 서초동 1310-4,37.50049781,127.0231618
서초타워시티빌, 서초동 1310-9,37.49997409,127.0243634
서초푸르지오써밋, 서초동 1311-10,37.50115825,127.0207613
롯데캐슬클래식, 서초동 1312-3,37.50000786,127.0214628
진흥아파트, 서초동 1315,37.49735049,127.0226887
현대성우주상복합아파트, 서초동 1316-15,37.49846706,127.0242541
밀라텔쉐르빌, 서초동 1316-31,37.4986849,127.0250519
서초동아타워, 서초동 1321-6,37.49606003,127.0252939
삼성서초가든스위트, 서초동 1326,37.49460465,127.0256712
우성아파트, 서초동 1326-17,37.49484986,127.0266687
서초타운트라팰리스, 서초동 1327,37.49562587,127.0270952
강남아르젠, 서초동 1327-23,37.49543631,127.0275708
서초파라곤, 서초동 1327-29,37.49494286,127.0274214
서초동삼성쉐르빌2, 서초동 1330,37.49396049,127.0278803
서초나산스위트, 서초동 1330-16,37.49375241,127.0284735
래미안서초에스티지, 서초동 1332-13,37.49278971,127.0251728
신동아아파트(1차), 서초동 1333,37.49215617,127.0239083
신동아아파트(2차), 서초동 1334-1,37.49048857,127.0261856
서초동대우디오빌프라임, 서초동 1337-22,37.49157871,127.0299733
urban place, 서초동 1337-3,37.49164891,127.0289553
현대이에스에이아파트, 서초동 1338,37.49089561,127.029479
풍림아이원플러스, 서초동 1338-1,37.49041513,127.0297084
서초아트빌, 서초동 1343-9,37.48717847,127.0264338
서초트라팰리스, 서초동 1344-13,37.48681601,127.0282423
서초한양수자인, 서초동 1344-2,37.48742485,127.027325
서초자연인아파트(101동), 서초동 1344-22,37.48724272,127.0277358
서초자연인아파트(102동), 서초동 1344-23,37.48719813,127.0275428
서초동프레스티지아파트, 서초동 1344-4,37.48751002,127.0275985
동아아파트, 서초동 1344-7,37.48758737,127.0278545
현대아파트, 서초동 1346,37.48660365,127.0257201
서초벽산블루밍, 서초동 1347-20,37.4857754,127.0260421
동원베네스트아파트, 서초동 1350-13,37.48541963,127.0264897
우정에쉐르, 서초동 1355-24,37.48469159,127.0285486
서초아파트, 서초동 1357-25,37.48837417,127.0310856
다우월드아파트, 서초동 1357-44,37.48798092,127.0312814
롯데캐슬쥬피터, 서초동 1359-50,37.48672561,127.0303634
두산위브(1362), 서초동 1362,37.48614853,127.0326345
서초노블레스아파트, 서초동 1362-10,37.48562376,127.0325153
한라비발디스튜디오193, 서초동 1363-25,37.48570051,127.0320755
서초블리스아파트, 서초동 1364-26,37.4857908,127.0300024
서초에버빌, 서초동 1364-37,37.48536807,127.0308931
장미아파트, 서초동 1364-51,37.48513896,127.0313784
신원아침도시(1420), 서초동 1420-18,37.48442598,127.0243688
한승미메이드, 서초동 1427-7,37.48366814,127.0198016
햄프턴코트, 서초동 1428-1,37.48401356,127.0200661
신원아침도시(1434), 서초동 1434-2,37.48451437,127.0236077
서초동(1435), 서초동 1435-18,37.48510514,127.0244634
새티스, 서초동 1435-2,37.48465356,127.0240315
현대아이파크, 서초동 1436-14,37.48539437,127.0233217
서초리젠, 서초동 1444-19,37.48430164,127.0196887
초원현대, 서초동 1444-3,37.48497229,127.019242
서초자이, 서초동 1444-7,37.48485426,127.020267
서초쌍용플래티넘, 서초동 1445-13,37.48405403,127.0173378
더샵서초, 서초동 1445-14,37.4835481,127.0176552
래미안서초유니빌, 서초동 1445-4,37.48467698,127.0169669
월드메르디앙(오페라), 서초동 1450-1,37.48150373,127.0139721
서초중흥S-클래스(도시형생활주택), 서초동 1451-89,37.48155268,127.0134209
서초한신, 서초동 1454-29,37.48288124,127.0143173
경남아너스빌, 서초동 1455-9,37.48333878,127.014086
서린, 서초동 1456-1,37.48379796,127.0135333
경남아너스빌201동, 서초동 1456-2,37.48383335,127.0142129
서초지웰, 서초동 1458-6,37.48419712,127.0137014
서초 벽산블루밍, 서초동 1464-4,37.4813834,127.0117505
서초코아, 서초동 1465-7,37.48031546,127.0110769
서초네스피아A, 서초동 1466-2,37.48068262,127.0094918
마샹스, 서초동 1466-3,37.48069521,127.010022
서초대우, 서초동 1467-3,37.47964648,127.0063595
서초3차e편한세상, 서초동 1467-37,37.47863772,127.0077636
서초5차e편한세상, 서초동 1467-62,37.47977411,127.0072321
서초금호어울림, 서초동 1467-97,37.47864549,127.0069354
진성그린, 서초동 1469-4,37.48045447,127.0080955
엘리제, 서초동 1471-15,37.48115718,127.0101563
다솔, 서초동 1471-3,37.48114313,127.0095637
로얄하이츠, 서초동 1471-5,37.48115019,127.0098618
더#오데움, 서초동 1472-1,37.48154364,127.0092008
래미안서초4차, 서초동 1473-2,37.48107659,127.0109604
더샵오데움(2단지103동), 서초동 1476-18,37.48186417,127.0094536
아이파크빌, 서초동 1477-1,37.48132892,127.0081918
"더#오데움(101,102동)", 서초동 1483-18,37.48254246,127.0096012
대경벨로체, 서초동 1484-7,37.48273252,127.0106651
비버리캐슬, 서초동 1486-17,37.48294117,127.0079605
연우, 서초동 1487-115,37.48142441,127.0056013
서초대성유니드, 서초동 1487-121,37.48098692,127.0056825
마샹스(2차), 서초동 1487-144,37.4805062,127.0067126
래미안서초3차, 서초동 1487-145,37.48055319,127.0072194
서초1차e-편한세상, 서초동 1487-63,37.48115033,127.0067865
그린빌라트, 서초동 1488-5,37.48197447,127.0057581
서신, 서초동 1488-9,37.48172594,127.005349
상지리츠빌(4), 서초동 1490-36,37.4829624,127.0026184
서초8차상지리츠빌, 서초동 1491-3,37.48370103,127.0033068
상지리츠빌(6), 서초동 1491-31,37.48355386,127.0028574
리안하우스, 서초동 1491-8,37.48354699,127.0037757
라파엘로, 서초동 1492-1,37.48469323,127.00306
브라운스톤로얄스위트서초, 서초동 1492-4,37.48472356,127.0035341
서초트레져, 서초동 1492-5,37.48449831,127.0035038
현대빌라트, 서초동 1495-1,37.48549314,127.0018589
트라움하우스3, 서초동 1496-24,37.48620496,127.002922
루컴즈힐 서리풀, 서초동 1496-6,37.4860321,127.0031852
"마제스타시티(힐스테이트서리풀101,102동)", 서초동 1498-5,37.49031521,127.0057122
프레스턴-2(1506-42), 서초동 1506-42,37.48840229,127.0070736
현대홈타운, 서초동 1506-88,37.48851177,127.0051523
서초동두산위브2, 서초동 1507-38,37.48703265,127.0046771
다솔멤버스, 서초동 1507-61,37.48668124,127.0060002
그린월드, 서초동 1508-25,37.48738116,127.0073138
갤러리하우스, 서초동 1508-39,37.48693961,127.0066689
서초한빛삼성, 서초동 1509-1,37.48824566,127.0083493
서초화원그랑빌, 서초동 1510-15,37.48736792,127.0084823
N-Suite 102동(1511-3), 서초동 1511-3,37.48742066,127.0077232
N-Suite 101동(1511-6), 서초동 1511-6,37.48706784,127.007619
한성, 서초동 1511-9,37.48675878,127.0078391
스위트빌, 서초동 1513-5,37.48629615,127.0064051
베스트빌라, 서초동 1515-14,37.48620658,127.0049996
장복엘리트타운, 서초동 1517-1,37.48586696,127.0047307
레미안서초6차(1520-9), 서초동 1520-9,37.4857625,127.0070042
서초에스케이뷰, 서초동 1521-8,37.48615378,127.0073248
래미안서초5차, 서초동 1522-1,37.48580092,127.0078845
동아빌리지, 서초동 1523-17,37.48619383,127.0082464
오로라빌, 서초동 1523-9,37.4866725,127.0085544
보미리즌빌, 서초동 1527-1,37.48462283,127.0084084
로얄파크, 서초동 1527-10,37.48443135,127.0086044
로얄파크에이, 서초동 1527-13,37.48419567,127.0084934
서초동아, 서초동 1527-14,37.48400928,127.0085504
서초2차e-편한세상, 서초동 1529,37.48628107,127.008976
예림, 서초동 1531-6,37.48458351,127.0097365
서초블레스, 서초동 1532-10,37.48431564,127.0093451
서초한신리빙타워, 서초동 1533,37.4841834,127.0099711
월드메르디앙, 서초동 1549-3,37.49017403,127.0104359
제이씨라디앙, 서초동 1559-1,37.49009701,127.0113356
서초우방유쉘, 서초동 1560-9,37.48973902,127.0112618
서초노빌리에, 서초동 1566-19,37.48986625,127.0133138
서초프라임빌(1566-9), 서초동 1566-9,37.48959683,127.0133253
서초아크빌, 서초동 1568-1,37.49077593,127.0128229
서초캐슬, 서초동 1568-3,37.49097032,127.0132447
지웰 홈스 서초, 서초동 1575-1,37.49194145,127.0133962
서초센트럴IPARK, 서초동 1582-3,37.48697564,127.0115492
서초아트자이, 서초동 1583-10,37.48567328,127.0115368
DK밸리뷰시티, 서초동 1584-6,37.48514637,127.0120079
디아레나 서초, 서초동 1588-5,37.48574814,127.0138718
서초이오빌, 서초동 1593-7,37.48654691,127.0129305
서초레몬, 서초동 1600-11,37.48577373,127.0154608
풍림아이원(102동), 서초동 1607-15,37.48774044,127.0236814
풍림아이원(101동), 서초동 1607-6,37.48801104,127.0235787
경남아너스빌, 서초동 1608-28,37.48879172,127.0232721
경남아너스빌(1608-8), 서초동 1608-8,37.48853239,127.0233699
두진한아름, 서초동 1609-6,37.48966255,127.0229443
서초힐하우스, 서초동 1612-2,37.48891593,127.0206352
극동스타클래스2, 서초동 1615-10,37.48878585,127.0229243
서초극동스타클래스, 서초동 1616-10,37.48788937,127.0230168
상지리츠빌(1617-13), 서초동 1617-13,37.48785809,127.0222747
(1617-21), 서초동 1617-21,37.48761135,127.0209352
더클래스, 서초동 1619-2,37.48807362,127.0175292
서초동롯데캐슬리버티, 서초동 1620-20,37.48743996,127.0169564
SUITEHILL, 서초동 1622-9,37.48735516,127.0159395
티에스프리우스, 서초동 1625-7,37.4878925,127.0160779
서초로얄, 서초동 1627-3,37.48865837,127.0173218
끄레메빌, 서초동 1630-4,37.48987962,127.0204636
현대임페리움, 서초동 1631-8,37.49021277,127.0221321
헤센파크힐, 서초동 1633-4,37.49127383,127.0223269
월드메르디앙A, 서초동 1634-9,37.49216372,127.0219936
서초한일, 서초동 1636-1,37.49472586,127.0210042
서초삼성래미안, 서초동 1641-1,37.49348253,127.0200394
아남, 서초동 1641-13,37.49300551,127.0207831
대성유니드, 서초동 1641-3,37.49384514,127.0208248
서초롯데캐슬84, 서초동 1642-14,37.49247244,127.0182447
래미안 서초7차, 서초동 1642-34,37.49202922,127.0175553
현대빌리지, 서초동 1642-4,37.4915897,127.017159
현대서초3, 서초동 1644,37.49265094,127.0213385
롯데캐슬스파, 서초동 1647-1,37.49085215,127.0213099
서초현대, 서초동 1648-2,37.49099395,127.0201492
롯데캐슬메디치, 서초동 1656-4,37.4915739,127.0145002
서초녹원, 서초동 1666-14,37.49254072,127.0172075
서초예성그린캐슬, 서초동 1667-2,37.49367261,127.0177146
서초태동스위트, 서초동 1668-1,37.49378669,127.018108
대림서초리시온, 서초동 1671-5,37.49347175,127.01545
서초대우아이빌, 서초동 1675-11,37.49424219,127.0175482
브라운스톤서초(1677-1), 서초동 1677-1,37.49471629,127.0182818
삼환바우스, 서초동 1677-11,37.49489956,127.0188997
동아빌라트1, 서초동 1678-1,37.49515455,127.0194031
동아빌라트2, 서초동 1678-2,37.49524011,127.0196812
서초동에지앙, 서초동 1679-6,37.49498911,127.0208982
서초롯데캐슬프레지던트, 서초동 1681-8,37.4967481,127.0197555
서초래미안, 서초동 1682,37.49872313,127.0186506
서초4현대, 서초동 1684,37.50032904,127.0178108
삼풍아파트, 서초동 1685,37.49855263,127.0156909
아크로비스타, 서초동 1685-3,37.49816727,127.0133049
서초 교대 e편한세상, 서초동 1686-9,37.49657931,127.0167722
유원서초, 서초동 1687,37.4963437,127.0181016
래미안서초에스티지S, 서초동 1754,37.49319066,127.0270219
두산, 석관동 10,37.61232394,127.0689267
중앙하이츠, 석관동 110-2,37.61108271,127.0666788
삼성, 석관동 404,37.61026991,127.0655742
코오롱, 석관동 405,37.60632819,127.0656999
석관래미안, 석관동 407,37.60836787,127.0544738
래미안석관, 석관동 407-4,37.60932748,127.0555073
신동아파밀리에, 석관동 408,37.60760623,127.0533082
래미안 아트리치, 석관동 410,37.60604312,127.0636153
로쟌뷰, 석촌동 1-1,37.50623532,127.0977216
미켈란호수가, 석촌동 158-5,37.50738407,127.1023318
석촌, 석촌동 216-4,37.50017108,127.0980732
배명씨앤디, 석촌동 222-7,37.497723,127.098246
서원파인뷰(101동), 석촌동 224-2,37.49803186,127.0992531
서원파인뷰(102동), 석촌동 224-3,37.4980928,127.0994529
현대(201), 석촌동 226-2,37.49906308,127.0998476
은성, 석촌동 227-11,37.49915078,127.0992846
석촌호수효성해링턴타워, 석촌동 24-3,37.50656541,127.1003507
K.L.C, 석촌동 251-16,37.50029692,127.1036898
